날짜,요일,시간,구장,홈팀,홈팀점수,원정팀,원정팀점수,홈팀승리여부,구분
2023.08.15,화,17:00,창원NC파크,NC,3,한화,3,False,페넌트레이스
2023.08.15,화,17:00,잠실야구장,두산,0,KT,1,False,페넌트레이스
2023.08.15,화,17:00,대구 삼성 라이온즈 파크,삼성,6,LG,5,True,페넌트레이스
2023.08.15,화,17:00,사직야구장,롯데,10,SSG,6,False,페넌트레이스
2023.08.15,화,17:00,광주-기아 챔피언스필드,KIA,6,키움,9,False,페넌트레이스
2023.08.16,수,18:30,창원NC파크,NC,3,한화,4,False,페넌트레이스
2023.08.16,수,18:30,잠실야구장,두산,2,KT,5,False,페넌트레이스
2023.08.16,수,18:30,대구 삼성 라이온즈 파크,삼성,3,LG,6,False,페넌트레이스
2023.08.16,수,18:30,사직야구장,롯데,7,SSG,4,True,페넌트레이스
2023.08.16,수,18:30,광주-기아 챔피언스필드,KIA,11,키움,3,False,페넌트레이스
2023.08.17,목,18:30,창원NC파크,NC,10,한화,9,False,페넌트레이스
2023.08.17,목,18:30,잠실야구장,두산,8,KT,9,False,페넌트레이스
2023.08.17,목,18:30,대구 삼성 라이온즈 파크,삼성,4,LG,2,True,페넌트레이스
2023.08.17,목,18:30,사직야구장,롯데,15,SSG,4,False,페넌트레이스
2023.08.17,목,18:30,광주-기아 챔피언스필드,KIA,8,키움,4,True,페넌트레이스
2023.08.18,금,18:30,대구 삼성 라이온즈 파크,삼성,12,KIA,2,False,페넌트레이스
2023.08.18,금,18:30,한화생명 이글스 파크,한화,11,KT,6,False,페넌트레이스
2023.08.18,금,18:30,인천 SSG 랜더스 필드,SSG,4,LG,8,False,페넌트레이스
2023.08.18,금,18:30,고척 스카이돔,키움,5,롯데,4,True,페넌트레이스
2023.08.18,금,18:30,잠실야구장,-,두산  -,경기취소,NC,True,
2023.08.19,토,14:00,고척 스카이돔,키움,5,롯데,2,True,페넌트레이스
2023.08.19,토,18:00,대구 삼성 라이온즈 파크,삼성,5,KIA,6,False,페넌트레이스
2023.08.19,토,18:00,한화생명 이글스 파크,한화,4,KT,5,False,페넌트레이스
2023.08.19,토,18:00,인천 SSG 랜더스 필드,SSG,2,LG,11,True,페넌트레이스
2023.08.19,토,18:00,잠실야구장,두산,4,NC,1,True,페넌트레이스
2023.08.20,일,14:00,고척 스카이돔,키움,7,롯데,6,True,페넌트레이스
2023.08.20,일,17:00,대구 삼성 라이온즈 파크,삼성,6,KIA,4,True,페넌트레이스
2023.08.20,일,17:00,한화생명 이글스 파크,한화,0,KT,3,False,페넌트레이스
2023.08.20,일,17:00,인천 SSG 랜더스 필드,SSG,2,LG,1,True,페넌트레이스
2023.08.20,일,17:00,잠실야구장,두산,5,NC,12,True,페넌트레이스
2023.08.22,화,18:30,수원 케이티위즈 파크,KT,8,KIA,4,True,페넌트레이스
2023.08.22,화,18:30,잠실야구장,-,LG  -,경기취소,롯데,False,페넌트레이스
2023.08.22,화,18:30,인천 SSG 랜더스 필드,-,SSG  -,경기취소,NC,True,
2023.08.22,화,18:30,고척 스카이돔,키움,1,두산,6,False,페넌트레이스
2023.08.22,화,18:30,한화생명 이글스 파크,한화,3,삼성,5,False,페넌트레이스
2023.08.23,수,18:30,수원 케이티위즈 파크,-,KT  -,경기취소,KIA,True,페넌트레이스
2023.08.23,수,18:30,잠실야구장,-,LG  -,경기취소,롯데,False,페넌트레이스
2023.08.23,수,18:30,인천 SSG 랜더스 필드,-,SSG  -,경기취소,NC,True,페넌트레이스
2023.08.23,수,18:30,고척 스카이돔,키움,4,두산,11,True,페넌트레이스
2023.08.23,수,18:30,한화생명 이글스 파크,-,한화  -,경기취소,삼성,True,
2023.08.24,목,18:30,수원 케이티위즈 파크,KT,3,KIA,7,False,페넌트레이스
2023.08.24,목,18:30,잠실야구장,LG,3,롯데,1,True,페넌트레이스
2023.08.24,목,18:30,인천 SSG 랜더스 필드,SSG,7,NC,4,True,페넌트레이스
2023.08.24,목,18:30,고척 스카이돔,키움,6,두산,8,False,페넌트레이스
2023.08.24,목,18:30,한화생명 이글스 파크,-,한화  -,경기취소,삼성,True,페넌트레이스
2023.08.25,금,18:30,광주-기아 챔피언스필드,KIA,4,한화,1,True,페넌트레이스
2023.08.25,금,18:30,사직야구장,롯데,1,KT,3,False,페넌트레이스
2023.08.25,금,18:30,창원NC파크,NC,14,LG,1,True,페넌트레이스
2023.08.25,금,18:30,잠실야구장,두산,10,SSG,1,True,페넌트레이스
2023.08.25,금,18:30,대구 삼성 라이온즈 파크,삼성,4,키움,7,False,페넌트레이스
2023.08.26,토,18:00,광주-기아 챔피언스필드,KIA,12,한화,4,False,페넌트레이스
2023.08.26,토,18:00,사직야구장,롯데,6,KT,8,False,페넌트레이스
2023.08.26,토,18:00,창원NC파크,NC,7,LG,5,True,페넌트레이스
2023.08.26,토,18:00,잠실야구장,두산,5,SSG,7,False,페넌트레이스
2023.08.26,토,18:00,대구 삼성 라이온즈 파크,삼성,6,키움,5,True,페넌트레이스
2023.08.27,일,17:00,광주-기아 챔피언스필드,KIA,5,한화,2,True,페넌트레이스
2023.08.27,일,17:00,사직야구장,롯데,1,KT,2,False,페넌트레이스
2023.08.27,일,17:00,창원NC파크,NC,5,LG,3,True,페넌트레이스
2023.08.27,일,17:00,잠실야구장,두산,5,SSG,8,False,페넌트레이스
2023.08.27,일,17:00,대구 삼성 라이온즈 파크,삼성,8,키움,6,True,페넌트레이스
2023.08.29,화,18:30,한화생명 이글스 파크,-,한화  -,경기취소,롯데,True,페넌트레이스
2023.08.29,화,18:30,광주-기아 챔피언스필드,-,KIA  -,경기취소,NC,False,페넌트레이스
2023.08.29,화,18:30,잠실야구장,-,LG  -,경기취소,두산,False,페넌트레이스
2023.08.29,화,18:30,수원 케이티위즈 파크,-,KT  -,경기취소,삼성,False,페넌트레이스
2023.08.29,화,18:30,인천 SSG 랜더스 필드,-,SSG  -,경기취소,키움,False,페넌트레이스
2023.08.30,수,18:30,한화생명 이글스 파크,-,한화  -,경기취소,롯데,True,페넌트레이스
2023.08.30,수,18:30,광주-기아 챔피언스필드,-,KIA  -,경기취소,NC,False,페넌트레이스
2023.08.30,수,18:30,잠실야구장,-,LG  -,경기취소,두산,False,페넌트레이스
2023.08.30,수,18:30,수원 케이티위즈 파크,-,KT  -,경기취소,삼성,False,페넌트레이스
2023.08.30,수,18:30,인천 SSG 랜더스 필드,SSG,11,키움,7,False,페넌트레이스
2023.08.31,목,18:30,한화생명 이글스 파크,한화,2,롯데,5,False,페넌트레이스
2023.08.31,목,18:30,광주-기아 챔피언스필드,KIA,13,NC,3,False,페넌트레이스
2023.08.31,목,18:30,잠실야구장,LG,3,두산,2,True,페넌트레이스
2023.08.31,목,18:30,수원 케이티위즈 파크,KT,6,삼성,4,True,페넌트레이스
2023.08.31,목,18:30,인천 SSG 랜더스 필드,SSG,3,키움,8,False,페넌트레이스
2023.09.01,금,18:30,잠실야구장,LG,10,한화,0,True,페넌트레이스
2023.09.01,금,18:30,인천 SSG 랜더스 필드,SSG,2,KIA,10,True,페넌트레이스
2023.09.01,금,18:30,고척 스카이돔,키움,6,KT,2,True,페넌트레이스
2023.09.01,금,18:30,대구 삼성 라이온즈 파크,삼성,0,NC,10,False,페넌트레이스
2023.09.01,금,18:30,사직야구장,-,롯데  -,경기취소,두산,True,페넌트레이스
2023.09.02,토,14:00,잠실야구장,LG,3,한화,5,False,페넌트레이스
2023.09.02,토,17:00,인천 SSG 랜더스 필드,SSG,4,KIA,12,True,페넌트레이스
2023.09.02,토,17:00,고척 스카이돔,키움,3,KT,0,True,페넌트레이스
2023.09.02,토,17:00,대구 삼성 라이온즈 파크,삼성,1,NC,5,False,페넌트레이스
2023.09.02,토,17:00,사직야구장,-,롯데  -,경기취소,두산,True,
2023.09.03,일,14:00,잠실야구장,LG,3,한화,5,False,페넌트레이스
2023.09.03,일,14:00,인천 SSG 랜더스 필드,SSG,6,KIA,8,False,페넌트레이스
2023.09.03,일,14:00,고척 스카이돔,키움,7,KT,0,True,페넌트레이스
2023.09.03,일,14:00,대구 삼성 라이온즈 파크,삼성,6,NC,1,True,페넌트레이스
2023.09.03,일,14:00,사직야구장,롯데,0,두산,2,False,페넌트레이스
2023.09.04,월,18:30,사직야구장,롯데,4,두산,3,True,페넌트레이스
2023.09.05,화,18:30,잠실야구장,-,두산  -,경기취소,KIA,True,페넌트레이스
2023.09.05,화,18:30,수원 케이티위즈 파크,KT,4,LG,5,False,페넌트레이스
2023.09.05,화,18:30,한화생명 이글스 파크,한화,6,SSG,11,True,페넌트레이스
2023.09.05,화,18:30,울산문수야구장,롯데,10,삼성,3,False,페넌트레이스
2023.09.05,화,18:30,창원NC파크,NC,2,키움,1,True,페넌트레이스
2023.09.06,수,18:30,잠실야구장,두산,1,KIA,7,False,페넌트레이스
2023.09.06,수,18:30,수원 케이티위즈 파크,KT,4,LG,3,True,페넌트레이스
2023.09.06,수,18:30,한화생명 이글스 파크,한화,6,SSG,5,True,페넌트레이스
2023.09.06,수,18:30,울산문수야구장,롯데,2,삼성,7,False,페넌트레이스
2023.09.06,수,18:30,창원NC파크,NC,8,키움,2,True,페넌트레이스
2023.09.07,목,18:30,잠실야구장,두산,3,KIA,0,True,페넌트레이스
2023.09.07,목,18:30,수원 케이티위즈 파크,KT,4,LG,11,True,페넌트레이스
2023.09.07,목,18:30,한화생명 이글스 파크,한화,4,SSG,3,True,페넌트레이스
2023.09.07,목,18:30,울산문수야구장,롯데,2,삼성,1,True,페넌트레이스
2023.09.07,목,18:30,창원NC파크,NC,6,키움,1,True,페넌트레이스
2023.09.08,금,18:30,고척 스카이돔,키움,5,한화,6,False,페넌트레이스
2023.09.08,금,18:30,광주-기아 챔피언스필드,KIA,2,LG,12,True,페넌트레이스
2023.09.08,금,18:30,창원NC파크,NC,4,롯데,3,True,페넌트레이스
2023.09.08,금,18:30,수원 케이티위즈 파크,KT,16,SSG,7,False,페넌트레이스
2023.09.08,금,18:30,잠실야구장,두산,8,삼성,7,True,페넌트레이스
2023.09.09,토,14:00,고척 스카이돔,키움,2,한화,11,True,페넌트레이스
2023.09.09,토,14:00,광주-기아 챔피언스필드,KIA,7,LG,6,True,페넌트레이스
2023.09.09,토,14:00,창원NC파크,NC,2,롯데,5,False,페넌트레이스
2023.09.09,토,14:00,잠실야구장,두산,1,삼성,5,False,페넌트레이스
2023.09.09,토,17:00,수원 케이티위즈 파크,KT,8,SSG,8,False,페넌트레이스
2023.09.09,토,17:17,잠실야구장,두산,4,삼성,0,True,페넌트레이스
2023.09.09,토,17:39,창원NC파크,NC,6,롯데,5,True,페넌트레이스
2023.09.09,토,17:46,고척 스카이돔,키움,1,한화,3,False,페넌트레이스
2023.09.09,토,18:02,광주-기아 챔피언스필드,KIA,12,LG,7,False,페넌트레이스
2023.09.10,일,14:00,고척 스카이돔,키움,8,한화,9,False,페넌트레이스
2023.09.10,일,14:00,광주-기아 챔피언스필드,KIA,8,LG,7,True,페넌트레이스
2023.09.10,일,14:00,창원NC파크,NC,3,롯데,1,True,페넌트레이스
2023.09.10,일,14:00,수원 케이티위즈 파크,KT,5,SSG,6,False,페넌트레이스
2023.09.10,일,14:00,잠실야구장,두산,8,삼성,2,True,페넌트레이스
2023.09.12,화,18:30,잠실야구장,두산,8,한화,3,True,페넌트레이스
2023.09.12,화,18:30,대구 삼성 라이온즈 파크,삼성,10,KIA,9,False,페넌트레이스
2023.09.12,화,18:30,인천 SSG 랜더스 필드,SSG,0,KT,3,False,페넌트레이스
2023.09.12,화,18:30,사직야구장,롯데,3,NC,4,False,페넌트레이스
2023.09.13,수,18:30,창원NC파크,NC,2,KT,6,False,페넌트레이스
2023.09.13,수,18:30,광주-기아 챔피언스필드,KIA,1,롯데,3,False,페넌트레이스
2023.09.13,수,18:30,잠실야구장,-,두산  -,경기취소,SSG,True,페넌트레이스
2023.09.14,목,18:30,대구 삼성 라이온즈 파크,삼성,10,KT,4,False,페넌트레이스
2023.09.14,목,18:30,창원NC파크,-,NC  -,경기취소,LG,True,
2023.09.14,목,18:30,광주-기아 챔피언스필드,-,KIA  -,경기취소,롯데,False,
2023.09.14,목,18:30,잠실야구장,두산,3,SSG,2,True,페넌트레이스
2023.09.15,금,18:30,한화생명 이글스 파크,한화,3,LG,4,False,페넌트레이스
2023.09.15,금,18:30,광주-기아 챔피언스필드,KIA,6,두산,8,False,페넌트레이스
2023.09.15,금,18:30,창원NC파크,NC,8,삼성,1,True,페넌트레이스
2023.09.15,금,18:30,사직야구장,롯데,5,키움,4,True,페넌트레이스
2023.09.16,토,17:00,한화생명 이글스 파크,-,한화  -,경기취소,KT,True,페넌트레이스
2023.09.16,토,17:00,광주-기아 챔피언스필드,-,KIA  -,경기취소,두산,False,페넌트레이스
2023.09.16,토,17:00,잠실야구장,LG,10,SSG,4,False,페넌트레이스
2023.09.16,토,17:00,창원NC파크,-,NC  -,경기취소,삼성,False,페넌트레이스
2023.09.16,토,17:00,사직야구장,-,롯데  -,경기취소,키움,False,페넌트레이스
2023.09.17,일,14:00,한화생명 이글스 파크,한화,0,KT,7,False,페넌트레이스
2023.09.17,일,14:00,대구 삼성 라이온즈 파크,삼성,4,롯데,7,False,페넌트레이스
2023.09.17,일,14:00,광주-기아 챔피언스필드,KIA,3,두산,8,False,페넌트레이스
2023.09.17,일,14:00,잠실야구장,LG,8,SSG,3,True,페넌트레이스
2023.09.17,일,17:10,한화생명 이글스 파크,한화,1,KT,3,False,페넌트레이스
2023.09.17,일,18:37,잠실야구장,LG,9,SSG,5,True,페넌트레이스
2023.09.18,월,18:30,한화생명 이글스 파크,한화,6,KT,2,True,페넌트레이스
2023.09.18,월,18:30,광주-기아 챔피언스필드,KIA,4,두산,8,False,페넌트레이스
2023.09.19,화,18:30,광주-기아 챔피언스필드,KIA,3,LG,4,False,페넌트레이스
2023.09.19,화,18:30,잠실야구장,두산,1,NC,2,False,페넌트레이스
2023.09.19,화,18:30,한화생명 이글스 파크,한화,3,SSG,5,False,페넌트레이스
2023.09.19,화,18:30,수원 케이티위즈 파크,KT,7,삼성,1,True,페넌트레이스
2023.09.19,화,18:30,사직야구장,롯데,3,키움,6,False,페넌트레이스
2023.09.20,수,18:30,수원 케이티위즈 파크,-,KT  -,경기취소,LG,False,페넌트레이스
2023.09.20,수,18:30,한화생명 이글스 파크,-,한화  -,경기취소,롯데,True,페넌트레이스
2023.09.20,수,18:30,잠실야구장,-,두산  -,경기취소,NC,True,페넌트레이스
2023.09.20,수,18:30,대구 삼성 라이온즈 파크,-,삼성  -,경기취소,SSG,True,페넌트레이스
2023.09.20,수,18:30,광주-기아 챔피언스필드,-,KIA  -,경기취소,키움,False,페넌트레이스
2023.09.21,목,18:30,한화생명 이글스 파크,한화,14,KIA,8,False,페넌트레이스
2023.09.21,목,18:30,인천 SSG 랜더스 필드,SSG,1,LG,2,False,페넌트레이스
2023.09.21,목,18:30,수원 케이티위즈 파크,KT,5,롯데,0,True,페넌트레이스
2023.09.21,목,18:30,고척 스카이돔,키움,5,NC,1,True,페넌트레이스
2023.09.21,목,18:30,대구 삼성 라이온즈 파크,삼성,1,두산,5,False,페넌트레이스
2023.09.22,금,18:30,광주-기아 챔피언스필드,KIA,2,KT,1,True,페넌트레이스
2023.09.22,금,18:30,인천 SSG 랜더스 필드,SSG,2,롯데,5,False,페넌트레이스
2023.09.22,금,18:30,잠실야구장,LG,4,NC,5,False,페넌트레이스
2023.09.22,금,18:30,대구 삼성 라이온즈 파크,삼성,1,두산,3,False,페넌트레이스
2023.09.22,금,18:30,한화생명 이글스 파크,한화,6,키움,11,True,페넌트레이스
2023.09.23,토,17:00,잠실야구장,LG,3,한화,1,True,페넌트레이스
2023.09.23,토,17:00,광주-기아 챔피언스필드,KIA,1,KT,4,False,페넌트레이스
2023.09.23,토,17:00,인천 SSG 랜더스 필드,SSG,4,롯데,2,True,페넌트레이스
2023.09.23,토,17:00,창원NC파크,NC,1,두산,3,False,페넌트레이스
2023.09.24,일,14:00,잠실야구장,LG,5,한화,1,True,페넌트레이스
2023.09.24,일,14:00,광주-기아 챔피언스필드,KIA,2,KT,3,False,페넌트레이스
2023.09.24,일,14:00,인천 SSG 랜더스 필드,SSG,1,롯데,8,False,페넌트레이스
2023.09.24,일,14:00,창원NC파크,NC,6,두산,5,True,페넌트레이스
2023.09.26,화,18:30,창원NC파크,NC,4,KIA,6,False,페넌트레이스
2023.09.26,화,18:30,잠실야구장,-,LG  -,경기취소,KT,True,페넌트레이스
2023.09.26,화,18:30,인천 SSG 랜더스 필드,-,SSG  -,경기취소,두산,False,페넌트레이스
2023.09.26,화,18:30,한화생명 이글스 파크,-,한화  -,경기취소,삼성,True,
2023.09.27,수,15:00,창원NC파크,NC,7,KIA,0,True,페넌트레이스
2023.09.27,수,15:00,인천 SSG 랜더스 필드,SSG,7,두산,7,False,페넌트레이스
2023.09.27,수,15:00,잠실야구장,LG,4,KT,0,True,페넌트레이스
2023.09.27,수,15:00,한화생명 이글스 파크,한화,3,삼성,11,True,페넌트레이스
2023.09.27,수,18:30,창원NC파크,NC,1,KIA,6,False,페넌트레이스
2023.09.27,수,18:30,잠실야구장,LG,3,KT,0,True,페넌트레이스
2023.09.27,수,19:25,한화생명 이글스 파크,한화,4,삼성,0,True,페넌트레이스
2023.09.27,수,19:34,인천 SSG 랜더스 필드,SSG,6,두산,3,True,페넌트레이스
2023.09.28,목,17:00,사직야구장,롯데,3,한화,0,True,페넌트레이스
2023.09.28,목,17:00,창원NC파크,NC,18,KIA,3,False,페넌트레이스
2023.09.28,목,17:00,고척 스카이돔,키움,4,SSG,2,True,페넌트레이스
2023.09.28,목,17:00,잠실야구장,LG,1,삼성,11,False,페넌트레이스
2023.09.29,금,14:00,사직야구장,롯데,9,한화,1,True,페넌트레이스
2023.09.29,금,14:00,고척 스카이돔,키움,5,KIA,13,True,페넌트레이스
2023.09.29,금,14:00,잠실야구장,두산,4,LG,3,True,페넌트레이스
2023.09.30,토,14:00,인천 SSG 랜더스 필드,SSG,4,KIA,3,True,페넌트레이스
2023.09.30,토,14:00,잠실야구장,두산,3,LG,1,True,페넌트레이스
2023.09.30,토,14:00,대구 삼성 라이온즈 파크,삼성,3,NC,1,True,페넌트레이스
2023.10.01,일,14:00,인천 SSG 랜더스 필드,SSG,6,KIA,5,True,페넌트레이스
2023.10.01,일,14:00,잠실야구장,두산,4,LG,7,False,페넌트레이스
2023.10.01,일,14:00,한화생명 이글스 파크,한화,4,NC,3,True,페넌트레이스
2023.10.01,일,14:00,사직야구장,롯데,8,삼성,5,True,페넌트레이스
2023.10.01,일,14:00,수원 케이티위즈 파크,KT,6,키움,3,True,페넌트레이스
2023.10.02,월,14:00,한화생명 이글스 파크,한화,10,NC,0,True,페넌트레이스
2023.10.02,월,14:00,사직야구장,롯데,8,삼성,9,False,페넌트레이스
2023.10.02,월,14:00,잠실야구장,두산,7,키움,2,True,페넌트레이스
2023.10.02,월,14:00,수원 케이티위즈 파크,KT,4,LG,5,False,페넌트레이스
2023.10.02,월,18:04,사직야구장,롯데,6,삼성,8,False,페넌트레이스
2023.10.03,화,14:00,수원 케이티위즈 파크,KT,1,KIA,3,False,페넌트레이스
2023.10.03,화,14:00,인천 SSG 랜더스 필드,SSG,9,NC,7,True,페넌트레이스
2023.10.03,화,14:00,사직야구장,롯데,10,삼성,4,False,페넌트레이스
2023.10.03,화,14:00,잠실야구장,두산,5,키움,6,False,페넌트레이스
2023.10.04,수,15:00,수원 케이티위즈 파크,KT,2,KIA,10,True,페넌트레이스
2023.10.04,수,18:30,대구 삼성 라이온즈 파크,삼성,7,한화,11,True,페넌트레이스
2023.10.04,수,18:30,사직야구장,롯데,6,LG,7,False,페넌트레이스
2023.10.04,수,18:30,인천 SSG 랜더스 필드,SSG,10,NC,5,False,페넌트레이스
2023.10.04,수,18:37,수원 케이티위즈 파크,KT,3,KIA,2,True,페넌트레이스
2023.10.05,목,18:30,대구 삼성 라이온즈 파크,삼성,3,한화,1,True,페넌트레이스
2023.10.05,목,18:30,수원 케이티위즈 파크,KT,5,KIA,3,True,페넌트레이스
2023.10.05,목,18:30,사직야구장,롯데,3,LG,5,False,페넌트레이스
2023.10.05,목,18:30,인천 SSG 랜더스 필드,SSG,4,NC,3,True,페넌트레이스
2023.10.06,금,18:30,인천 SSG 랜더스 필드,SSG,7,한화,2,True,페넌트레이스
2023.10.06,금,18:30,잠실야구장,LG,2,KIA,3,False,페넌트레이스
2023.10.06,금,18:30,수원 케이티위즈 파크,KT,2,삼성,6,False,페넌트레이스
2023.10.07,토,17:00,수원 케이티위즈 파크,KT,17,한화,0,True,페넌트레이스
2023.10.07,토,17:00,고척 스카이돔,키움,7,LG,1,True,페넌트레이스
2023.10.07,토,17:00,잠실야구장,두산,3,롯데,6,False,페넌트레이스
2023.10.07,토,17:00,창원NC파크,NC,3,SSG,2,True,페넌트레이스
2023.10.08,일,14:00,수원 케이티위즈 파크,KT,9,한화,2,True,페넌트레이스
2023.10.08,일,14:00,잠실야구장,두산,2,롯데,1,True,페넌트레이스
2023.10.08,일,14:00,창원NC파크,NC,8,SSG,10,True,페넌트레이스
2023.10.08,일,14:00,광주-기아 챔피언스필드,KIA,2,삼성,1,True,페넌트레이스
2023.10.09,월,14:00,창원NC파크,NC,11,한화,6,False,페넌트레이스
2023.10.09,월,14:00,잠실야구장,LG,1,롯데,8,False,페넌트레이스
2023.10.09,월,14:00,광주-기아 챔피언스필드,KIA,3,삼성,1,True,페넌트레이스
2023.10.10,화,18:30,창원NC파크,NC,2,한화,0,True,페넌트레이스
2023.10.10,화,18:30,잠실야구장,LG,7,롯데,0,True,페넌트레이스
2023.10.10,화,18:30,수원 케이티위즈 파크,KT,5,두산,4,True,페넌트레이스
2023.10.10,화,18:30,광주-기아 챔피언스필드,KIA,5,SSG,6,False,페넌트레이스
2023.10.10,화,18:30,고척 스카이돔,키움,5,삼성,3,True,페넌트레이스
2023.10.11,수,18:30,사직야구장,롯데,14,두산,3,False,페넌트레이스
2023.10.11,수,18:30,광주-기아 챔피언스필드,KIA,11,키움,0,True,페넌트레이스
2023.10.12,목,18:30,광주-기아 챔피언스필드,KIA,6,롯데,5,True,페넌트레이스
2023.10.12,목,18:30,잠실야구장,두산,11,NC,1,True,페넌트레이스
2023.10.13,금,18:30,잠실야구장,두산,3,KIA,1,True,페넌트레이스
2023.10.13,금,18:30,창원NC파크,NC,8,LG,4,True,페넌트레이스
2023.10.13,금,18:30,인천 SSG 랜더스 필드,SSG,3,키움,2,True,페넌트레이스
2023.10.14,토,17:00,한화생명 이글스 파크,한화,8,롯데,0,True,페넌트레이스
2023.10.14,토,17:00,잠실야구장,LG,2,두산,3,False,페넌트레이스
2023.10.14,토,17:00,대구 삼성 라이온즈 파크,삼성,5,SSG,3,True,페넌트레이스
2023.10.15,일,14:00,한화생명 이글스 파크,한화,7,롯데,4,True,페넌트레이스
2023.10.15,일,14:00,잠실야구장,LG,5,두산,2,True,페넌트레이스
2023.10.15,일,14:00,창원NC파크,NC,5,삼성,3,True,페넌트레이스
2023.10.16,월,18:30,한화생명 이글스 파크,한화,2,롯데,7,False,페넌트레이스
2023.10.16,월,18:30,광주-기아 챔피언스필드,KIA,4,NC,2,True,페넌트레이스
2023.10.16,월,18:30,잠실야구장,두산,2,SSG,3,False,페넌트레이스
2023.10.17,화,18:30,광주-기아 챔피언스필드,KIA,7,NC,1,True,페넌트레이스
2023.10.17,화,18:30,인천 SSG 랜더스 필드,SSG,5,두산,0,True,페넌트레이스
2023.10.19,목,18:30,창원NC파크,NC,14,두산,9,False,와일드카드
2023.10.22,일,14:00,인천 SSG 랜더스 필드,SSG,3,NC,4,False,준플레이오프
2023.10.23,월,18:30,인천 SSG 랜더스 필드,SSG,3,NC,7,False,준플레이오프
2023.10.25,수,18:30,창원NC파크,NC,7,SSG,6,True,준플레이오프
2023.10.30,월,18:30,수원 케이티위즈 파크,KT,5,NC,9,False,플레이오프
2023.10.31,화,18:30,수원 케이티위즈 파크,KT,2,NC,3,False,플레이오프
2023.11.02,목,18:30,창원NC파크,NC,0,KT,3,False,플레이오프
2023.11.03,금,18:30,창원NC파크,NC,2,KT,11,True,플레이오프
2023.11.05,일,14:00,수원 케이티위즈 파크,KT,3,NC,2,True,플레이오프
2023.11.07,화,18:30,잠실야구장,LG,2,KT,3,False,한국시리즈
2023.11.08,수,18:30,잠실야구장,LG,5,KT,4,True,한국시리즈
2023.11.10,금,18:30,수원 케이티위즈 파크,KT,7,LG,8,False,한국시리즈
2023.11.11,토,14:00,수원 케이티위즈 파크,KT,4,LG,15,True,한국시리즈
2023.11.13,월,18:30,잠실야구장,LG,6,KT,2,True,한국시리즈
2024.03.09,토,13:00,창원NC파크,NC,3,KIA,10,True,시범경기
2024.03.09,토,13:00,수원 케이티위즈 파크,KT,2,LG,5,False,시범경기
2024.03.09,토,13:00,사직야구장,롯데,6,SSG,1,True,시범경기
2024.03.09,토,13:00,한화생명 이글스 파크,한화,6,삼성,2,True,시범경기
2024.03.09,토,13:00,두산베어스파크,두산,12,키움,8,False,시범경기
2024.03.10,일,13:00,창원NC파크,NC,6,KIA,4,True,시범경기
2024.03.10,일,13:00,수원 케이티위즈 파크,KT,3,LG,2,True,시범경기
2024.03.10,일,13:00,사직야구장,롯데,13,SSG,5,False,시범경기
2024.03.10,일,13:00,한화생명 이글스 파크,한화,1,삼성,6,False,시범경기
2024.03.10,일,13:00,두산베어스파크,두산,3,키움,1,True,시범경기
2024.03.11,월,13:00,한화생명 이글스 파크,한화,0,KIA,3,False,시범경기
2024.03.11,월,13:00,대구 삼성 라이온즈 파크,삼성,2,LG,5,False,시범경기
2024.03.11,월,13:00,사직야구장,롯데,0,두산,3,False,시범경기
2024.03.11,월,13:00,수원 케이티위즈 파크,KT,0,SSG,3,False,시범경기
2024.03.11,월,13:00,창원NC파크,NC,9,키움,3,True,시범경기
2024.03.12,화,13:00,한화생명 이글스 파크,한화,9,KIA,1,True,시범경기
2024.03.12,화,13:00,대구 삼성 라이온즈 파크,삼성,0,LG,3,False,시범경기
2024.03.12,화,13:00,사직야구장,-,롯데  -,경기취소,두산,True,시범경기
2024.03.12,화,13:00,수원 케이티위즈 파크,KT,8,SSG,4,True,시범경기
2024.03.12,화,13:00,창원NC파크,NC,8,키움,7,True,시범경기
2024.03.14,목,13:00,잠실야구장,두산,7,KIA,2,True,시범경기
2024.03.14,목,13:00,한화생명 이글스 파크,한화,6,KT,4,True,시범경기
2024.03.14,목,13:00,창원NC파크,NC,6,LG,4,True,시범경기
2024.03.14,목,13:00,대구 삼성 라이온즈 파크,삼성,0,롯데,7,False,시범경기
2024.03.14,목,18:00,인천 SSG 랜더스 필드,SSG,4,키움,5,False,시범경기
2024.03.15,금,13:00,잠실야구장,두산,5,KIA,4,True,시범경기
2024.03.15,금,13:00,한화생명 이글스 파크,한화,11,KT,11,False,시범경기
2024.03.15,금,13:00,창원NC파크,NC,7,LG,11,True,시범경기
2024.03.15,금,13:00,대구 삼성 라이온즈 파크,삼성,3,롯데,2,True,시범경기
2024.03.15,금,14:00,인천 SSG 랜더스 필드,SSG,11,키움,6,False,시범경기
2024.03.16,토,13:00,사직야구장,롯데,2,한화,8,False,시범경기
2024.03.16,토,13:00,광주-기아 챔피언스필드,KIA,4,KT,5,False,시범경기
2024.03.16,토,13:00,대구 삼성 라이온즈 파크,삼성,3,NC,2,True,시범경기
2024.03.16,토,13:00,인천 SSG 랜더스 필드,SSG,1,두산,2,False,시범경기
2024.03.16,토,13:00,잠실야구장,LG,3,키움,1,True,시범경기
2024.03.17,일,13:00,사직야구장,롯데,2,한화,14,True,시범경기
2024.03.17,일,13:00,광주-기아 챔피언스필드,KIA,14,KT,4,False,시범경기
