지역,날짜,사고,사망,부상
부산 동래구,2024.04.23,4,0,5
부산 동래구,2024.04.25,2,0,3
부산 동래구,2024.04.26,2,0,2
부산 동래구,2024.04.27,5,0,5
부산 동래구,2024.04.28,3,0,4
부산 동래구,2024.04.29,2,0,2
부산 동래구,2024.04.30,2,0,3
부산 동래구,2024.05.01,4,0,7
부산 동래구,2024.05.02,2,0,3
부산 동래구,2024.05.03,2,0,3
부산 동래구,2024.05.04,2,0,3
부산 동래구,2024.05.05,1,0,1
부산 동래구,2024.05.06,3,0,3
부산 동래구,2024.05.07,5,0,5
부산 동래구,2024.05.08,1,0,1
부산 동래구,2024.05.09,3,0,5
부산 동래구,2024.05.10,3,0,3
부산 동래구,2024.05.11,1,0,2
부산 동래구,2024.05.12,1,0,1
부산 동래구,2024.05.13,4,0,4
부산 동래구,2024.05.14,3,1,2
부산 동래구,2024.05.15,2,0,3
부산 동래구,2024.05.16,1,0,1
부산 동래구,2024.05.17,2,0,2
부산 동래구,2024.05.18,1,0,2
부산 동래구,2024.05.19,1,0,1
부산 동래구,2024.05.20,2,0,2
부산 동래구,2024.05.22,2,0,4
부산 동래구,2024.05.23,2,0,2
부산 동래구,2024.05.24,4,0,4
부산 동래구,2024.05.25,2,0,7
부산 동래구,2024.05.26,1,0,1
부산 동래구,2024.05.27,2,0,2
부산 동래구,2024.05.28,4,0,4
부산 동래구,2024.05.29,4,0,6
부산 동래구,2024.05.30,1,0,1
부산 동래구,2024.05.31,2,0,3
부산 동래구,2024.06.01,3,0,4
부산 동래구,2024.06.03,1,0,2
부산 동래구,2024.06.04,3,0,3
부산 동래구,2024.06.05,3,0,3
부산 동래구,2024.06.06,1,0,1
부산 동래구,2024.06.07,4,0,4
부산 동래구,2024.06.09,3,0,5
부산 동래구,2024.06.10,1,0,1
부산 동래구,2024.06.11,4,0,4
부산 동래구,2024.06.13,3,0,3
부산 동래구,2024.06.14,4,0,5
부산 동래구,2024.06.15,4,0,4
부산 동래구,2024.06.16,4,0,5
부산 동래구,2024.06.17,4,0,5
부산 동래구,2024.06.18,1,0,1
부산 동래구,2024.06.19,1,0,1
부산 동래구,2024.06.20,2,0,2
부산 동래구,2024.06.21,4,0,6
부산 동래구,2024.06.22,1,0,1
부산 동래구,2024.06.23,3,0,5
부산 동래구,2024.06.24,2,0,2
부산 동래구,2024.06.25,3,0,5
부산 동래구,2024.06.26,1,0,1
부산 동래구,2024.06.27,5,0,7
부산 동래구,2024.06.28,9,0,15
부산 동래구,2024.06.29,7,0,14
부산 동래구,2024.06.30,1,0,1
부산 동래구,2024.07.01,1,0,1
부산 동래구,2024.07.02,1,0,1
부산 동래구,2024.07.03,3,0,3
부산 동래구,2024.07.04,4,0,4
부산 동래구,2024.07.05,2,0,2
부산 동래구,2024.07.06,2,0,2
부산 동래구,2024.07.07,1,0,1
부산 동래구,2024.07.09,4,0,6
부산 동래구,2024.07.10,7,0,10
부산 동래구,2024.07.11,1,0,1
부산 동래구,2024.07.12,1,0,1
부산 동래구,2024.07.13,3,0,3
부산 동래구,2024.07.14,4,0,5
부산 동래구,2024.07.15,4,0,5
부산 동래구,2024.07.17,2,0,3
부산 동래구,2024.07.18,2,0,2
부산 동래구,2024.07.20,2,0,2
부산 동래구,2024.07.21,3,0,3
부산 동래구,2024.07.22,4,0,5
부산 동래구,2024.07.23,2,0,2
부산 동래구,2024.07.24,2,0,2
부산 동래구,2024.07.26,1,0,1
부산 동래구,2024.07.28,1,0,1
부산 동래구,2024.07.29,2,0,2
부산 동래구,2024.07.30,3,0,7
부산 동래구,2024.07.31,2,0,2
부산 동래구,2024.08.01,5,0,9
부산 동래구,2024.08.02,2,0,3
부산 동래구,2024.08.03,2,0,3
부산 동래구,2024.08.04,1,0,7
부산 동래구,2024.08.05,1,0,1
부산 동래구,2024.08.06,2,0,2
부산 동래구,2024.08.07,2,0,3
부산 동래구,2024.08.09,1,0,1
부산 동래구,2024.08.10,3,0,3
부산 동래구,2024.08.11,2,0,2
부산 동래구,2024.08.12,1,0,2
부산 동래구,2024.08.13,2,0,5
부산 동래구,2024.08.15,1,0,2
부산 동래구,2024.08.16,4,0,4
부산 동래구,2024.08.17,1,0,1
부산 동래구,2024.08.18,2,0,7
부산 동래구,2024.08.19,2,0,2
부산 동래구,2024.08.20,1,0,2
부산 동래구,2024.08.21,3,0,3
부산 동래구,2024.08.22,1,0,1
부산 동래구,2024.08.23,6,0,6
부산 동래구,2024.08.26,1,0,1
부산 동래구,2024.08.27,2,0,2
부산 동래구,2024.08.28,1,0,1
부산 동래구,2024.08.29,2,0,2
부산 동래구,2024.08.30,2,0,2
부산 동래구,2024.08.31,5,0,8
부산 동래구,2024.09.01,5,0,10
부산 동래구,2024.09.02,2,0,4
부산 동래구,2024.09.04,1,0,1
부산 동래구,2024.09.06,3,0,3
부산 동래구,2024.09.07,1,0,1
부산 동래구,2024.09.09,4,0,4
부산 동래구,2024.09.10,2,0,2
부산 동래구,2024.09.12,2,0,2
부산 동래구,2024.09.13,3,0,5
부산 동래구,2024.09.14,2,0,4
부산 동래구,2024.09.16,2,0,7
부산 동래구,2024.09.18,2,0,5
부산 동래구,2024.09.19,2,0,3
부산 동래구,2024.09.20,2,0,2
부산 동래구,2024.09.21,4,0,7
부산 동래구,2024.09.23,4,0,4
부산 동래구,2024.09.24,2,0,2
부산 동래구,2024.09.25,4,0,4
부산 동래구,2024.09.26,1,0,1
부산 동래구,2024.09.27,6,0,6
부산 동래구,2024.09.28,3,0,4
부산 동래구,2024.09.29,1,0,1
부산 동래구,2024.09.30,2,0,2
부산 동래구,2024.10.01,3,0,3
부산 동래구,2024.10.02,1,1,0
부산 동래구,2024.10.03,2,0,2
부산 동래구,2024.10.05,3,0,5
부산 동래구,2024.10.06,1,0,2
부산 동래구,2024.10.07,3,0,3
부산 동래구,2024.10.08,2,0,2
부산 동래구,2024.10.10,3,0,4
부산 동래구,2024.10.11,3,0,3
부산 동래구,2024.10.12,2,0,3
부산 동래구,2024.10.14,1,0,1
부산 동래구,2024.10.15,2,0,2
부산 동래구,2024.10.17,3,0,3
부산 동래구,2024.10.19,3,0,3
부산 동래구,2024.10.21,3,0,3
부산 동래구,2024.10.22,2,0,3
부산 동래구,2024.10.23,2,0,2
부산 동래구,2024.10.24,1,0,4
부산 동래구,2024.10.25,5,0,5
부산 동래구,2024.10.26,1,0,1
부산 동래구,2024.10.27,4,1,4
부산 동래구,2024.10.28,2,0,2
부산 동래구,2024.10.29,1,0,1
부산 동래구,2024.10.30,2,0,3
부산 동래구,2024.11.01,4,0,6
부산 동래구,2024.11.02,4,0,6
부산 동래구,2024.11.03,1,0,4
부산 동래구,2024.11.04,3,0,5
부산 동래구,2024.11.05,2,0,3
부산 동래구,2024.11.06,4,0,4
부산 동래구,2024.11.07,5,0,5
부산 동래구,2024.11.08,8,0,9
부산 동래구,2024.11.09,1,0,1
부산 동래구,2024.11.10,1,0,1
부산 동래구,2024.11.11,1,0,1
부산 동래구,2024.11.12,3,0,3
부산 동래구,2024.11.13,3,0,3
부산 동래구,2024.11.14,1,0,1
부산 동래구,2024.11.15,2,0,2
부산 동래구,2024.11.16,1,0,1
부산 동래구,2024.11.17,1,0,1
부산 동래구,2024.11.18,2,0,2
부산 동래구,2024.11.19,5,0,7
부산 동래구,2024.11.20,1,0,1
부산 동래구,2024.11.21,2,0,4
부산 동래구,2024.11.23,1,0,1
부산 동래구,2024.11.24,1,0,2
부산 동래구,2024.11.25,2,0,2
부산 동래구,2024.11.26,2,0,2
부산 동래구,2024.11.27,6,0,8
부산 동래구,2024.11.28,3,0,3
부산 동래구,2024.11.29,2,0,3
부산 동래구,2024.11.30,2,0,2
부산 동래구,2024.12.02,4,0,6
부산 동래구,2024.12.03,2,0,2
부산 동래구,2024.12.04,3,0,3
부산 동래구,2024.12.05,2,0,3
부산 동래구,2024.12.07,3,0,3
부산 동래구,2024.12.08,2,0,2
부산 동래구,2024.12.09,3,0,3
부산 동래구,2024.12.10,2,0,2
부산 동래구,2024.12.11,1,0,1
부산 동래구,2024.12.12,4,0,4
부산 동래구,2024.12.14,2,0,3
부산 동래구,2024.12.16,3,0,4
부산 동래구,2024.12.18,1,0,1
부산 동래구,2024.12.19,4,0,4
부산 동래구,2024.12.20,1,0,1
부산 동래구,2024.12.21,4,0,9
부산 동래구,2024.12.22,4,0,5
부산 동래구,2024.12.23,1,0,1
부산 동래구,2024.12.24,4,0,4
부산 동래구,2024.12.25,1,0,4
부산 동래구,2024.12.26,1,0,1
부산 동래구,2024.12.27,3,0,3
부산 동래구,2024.12.29,1,0,1
부산 동래구,2024.12.30,1,0,1
부산 동래구,2024.12.31,2,0,2
부산 북구,2024.01.01,1,0,1
부산 북구,2024.01.03,3,0,4
부산 북구,2024.01.05,2,0,5
부산 북구,2024.01.06,1,0,1
부산 북구,2024.01.07,4,0,4
부산 북구,2024.01.08,2,0,4
부산 북구,2024.01.09,1,0,1
부산 북구,2024.01.11,3,0,4
부산 북구,2024.01.12,6,0,6
부산 북구,2024.01.14,1,0,2
부산 북구,2024.01.15,3,0,3
부산 북구,2024.01.16,2,0,2
부산 북구,2024.01.18,1,0,1
부산 북구,2024.01.19,1,0,1
부산 북구,2024.01.20,2,0,2
부산 북구,2024.01.23,1,0,1
부산 북구,2024.01.25,3,0,4
부산 북구,2024.01.26,4,0,7
부산 북구,2024.01.29,2,0,3
부산 북구,2024.01.30,1,0,1
부산 북구,2024.01.31,3,0,4
부산 북구,2024.02.01,4,0,4
부산 북구,2024.02.02,1,0,1
부산 북구,2024.02.03,2,0,2
부산 북구,2024.02.05,1,0,2
부산 북구,2024.02.06,2,0,2
부산 북구,2024.02.07,3,0,4
부산 북구,2024.02.08,4,0,4
부산 북구,2024.02.09,3,0,5
부산 북구,2024.02.10,1,0,2
부산 북구,2024.02.11,1,0,1
부산 북구,2024.02.12,2,0,3
부산 북구,2024.02.14,1,0,1
부산 북구,2024.02.15,2,0,2
부산 북구,2024.02.16,1,0,1
부산 북구,2024.02.18,1,0,1
부산 북구,2024.02.19,3,0,4
부산 북구,2024.02.20,3,0,4
부산 북구,2024.02.22,2,0,6
부산 북구,2024.02.24,1,0,1
부산 북구,2024.02.25,1,0,1
부산 북구,2024.02.29,1,0,1
부산 북구,2024.03.01,2,0,2
부산 북구,2024.03.04,2,0,2
부산 북구,2024.03.05,2,0,2
부산 북구,2024.03.06,1,0,2
부산 북구,2024.03.07,3,0,3
부산 북구,2024.03.08,2,0,2
부산 북구,2024.03.09,1,0,1
부산 북구,2024.03.10,1,0,1
부산 북구,2024.03.11,2,0,6
부산 북구,2024.03.12,1,0,1
부산 북구,2024.03.13,2,0,5
부산 북구,2024.03.14,1,0,1
부산 북구,2024.03.15,1,0,1
부산 북구,2024.03.16,2,0,2
부산 북구,2024.03.17,2,0,3
부산 북구,2024.03.18,2,0,2
부산 북구,2024.03.19,1,0,2
부산 북구,2024.03.20,5,0,5
부산 북구,2024.03.21,4,0,4
부산 북구,2024.03.22,5,0,7
부산 북구,2024.03.23,3,0,6
부산 북구,2024.03.25,1,0,1
부산 북구,2024.03.26,2,0,4
부산 북구,2024.03.27,3,0,3
부산 북구,2024.03.28,6,1,6
부산 북구,2024.03.29,3,0,3
부산 북구,2024.03.31,1,0,1
부산 북구,2024.04.01,1,0,1
부산 북구,2024.04.02,1,0,2
부산 북구,2024.04.03,3,0,3
부산 북구,2024.04.04,6,0,6
부산 북구,2024.04.05,3,0,4
부산 북구,2024.04.06,2,0,2
부산 북구,2024.04.07,2,0,2
부산 북구,2024.04.08,4,0,4
부산 북구,2024.04.09,1,0,1
부산 북구,2024.04.10,4,0,5
부산 북구,2024.04.12,1,0,1
부산 북구,2024.04.13,2,0,3
부산 북구,2024.04.15,5,0,5
부산 북구,2024.04.16,3,0,3
부산 북구,2024.04.17,1,1,0
부산 북구,2024.04.18,3,1,2
부산 북구,2024.04.19,1,0,1
부산 북구,2024.04.20,2,0,4
부산 북구,2024.04.21,1,0,1
부산 북구,2024.04.22,3,0,4
부산 북구,2024.04.23,3,0,3
부산 북구,2024.04.27,2,0,5
부산 북구,2024.04.29,1,0,2
부산 북구,2024.04.30,1,0,1
부산 북구,2024.05.01,1,0,1
부산 북구,2024.05.02,1,0,2
부산 북구,2024.05.03,4,0,5
부산 북구,2024.05.04,7,0,8
부산 북구,2024.05.05,2,0,2
부산 북구,2024.05.06,2,0,2
부산 북구,2024.05.07,2,0,2
부산 북구,2024.05.08,1,0,1
부산 북구,2024.05.09,2,0,2
부산 북구,2024.05.10,6,0,9
부산 북구,2024.05.11,1,0,2
부산 북구,2024.05.12,1,0,1
부산 북구,2024.05.13,2,0,4
부산 북구,2024.05.14,5,1,4
부산 북구,2024.05.15,2,1,4
부산 북구,2024.05.16,2,0,3
부산 북구,2024.05.17,2,0,2
부산 북구,2024.05.18,3,0,6
부산 북구,2024.05.19,4,0,7
부산 북구,2024.05.20,1,0,1
부산 북구,2024.05.21,3,0,7
부산 북구,2024.05.22,1,0,1
부산 북구,2024.05.23,1,0,1
부산 북구,2024.05.24,3,0,3
부산 북구,2024.05.26,1,0,4
부산 북구,2024.05.28,2,0,3
부산 북구,2024.05.31,2,0,2
부산 북구,2024.06.01,3,0,6
부산 북구,2024.06.03,1,0,2
부산 북구,2024.06.04,3,0,3
부산 북구,2024.06.05,3,0,4
부산 북구,2024.06.06,3,0,3
부산 북구,2024.06.07,1,0,1
부산 북구,2024.06.08,3,0,3
부산 북구,2024.06.09,1,0,2
부산 북구,2024.06.10,2,0,4
부산 북구,2024.06.12,1,0,1
부산 북구,2024.06.14,1,0,1
부산 북구,2024.06.15,4,1,3
부산 북구,2024.06.16,2,0,5
부산 북구,2024.06.17,1,0,1
부산 북구,2024.06.18,1,0,1
부산 북구,2024.06.19,3,0,3
부산 북구,2024.06.21,4,0,6
부산 북구,2024.06.22,1,0,1
부산 북구,2024.06.23,2,0,3
부산 북구,2024.06.24,1,0,1
부산 북구,2024.06.25,1,0,1
부산 북구,2024.06.26,2,0,2
부산 북구,2024.06.28,2,0,2
부산 북구,2024.06.29,1,0,1
부산 북구,2024.06.30,1,0,1
부산 북구,2024.07.02,1,0,1
부산 북구,2024.07.03,2,0,2
부산 북구,2024.07.05,3,0,3
부산 북구,2024.07.06,4,0,8
부산 북구,2024.07.07,1,0,1
부산 북구,2024.07.08,1,0,1
부산 북구,2024.07.09,1,0,1
부산 북구,2024.07.10,2,0,3
부산 북구,2024.07.11,1,0,1
부산 북구,2024.07.12,2,0,2
부산 북구,2024.07.13,3,0,3
부산 북구,2024.07.14,3,0,5
부산 북구,2024.07.16,2,0,2
부산 북구,2024.07.17,1,0,2
부산 북구,2024.07.18,2,0,2
부산 북구,2024.07.19,1,0,1
부산 북구,2024.07.21,2,0,3
부산 북구,2024.07.22,2,0,3
부산 북구,2024.07.23,2,0,2
부산 북구,2024.07.24,1,0,1
부산 북구,2024.07.25,5,0,5
부산 북구,2024.07.26,2,0,4
부산 북구,2024.07.27,1,0,1
부산 북구,2024.07.28,2,0,2
부산 북구,2024.07.29,2,0,5
부산 북구,2024.07.30,5,0,9
부산 북구,2024.07.31,2,0,3
부산 북구,2024.08.02,1,0,1
부산 북구,2024.08.03,1,0,1
부산 북구,2024.08.05,2,0,2
부산 북구,2024.08.07,4,0,4
부산 북구,2024.08.08,6,0,6
부산 북구,2024.08.09,4,0,7
부산 북구,2024.08.12,2,0,3
부산 북구,2024.08.13,1,0,1
부산 북구,2024.08.14,6,0,7
부산 북구,2024.08.15,2,0,4
부산 북구,2024.08.16,3,0,5
부산 북구,2024.08.17,3,0,4
부산 북구,2024.08.18,1,0,1
부산 북구,2024.08.19,5,0,10
부산 북구,2024.08.20,2,0,2
부산 북구,2024.08.21,2,0,2
부산 북구,2024.08.22,6,0,8
부산 북구,2024.08.23,3,0,4
부산 북구,2024.08.24,3,0,5
부산 북구,2024.08.26,2,0,2
부산 북구,2024.08.27,1,0,1
부산 북구,2024.08.28,4,0,4
부산 북구,2024.08.29,1,0,1
부산 북구,2024.08.30,4,0,4
부산 북구,2024.08.31,1,0,1
부산 북구,2024.09.01,1,0,1
부산 북구,2024.09.02,1,1,0
부산 북구,2024.09.03,4,0,5
부산 북구,2024.09.04,3,0,3
부산 북구,2024.09.05,4,0,4
부산 북구,2024.09.07,2,0,2
부산 북구,2024.09.08,2,0,2
부산 북구,2024.09.10,2,0,2
부산 북구,2024.09.11,3,0,3
부산 북구,2024.09.12,5,0,7
부산 북구,2024.09.13,4,0,4
부산 북구,2024.09.14,1,0,1
부산 북구,2024.09.16,1,0,1
부산 북구,2024.09.17,3,0,4
부산 북구,2024.09.18,2,0,2
부산 북구,2024.09.19,4,0,6
부산 북구,2024.09.20,2,0,2
부산 북구,2024.09.22,1,0,1
부산 북구,2024.09.23,4,0,6
부산 북구,2024.09.25,4,1,3
부산 북구,2024.09.26,2,0,2
부산 북구,2024.09.27,1,0,1
부산 북구,2024.09.28,2,0,2
부산 북구,2024.09.29,2,0,2
부산 북구,2024.09.30,1,0,2
부산 북구,2024.10.01,2,0,2
부산 북구,2024.10.02,5,0,7
부산 북구,2024.10.04,3,0,3
부산 북구,2024.10.05,2,0,3
부산 북구,2024.10.06,4,0,5
부산 북구,2024.10.07,3,0,3
부산 북구,2024.10.08,2,0,3
부산 북구,2024.10.09,1,0,1
부산 북구,2024.10.10,1,0,1
부산 북구,2024.10.11,1,0,1
부산 북구,2024.10.12,3,0,4
부산 북구,2024.10.13,1,0,1
부산 북구,2024.10.14,1,0,1
부산 북구,2024.10.15,2,0,2
부산 북구,2024.10.16,1,0,1
부산 북구,2024.10.17,2,0,2
부산 북구,2024.10.18,2,0,2
부산 북구,2024.10.19,4,0,9
부산 북구,2024.10.20,1,0,1
부산 북구,2024.10.21,4,0,5
부산 북구,2024.10.23,4,0,11
부산 북구,2024.10.24,2,0,3
부산 북구,2024.10.25,3,0,3
부산 북구,2024.10.26,3,0,3
부산 북구,2024.10.28,1,0,1
부산 북구,2024.10.29,5,0,8
부산 북구,2024.10.30,2,0,2
부산 북구,2024.10.31,1,0,1
부산 북구,2024.11.01,1,0,1
부산 북구,2024.11.02,1,0,1
부산 북구,2024.11.03,2,1,2
부산 북구,2024.11.04,3,0,4
부산 북구,2024.11.05,2,0,2
부산 북구,2024.11.06,2,0,2
부산 북구,2024.11.09,1,0,1
부산 북구,2024.11.10,1,0,2
부산 북구,2024.11.11,2,0,2
부산 북구,2024.11.12,2,0,2
부산 북구,2024.11.13,2,0,2
부산 북구,2024.11.14,2,0,2
부산 북구,2024.11.16,4,0,4
부산 북구,2024.11.17,2,0,2
부산 북구,2024.11.18,4,0,5
부산 북구,2024.11.19,3,0,5
부산 북구,2024.11.20,3,0,3
부산 북구,2024.11.21,4,0,5
부산 북구,2024.11.23,3,0,3
부산 북구,2024.11.24,3,0,12
부산 북구,2024.11.26,3,0,4
부산 북구,2024.11.27,2,0,3
부산 북구,2024.11.28,3,0,4
부산 북구,2024.11.29,1,0,1
부산 북구,2024.11.30,2,0,2
부산 북구,2024.12.01,2,0,2
부산 북구,2024.12.02,3,0,3
부산 북구,2024.12.03,4,0,4
부산 북구,2024.12.04,3,0,4
부산 북구,2024.12.05,4,0,4
부산 북구,2024.12.06,1,0,1
부산 북구,2024.12.07,1,0,1
부산 북구,2024.12.08,1,0,4
부산 북구,2024.12.10,1,0,1
부산 북구,2024.12.11,2,0,2
부산 북구,2024.12.13,2,0,2
부산 북구,2024.12.14,2,0,2
부산 북구,2024.12.15,1,0,1
부산 북구,2024.12.16,3,0,8
부산 북구,2024.12.17,2,0,3
부산 북구,2024.12.18,1,0,1
부산 북구,2024.12.19,1,0,1
부산 북구,2024.12.20,1,0,1
부산 북구,2024.12.21,6,0,10
부산 북구,2024.12.25,1,0,1
부산 북구,2024.12.26,4,0,4
부산 북구,2024.12.28,3,0,3
부산 북구,2024.12.29,1,0,1
부산 북구,2024.12.30,3,0,5
부산 서구,2024.01.02,3,0,4
부산 서구,2024.01.03,2,0,3
부산 서구,2024.01.04,1,0,1
부산 서구,2024.01.05,1,0,1
부산 서구,2024.01.06,1,0,1
부산 서구,2024.01.08,1,0,1
부산 서구,2024.01.09,1,0,1
부산 서구,2024.01.10,2,0,3
부산 서구,2024.01.12,1,0,1
부산 서구,2024.01.13,1,0,1
부산 서구,2024.01.16,1,0,1
부산 서구,2024.01.17,2,0,5
부산 서구,2024.01.18,2,0,4
부산 서구,2024.01.20,1,0,1
부산 서구,2024.01.24,1,0,1
부산 서구,2024.01.25,2,0,2
부산 서구,2024.01.26,2,0,2
부산 서구,2024.01.27,1,0,1
부산 서구,2024.01.29,2,0,2
부산 서구,2024.01.30,4,0,6
부산 서구,2024.02.01,1,0,1
부산 서구,2024.02.02,2,0,3
부산 서구,2024.02.05,1,0,1
부산 서구,2024.02.06,1,0,6
부산 서구,2024.02.07,4,0,8
부산 서구,2024.02.08,5,0,5
부산 서구,2024.02.09,1,0,2
부산 서구,2024.02.10,2,0,2
부산 서구,2024.02.11,2,0,4
부산 서구,2024.02.12,1,0,1
부산 서구,2024.02.13,1,0,1
부산 서구,2024.02.14,1,0,1
부산 서구,2024.02.15,2,0,4
부산 서구,2024.02.16,1,0,1
부산 서구,2024.02.17,2,0,3
부산 서구,2024.02.19,2,0,2
부산 서구,2024.02.21,2,0,2
부산 서구,2024.02.22,1,0,1
부산 서구,2024.02.23,2,0,2
부산 서구,2024.02.24,1,0,1
부산 서구,2024.02.25,1,0,2
부산 서구,2024.02.29,3,0,4
부산 서구,2024.03.01,1,0,2
부산 서구,2024.03.02,1,0,1
부산 서구,2024.03.03,1,0,1
부산 서구,2024.03.04,1,0,1
부산 서구,2024.03.06,2,0,2
부산 서구,2024.03.09,2,0,2
부산 서구,2024.03.10,1,0,1
부산 서구,2024.03.11,2,0,4
부산 서구,2024.03.12,2,0,3
부산 서구,2024.03.13,1,0,1
부산 서구,2024.03.15,1,0,1
부산 서구,2024.03.16,1,0,2
부산 서구,2024.03.18,1,0,1
부산 서구,2024.03.21,1,0,2
부산 서구,2024.03.22,1,0,1
부산 서구,2024.03.23,2,0,3
부산 서구,2024.03.25,1,0,1
부산 서구,2024.03.27,2,0,2
부산 서구,2024.03.28,1,0,1
부산 서구,2024.03.29,1,0,1
부산 서구,2024.03.31,2,0,6
부산 서구,2024.04.01,2,0,4
부산 서구,2024.04.03,1,0,2
부산 서구,2024.04.04,2,0,2
부산 서구,2024.04.05,1,0,1
부산 서구,2024.04.06,1,0,1
부산 서구,2024.04.07,1,0,5
부산 서구,2024.04.10,1,0,1
부산 서구,2024.04.11,2,0,2
부산 서구,2024.04.14,4,0,6
부산 서구,2024.04.15,1,0,2
부산 서구,2024.04.16,2,0,7
부산 서구,2024.04.17,1,0,1
부산 서구,2024.04.18,3,0,4
부산 서구,2024.04.19,1,0,1
부산 서구,2024.04.21,2,0,3
부산 서구,2024.04.22,1,0,1
부산 서구,2024.04.25,3,0,4
부산 서구,2024.04.27,3,0,5
부산 서구,2024.04.28,1,0,1
부산 서구,2024.04.29,2,0,2
부산 서구,2024.04.30,1,0,1
부산 서구,2024.05.02,2,0,4
부산 서구,2024.05.03,1,0,1
부산 서구,2024.05.04,2,0,4
부산 서구,2024.05.05,2,0,2
부산 서구,2024.05.06,2,0,2
부산 서구,2024.05.07,1,0,1
부산 서구,2024.05.08,1,0,3
부산 서구,2024.05.09,2,0,2
부산 서구,2024.05.11,2,0,2
부산 서구,2024.05.12,2,0,2
부산 서구,2024.05.14,2,0,3
부산 서구,2024.05.16,2,0,2
부산 서구,2024.05.17,2,0,2
부산 서구,2024.05.18,2,0,4
부산 서구,2024.05.19,3,0,4
부산 서구,2024.05.20,3,0,4
부산 서구,2024.05.22,2,0,2
부산 서구,2024.05.23,2,0,2
부산 서구,2024.05.24,2,0,3
부산 서구,2024.05.25,1,0,1
부산 서구,2024.05.27,3,0,3
부산 서구,2024.05.30,1,0,3
부산 서구,2024.05.31,1,0,1
부산 서구,2024.06.01,1,0,2
부산 서구,2024.06.02,1,0,1
부산 서구,2024.06.03,2,0,2
부산 서구,2024.06.05,1,0,1
부산 서구,2024.06.06,1,0,2
부산 서구,2024.06.07,1,0,1
부산 서구,2024.06.08,1,0,1
부산 서구,2024.06.10,1,0,1
부산 서구,2024.06.11,4,0,5
부산 서구,2024.06.13,1,0,2
부산 서구,2024.06.14,3,0,5
부산 서구,2024.06.15,2,0,2
부산 서구,2024.06.17,4,0,5
부산 서구,2024.06.18,2,0,3
부산 서구,2024.06.20,1,0,1
부산 서구,2024.06.21,2,0,2
부산 서구,2024.06.22,1,0,1
부산 서구,2024.06.26,2,0,3
부산 서구,2024.06.27,1,0,1
부산 서구,2024.06.28,2,0,4
부산 서구,2024.06.29,1,0,1
부산 서구,2024.06.30,3,0,3
부산 서구,2024.07.01,2,0,4
부산 서구,2024.07.04,1,0,1
부산 서구,2024.07.08,1,0,1
부산 서구,2024.07.09,1,0,1
부산 서구,2024.07.10,6,0,6
부산 서구,2024.07.11,2,0,2
부산 서구,2024.07.12,1,0,1
부산 서구,2024.07.13,2,0,3
부산 서구,2024.07.14,1,0,1
부산 서구,2024.07.16,1,0,1
부산 서구,2024.07.18,1,0,1
부산 서구,2024.07.19,2,0,3
부산 서구,2024.07.20,2,0,2
부산 서구,2024.07.22,4,0,4
부산 서구,2024.07.23,1,0,1
부산 서구,2024.07.24,1,0,1
부산 서구,2024.07.26,2,0,4
부산 서구,2024.07.27,3,0,10
부산 서구,2024.07.30,1,0,1
부산 서구,2024.08.01,1,0,2
부산 서구,2024.08.02,1,0,1
부산 서구,2024.08.03,2,0,3
부산 서구,2024.08.04,2,0,2
부산 서구,2024.08.05,2,0,4
부산 서구,2024.08.07,1,0,2
부산 서구,2024.08.08,2,0,2
부산 서구,2024.08.09,2,0,2
부산 서구,2024.08.10,1,0,1
부산 서구,2024.08.12,2,0,2
부산 서구,2024.08.15,1,0,2
부산 서구,2024.08.16,3,0,4
부산 서구,2024.08.17,1,0,1
부산 서구,2024.08.19,3,0,3
부산 서구,2024.08.21,1,0,2
부산 서구,2024.08.24,2,0,4
부산 서구,2024.08.27,1,0,1
부산 서구,2024.08.28,2,0,5
부산 서구,2024.08.29,1,0,1
부산 서구,2024.09.01,3,0,3
부산 서구,2024.09.03,1,0,1
부산 서구,2024.09.05,3,0,3
부산 서구,2024.09.06,3,0,4
부산 서구,2024.09.08,3,0,5
부산 서구,2024.09.09,1,0,1
부산 서구,2024.09.10,5,0,6
부산 서구,2024.09.11,2,0,2
부산 서구,2024.09.14,1,0,2
부산 서구,2024.09.16,1,0,2
부산 서구,2024.09.19,1,0,1
부산 서구,2024.09.20,2,0,2
부산 서구,2024.09.21,1,0,1
부산 서구,2024.09.23,2,0,5
부산 서구,2024.09.25,5,0,7
부산 서구,2024.09.27,4,0,8
부산 서구,2024.10.02,1,0,1
부산 서구,2024.10.04,2,0,2
부산 서구,2024.10.05,1,0,2
부산 서구,2024.10.08,2,0,3
부산 서구,2024.10.11,1,0,1
부산 서구,2024.10.12,1,0,1
부산 서구,2024.10.13,3,0,5
부산 서구,2024.10.14,1,0,1
부산 서구,2024.10.16,1,0,2
부산 서구,2024.10.17,1,0,2
부산 서구,2024.10.21,1,0,2
부산 서구,2024.10.22,1,0,1
부산 서구,2024.10.23,2,0,2
부산 서구,2024.10.24,1,0,2
부산 서구,2024.10.25,5,0,9
부산 서구,2024.10.26,3,0,17
부산 서구,2024.10.27,1,0,1
부산 서구,2024.10.29,2,0,2
부산 서구,2024.10.30,3,0,3
부산 서구,2024.10.31,1,0,1
부산 서구,2024.11.02,2,0,3
부산 서구,2024.11.04,5,0,7
부산 서구,2024.11.05,1,0,1
부산 서구,2024.11.07,3,0,3
