지역,날짜,사고,사망,부상
강원 춘천시,2023.01.18,3,0,4
강원 춘천시,2023.01.19,2,0,2
강원 춘천시,2023.01.20,6,0,9
강원 춘천시,2023.01.21,1,0,2
강원 춘천시,2023.01.22,2,0,5
강원 춘천시,2023.01.23,1,0,1
강원 춘천시,2023.01.24,1,0,1
강원 춘천시,2023.01.25,4,0,4
강원 춘천시,2023.01.26,2,0,2
강원 춘천시,2023.01.27,5,0,10
강원 춘천시,2023.01.28,2,0,4
강원 춘천시,2023.01.29,2,0,5
강원 춘천시,2023.01.30,1,0,1
강원 춘천시,2023.02.01,1,0,1
강원 춘천시,2023.02.02,6,0,10
강원 춘천시,2023.02.03,2,0,2
강원 춘천시,2023.02.04,2,0,3
강원 춘천시,2023.02.05,1,0,1
강원 춘천시,2023.02.06,3,0,3
강원 춘천시,2023.02.08,6,0,10
강원 춘천시,2023.02.09,4,0,10
강원 춘천시,2023.02.11,2,0,2
강원 춘천시,2023.02.12,2,0,4
강원 춘천시,2023.02.13,4,0,4
강원 춘천시,2023.02.14,4,0,9
강원 춘천시,2023.02.15,2,0,4
강원 춘천시,2023.02.16,4,0,5
강원 춘천시,2023.02.17,5,0,8
강원 춘천시,2023.02.18,3,0,6
강원 춘천시,2023.02.19,3,0,4
강원 춘천시,2023.02.20,7,0,11
강원 춘천시,2023.02.21,6,0,10
강원 춘천시,2023.02.22,1,0,1
강원 춘천시,2023.02.23,4,0,8
강원 춘천시,2023.02.24,1,0,1
강원 춘천시,2023.02.25,3,0,5
강원 춘천시,2023.02.26,1,0,2
강원 춘천시,2023.02.27,6,0,15
강원 춘천시,2023.02.28,3,0,4
강원 춘천시,2023.03.01,3,0,7
강원 춘천시,2023.03.02,6,0,11
강원 춘천시,2023.03.03,2,0,2
강원 춘천시,2023.03.04,3,0,4
강원 춘천시,2023.03.05,2,0,2
강원 춘천시,2023.03.06,1,0,1
강원 춘천시,2023.03.07,9,0,14
강원 춘천시,2023.03.08,3,0,7
강원 춘천시,2023.03.09,4,0,4
강원 춘천시,2023.03.10,4,0,7
강원 춘천시,2023.03.11,4,0,6
강원 춘천시,2023.03.12,2,0,4
강원 춘천시,2023.03.13,9,0,15
강원 춘천시,2023.03.14,3,0,4
강원 춘천시,2023.03.15,3,0,6
강원 춘천시,2023.03.16,3,0,4
강원 춘천시,2023.03.17,2,0,3
강원 춘천시,2023.03.18,3,0,3
강원 춘천시,2023.03.19,2,0,7
강원 춘천시,2023.03.20,2,0,3
강원 춘천시,2023.03.21,4,0,7
강원 춘천시,2023.03.22,4,0,5
강원 춘천시,2023.03.23,2,0,3
강원 춘천시,2023.03.24,4,0,4
강원 춘천시,2023.03.25,2,0,5
강원 춘천시,2023.03.26,2,0,2
강원 춘천시,2023.03.27,2,0,3
강원 춘천시,2023.03.28,5,0,7
강원 춘천시,2023.03.29,5,0,10
강원 춘천시,2023.03.30,3,0,3
강원 춘천시,2023.03.31,5,0,7
강원 춘천시,2023.04.01,2,0,3
강원 춘천시,2023.04.02,3,0,3
강원 춘천시,2023.04.03,1,0,1
강원 춘천시,2023.04.04,5,0,10
강원 춘천시,2023.04.05,4,0,8
강원 춘천시,2023.04.06,4,0,6
강원 춘천시,2023.04.07,2,0,2
강원 춘천시,2023.04.08,3,0,5
강원 춘천시,2023.04.09,5,0,5
강원 춘천시,2023.04.10,2,0,5
강원 춘천시,2023.04.11,2,0,2
강원 춘천시,2023.04.12,2,0,2
강원 춘천시,2023.04.13,2,0,2
강원 춘천시,2023.04.14,3,0,4
강원 춘천시,2023.04.15,2,0,3
강원 춘천시,2023.04.16,5,0,12
강원 춘천시,2023.04.17,3,0,3
강원 춘천시,2023.04.18,5,1,5
강원 춘천시,2023.04.19,3,0,3
강원 춘천시,2023.04.20,5,0,10
강원 춘천시,2023.04.21,1,0,3
강원 춘천시,2023.04.22,4,0,5
강원 춘천시,2023.04.23,5,2,5
강원 춘천시,2023.04.24,4,0,7
강원 춘천시,2023.04.25,5,0,7
강원 춘천시,2023.04.26,3,0,5
강원 춘천시,2023.04.27,3,0,3
강원 춘천시,2023.04.28,5,0,6
강원 춘천시,2023.04.30,5,0,6
강원 춘천시,2023.05.01,3,0,3
강원 춘천시,2023.05.02,4,0,6
강원 춘천시,2023.05.03,5,0,8
강원 춘천시,2023.05.04,4,0,7
강원 춘천시,2023.05.05,4,0,6
강원 춘천시,2023.05.06,1,0,2
강원 춘천시,2023.05.07,2,0,2
강원 춘천시,2023.05.09,3,0,4
강원 춘천시,2023.05.10,2,0,2
강원 춘천시,2023.05.11,6,0,9
강원 춘천시,2023.05.12,1,0,1
강원 춘천시,2023.05.13,3,0,4
강원 춘천시,2023.05.14,5,0,10
강원 춘천시,2023.05.15,3,0,4
강원 춘천시,2023.05.16,3,0,3
강원 춘천시,2023.05.17,1,0,1
강원 춘천시,2023.05.18,5,0,9
강원 춘천시,2023.05.19,5,0,6
강원 춘천시,2023.05.20,3,1,2
강원 춘천시,2023.05.21,4,0,5
강원 춘천시,2023.05.22,3,0,3
강원 춘천시,2023.05.23,4,0,5
강원 춘천시,2023.05.24,5,0,7
강원 춘천시,2023.05.25,1,0,2
강원 춘천시,2023.05.26,3,0,5
강원 춘천시,2023.05.27,2,0,6
강원 춘천시,2023.05.28,6,0,10
강원 춘천시,2023.05.29,1,0,1
강원 춘천시,2023.05.30,3,0,3
강원 춘천시,2023.05.31,7,0,11
강원 춘천시,2023.06.01,2,0,3
강원 춘천시,2023.06.02,3,0,3
강원 춘천시,2023.06.03,5,0,6
강원 춘천시,2023.06.04,2,0,5
강원 춘천시,2023.06.05,3,0,9
강원 춘천시,2023.06.06,1,0,2
강원 춘천시,2023.06.07,3,0,5
강원 춘천시,2023.06.08,3,0,3
강원 춘천시,2023.06.09,3,0,5
강원 춘천시,2023.06.10,3,0,4
강원 춘천시,2023.06.11,3,0,4
강원 춘천시,2023.06.12,5,0,6
강원 춘천시,2023.06.13,3,0,5
강원 춘천시,2023.06.14,5,0,7
강원 춘천시,2023.06.15,2,0,4
강원 춘천시,2023.06.16,4,0,5
강원 춘천시,2023.06.17,5,0,10
강원 춘천시,2023.06.18,1,0,1
강원 춘천시,2023.06.19,6,2,5
강원 춘천시,2023.06.20,3,1,3
강원 춘천시,2023.06.21,2,0,3
강원 춘천시,2023.06.22,3,0,3
강원 춘천시,2023.06.23,2,0,2
강원 춘천시,2023.06.24,7,0,8
강원 춘천시,2023.06.25,1,0,1
강원 춘천시,2023.06.27,4,0,4
강원 춘천시,2023.06.28,6,0,9
강원 춘천시,2023.06.29,6,0,7
강원 춘천시,2023.06.30,3,0,3
강원 춘천시,2023.07.01,1,0,1
강원 춘천시,2023.07.02,4,0,5
강원 춘천시,2023.07.03,2,0,2
강원 춘천시,2023.07.04,5,0,6
강원 춘천시,2023.07.05,4,0,9
강원 춘천시,2023.07.06,6,0,8
강원 춘천시,2023.07.07,3,0,5
강원 춘천시,2023.07.08,7,0,9
강원 춘천시,2023.07.09,5,0,10
강원 춘천시,2023.07.10,2,0,5
강원 춘천시,2023.07.11,3,0,4
강원 춘천시,2023.07.12,6,0,8
강원 춘천시,2023.07.13,8,0,12
강원 춘천시,2023.07.14,4,0,5
강원 춘천시,2023.07.15,2,0,2
강원 춘천시,2023.07.16,1,0,1
강원 춘천시,2023.07.17,1,0,4
강원 춘천시,2023.07.18,3,0,6
강원 춘천시,2023.07.19,3,0,3
강원 춘천시,2023.07.21,2,0,2
강원 춘천시,2023.07.22,3,0,15
강원 춘천시,2023.07.24,2,0,4
강원 춘천시,2023.07.25,2,0,2
강원 춘천시,2023.07.26,2,0,7
강원 춘천시,2023.07.27,2,0,4
강원 춘천시,2023.07.28,5,0,7
강원 춘천시,2023.07.29,2,0,6
강원 춘천시,2023.07.30,2,0,2
강원 춘천시,2023.07.31,6,2,6
강원 춘천시,2023.08.01,4,0,7
강원 춘천시,2023.08.02,3,0,3
강원 춘천시,2023.08.03,2,0,3
강원 춘천시,2023.08.04,4,0,4
강원 춘천시,2023.08.05,1,0,1
강원 춘천시,2023.08.06,1,0,1
강원 춘천시,2023.08.07,5,0,8
강원 춘천시,2023.08.08,4,0,10
강원 춘천시,2023.08.09,1,0,1
강원 춘천시,2023.08.10,3,0,3
강원 춘천시,2023.08.11,2,0,4
강원 춘천시,2023.08.12,1,0,1
강원 춘천시,2023.08.13,1,0,2
강원 춘천시,2023.08.14,4,0,7
강원 춘천시,2023.08.15,2,0,2
강원 춘천시,2023.08.16,5,0,6
강원 춘천시,2023.08.17,6,0,8
강원 춘천시,2023.08.18,2,0,3
강원 춘천시,2023.08.19,5,0,8
강원 춘천시,2023.08.21,4,0,4
강원 춘천시,2023.08.22,4,0,5
강원 춘천시,2023.08.23,9,0,15
강원 춘천시,2023.08.24,2,0,2
강원 춘천시,2023.08.25,5,0,6
강원 춘천시,2023.08.26,6,0,11
강원 춘천시,2023.08.27,3,0,4
강원 춘천시,2023.08.28,5,0,6
강원 춘천시,2023.08.29,3,0,5
강원 춘천시,2023.08.30,5,0,8
강원 춘천시,2023.08.31,6,0,8
강원 춘천시,2023.09.01,6,0,9
강원 춘천시,2023.09.02,2,0,5
강원 춘천시,2023.09.03,1,0,1
강원 춘천시,2023.09.04,4,0,4
강원 춘천시,2023.09.05,9,0,11
강원 춘천시,2023.09.06,6,0,8
강원 춘천시,2023.09.07,6,0,11
강원 춘천시,2023.09.08,3,0,5
강원 춘천시,2023.09.09,6,0,16
강원 춘천시,2023.09.10,1,0,2
강원 춘천시,2023.09.11,6,0,8
강원 춘천시,2023.09.12,3,0,3
강원 춘천시,2023.09.13,7,0,8
강원 춘천시,2023.09.14,3,0,3
강원 춘천시,2023.09.15,6,0,6
강원 춘천시,2023.09.16,8,0,12
강원 춘천시,2023.09.17,2,0,2
강원 춘천시,2023.09.18,2,0,3
강원 춘천시,2023.09.19,3,0,4
강원 춘천시,2023.09.20,3,0,4
강원 춘천시,2023.09.21,4,0,4
강원 춘천시,2023.09.22,6,0,8
강원 춘천시,2023.09.23,1,0,1
강원 춘천시,2023.09.24,1,0,1
강원 춘천시,2023.09.25,3,0,12
강원 춘천시,2023.09.26,5,0,6
강원 춘천시,2023.09.27,6,0,10
강원 춘천시,2023.09.28,3,0,9
강원 춘천시,2023.09.29,2,0,2
강원 춘천시,2023.09.30,1,0,4
강원 춘천시,2023.10.01,1,0,1
강원 춘천시,2023.10.02,5,0,10
강원 춘천시,2023.10.04,1,0,1
강원 춘천시,2023.10.05,7,0,8
강원 춘천시,2023.10.06,3,0,3
강원 춘천시,2023.10.07,5,0,7
강원 춘천시,2023.10.09,4,0,5
강원 춘천시,2023.10.10,5,0,7
강원 춘천시,2023.10.11,4,0,5
강원 춘천시,2023.10.12,3,0,3
강원 춘천시,2023.10.13,5,0,7
강원 춘천시,2023.10.14,3,0,5
강원 춘천시,2023.10.15,4,0,11
강원 춘천시,2023.10.16,1,0,1
강원 춘천시,2023.10.17,5,0,6
강원 춘천시,2023.10.18,4,0,5
강원 춘천시,2023.10.19,3,1,4
강원 춘천시,2023.10.20,4,0,4
강원 춘천시,2023.10.21,5,0,8
강원 춘천시,2023.10.22,5,0,9
강원 춘천시,2023.10.23,5,0,7
강원 춘천시,2023.10.24,7,0,7
강원 춘천시,2023.10.25,3,0,3
강원 춘천시,2023.10.26,5,0,6
강원 춘천시,2023.10.27,7,0,9
강원 춘천시,2023.10.28,3,0,3
강원 춘천시,2023.10.29,1,0,1
강원 춘천시,2023.10.30,1,0,1
강원 춘천시,2023.10.31,5,1,8
강원 춘천시,2023.11.01,3,0,3
강원 춘천시,2023.11.02,2,0,2
강원 춘천시,2023.11.03,1,0,1
강원 춘천시,2023.11.04,2,0,3
강원 춘천시,2023.11.05,4,0,7
강원 춘천시,2023.11.06,4,0,6
강원 춘천시,2023.11.07,8,1,10
강원 춘천시,2023.11.08,4,0,8
강원 춘천시,2023.11.09,4,0,4
강원 춘천시,2023.11.10,3,0,4
강원 춘천시,2023.11.11,4,0,6
강원 춘천시,2023.11.12,1,0,1
강원 춘천시,2023.11.13,8,0,13
강원 춘천시,2023.11.14,5,0,5
강원 춘천시,2023.11.15,3,0,4
강원 춘천시,2023.11.16,6,0,8
강원 춘천시,2023.11.17,8,0,9
강원 춘천시,2023.11.18,2,0,4
강원 춘천시,2023.11.19,2,0,2
강원 춘천시,2023.11.20,2,0,3
강원 춘천시,2023.11.21,8,0,10
강원 춘천시,2023.11.22,3,3,2
강원 춘천시,2023.11.23,3,0,11
강원 춘천시,2023.11.24,3,0,3
강원 춘천시,2023.11.25,2,0,2
강원 춘천시,2023.11.26,4,0,11
강원 춘천시,2023.11.27,4,0,4
강원 춘천시,2023.11.28,7,0,43
강원 춘천시,2023.11.29,5,0,5
강원 춘천시,2023.11.30,4,0,5
강원 춘천시,2023.12.01,4,0,4
강원 춘천시,2023.12.02,1,0,2
강원 춘천시,2023.12.03,5,0,11
강원 춘천시,2023.12.04,3,0,4
강원 춘천시,2023.12.05,8,0,16
강원 춘천시,2023.12.06,5,0,6
강원 춘천시,2023.12.07,2,0,2
강원 춘천시,2023.12.08,5,0,10
강원 춘천시,2023.12.09,3,0,4
강원 춘천시,2023.12.11,4,0,4
강원 춘천시,2023.12.12,2,0,2
강원 춘천시,2023.12.13,9,0,9
강원 춘천시,2023.12.14,4,0,5
강원 춘천시,2023.12.15,7,0,9
강원 춘천시,2023.12.16,2,0,3
강원 춘천시,2023.12.17,2,0,3
강원 춘천시,2023.12.18,6,0,6
강원 춘천시,2023.12.19,4,0,8
강원 춘천시,2023.12.20,1,0,1
강원 춘천시,2023.12.21,2,0,2
강원 춘천시,2023.12.22,12,0,17
강원 춘천시,2023.12.23,5,0,9
강원 춘천시,2023.12.24,1,0,2
강원 춘천시,2023.12.25,2,0,3
강원 춘천시,2023.12.27,1,0,2
강원 춘천시,2023.12.28,6,0,7
강원 춘천시,2023.12.29,3,0,5
강원 춘천시,2023.12.30,3,0,8
강원 춘천시,2023.12.31,3,0,4
경기 수원시,2023.01.01,15,0,20
경기 수원시,2023.01.02,12,0,16
경기 수원시,2023.01.03,8,0,11
경기 수원시,2023.01.04,12,0,16
경기 수원시,2023.01.05,14,0,17
경기 수원시,2023.01.06,23,0,35
경기 수원시,2023.01.07,8,1,9
경기 수원시,2023.01.08,8,0,13
경기 수원시,2023.01.09,9,0,14
경기 수원시,2023.01.10,15,0,21
경기 수원시,2023.01.11,15,0,22
경기 수원시,2023.01.12,9,0,10
경기 수원시,2023.01.13,11,0,13
경기 수원시,2023.01.14,12,0,15
경기 수원시,2023.01.15,5,0,8
경기 수원시,2023.01.16,12,1,12
경기 수원시,2023.01.17,11,0,12
경기 수원시,2023.01.18,14,0,20
경기 수원시,2023.01.19,15,0,23
경기 수원시,2023.01.20,15,0,25
경기 수원시,2023.01.21,11,0,15
경기 수원시,2023.01.22,13,0,28
경기 수원시,2023.01.23,13,0,23
경기 수원시,2023.01.24,7,0,13
경기 수원시,2023.01.25,10,0,14
경기 수원시,2023.01.26,11,0,14
경기 수원시,2023.01.27,13,0,20
경기 수원시,2023.01.28,14,0,18
경기 수원시,2023.01.29,10,0,12
경기 수원시,2023.01.30,16,0,20
경기 수원시,2023.01.31,23,0,42
경기 수원시,2023.02.01,26,0,34
경기 수원시,2023.02.02,20,0,27
경기 수원시,2023.02.03,14,0,16
경기 수원시,2023.02.04,21,0,35
경기 수원시,2023.02.05,7,0,11
경기 수원시,2023.02.06,8,0,8
경기 수원시,2023.02.07,16,0,21
경기 수원시,2023.02.08,13,0,14
경기 수원시,2023.02.09,7,0,9
경기 수원시,2023.02.10,18,1,25
경기 수원시,2023.02.11,11,0,15
경기 수원시,2023.02.12,10,0,16
경기 수원시,2023.02.13,10,0,16
경기 수원시,2023.02.14,15,0,19
경기 수원시,2023.02.15,19,0,24
경기 수원시,2023.02.16,15,0,21
경기 수원시,2023.02.17,9,0,9
경기 수원시,2023.02.18,15,0,30
경기 수원시,2023.02.19,13,0,25
경기 수원시,2023.02.20,8,0,12
경기 수원시,2023.02.21,9,0,10
경기 수원시,2023.02.22,10,0,13
경기 수원시,2023.02.23,7,0,11
경기 수원시,2023.02.24,14,0,19
경기 수원시,2023.02.25,14,0,20
경기 수원시,2023.02.26,17,0,26
경기 수원시,2023.02.27,6,0,8
경기 수원시,2023.02.28,17,0,26
경기 수원시,2023.03.01,13,0,19
경기 수원시,2023.03.02,14,0,20
경기 수원시,2023.03.03,22,0,26
경기 수원시,2023.03.04,5,0,6
경기 수원시,2023.03.05,14,1,18
경기 수원시,2023.03.06,12,0,15
경기 수원시,2023.03.07,8,0,11
경기 수원시,2023.03.08,12,0,13
경기 수원시,2023.03.09,15,0,20
경기 수원시,2023.03.10,24,0,29
경기 수원시,2023.03.11,17,0,20
경기 수원시,2023.03.12,8,0,12
경기 수원시,2023.03.13,14,0,18
경기 수원시,2023.03.14,7,0,14
경기 수원시,2023.03.15,6,0,7
경기 수원시,2023.03.16,12,0,14
경기 수원시,2023.03.17,16,0,22
경기 수원시,2023.03.18,16,0,18
경기 수원시,2023.03.19,12,0,36
경기 수원시,2023.03.20,10,0,11
경기 수원시,2023.03.21,12,0,15
경기 수원시,2023.03.22,11,0,21
경기 수원시,2023.03.23,9,0,10
경기 수원시,2023.03.24,15,0,18
경기 수원시,2023.03.25,15,0,22
경기 수원시,2023.03.26,8,0,12
경기 수원시,2023.03.27,12,0,14
경기 수원시,2023.03.28,15,0,19
경기 수원시,2023.03.29,14,0,21
경기 수원시,2023.03.30,15,0,19
경기 수원시,2023.03.31,22,0,37
경기 수원시,2023.04.01,13,0,16
경기 수원시,2023.04.02,10,0,12
경기 수원시,2023.04.03,22,0,41
경기 수원시,2023.04.04,18,0,27
경기 수원시,2023.04.05,21,0,30
경기 수원시,2023.04.06,12,0,14
경기 수원시,2023.04.07,14,0,20
경기 수원시,2023.04.08,12,0,20
경기 수원시,2023.04.09,7,0,12
경기 수원시,2023.04.10,20,0,27
경기 수원시,2023.04.11,12,0,14
경기 수원시,2023.04.12,11,0,17
경기 수원시,2023.04.13,13,0,20
경기 수원시,2023.04.14,18,0,24
경기 수원시,2023.04.15,20,0,36
경기 수원시,2023.04.16,11,0,15
경기 수원시,2023.04.17,6,0,6
경기 수원시,2023.04.18,14,0,22
경기 수원시,2023.04.19,16,0,28
경기 수원시,2023.04.20,6,0,8
경기 수원시,2023.04.21,21,0,25
경기 수원시,2023.04.22,11,0,11
경기 수원시,2023.04.23,6,0,14
경기 수원시,2023.04.24,9,0,10
경기 수원시,2023.04.25,18,0,20
경기 수원시,2023.04.26,9,0,14
경기 수원시,2023.04.27,10,0,14
경기 수원시,2023.04.28,12,0,15
경기 수원시,2023.04.29,15,0,19
경기 수원시,2023.04.30,5,0,6
경기 수원시,2023.05.01,14,0,25
경기 수원시,2023.05.02,17,0,24
경기 수원시,2023.05.03,16,0,21
경기 수원시,2023.05.04,16,0,23
경기 수원시,2023.05.05,13,0,15
경기 수원시,2023.05.06,8,0,10
경기 수원시,2023.05.07,8,0,13
경기 수원시,2023.05.08,18,0,21
경기 수원시,2023.05.09,13,1,17
경기 수원시,2023.05.10,19,1,22
경기 수원시,2023.05.11,14,0,19
경기 수원시,2023.05.12,10,0,14
경기 수원시,2023.05.13,9,0,15
경기 수원시,2023.05.14,8,0,11
경기 수원시,2023.05.15,20,0,24
경기 수원시,2023.05.16,11,0,14
경기 수원시,2023.05.17,18,0,27
경기 수원시,2023.05.18,12,0,17
경기 수원시,2023.05.19,12,0,18
경기 수원시,2023.05.20,10,0,14
경기 수원시,2023.05.21,6,0,9
경기 수원시,2023.05.22,10,0,21
경기 수원시,2023.05.23,9,0,11
경기 수원시,2023.05.24,16,0,43
경기 수원시,2023.05.25,19,0,28
경기 수원시,2023.05.26,10,1,16
경기 수원시,2023.05.27,15,0,24
경기 수원시,2023.05.28,12,0,17
경기 수원시,2023.05.29,15,0,18
경기 수원시,2023.05.30,14,0,16
경기 수원시,2023.05.31,13,0,17
경기 수원시,2023.06.01,11,0,12
경기 수원시,2023.06.02,19,1,31
경기 수원시,2023.06.03,15,0,25
경기 수원시,2023.06.04,2,0,4
경기 수원시,2023.06.05,14,0,18
경기 수원시,2023.06.06,18,0,22
경기 수원시,2023.06.07,11,0,13
경기 수원시,2023.06.08,13,0,18
경기 수원시,2023.06.09,12,0,18
경기 수원시,2023.06.10,13,0,25
경기 수원시,2023.06.11,7,0,11
경기 수원시,2023.06.12,14,0,25
경기 수원시,2023.06.13,17,1,30
경기 수원시,2023.06.14,12,0,14
경기 수원시,2023.06.15,9,0,11
경기 수원시,2023.06.16,12,0,13
경기 수원시,2023.06.17,12,0,18
경기 수원시,2023.06.18,11,0,18
경기 수원시,2023.06.19,21,0,22
경기 수원시,2023.06.20,15,0,20
경기 수원시,2023.06.21,12,0,14
경기 수원시,2023.06.22,16,0,19
경기 수원시,2023.06.23,14,0,19
경기 수원시,2023.06.24,14,0,25
경기 수원시,2023.06.25,14,0,28
경기 수원시,2023.06.26,16,0,26
경기 수원시,2023.06.27,11,0,16
경기 수원시,2023.06.28,10,0,13
경기 수원시,2023.06.29,10,1,18
경기 수원시,2023.06.30,17,0,23
경기 수원시,2023.07.01,12,0,17
경기 수원시,2023.07.02,8,0,13
경기 수원시,2023.07.03,9,0,19
경기 수원시,2023.07.04,11,0,12
경기 수원시,2023.07.05,18,0,28
경기 수원시,2023.07.06,6,0,7
경기 수원시,2023.07.07,16,0,25
경기 수원시,2023.07.08,20,0,25
경기 수원시,2023.07.09,7,0,11
경기 수원시,2023.07.10,12,0,14
경기 수원시,2023.07.11,13,1,16
경기 수원시,2023.07.12,9,0,14
경기 수원시,2023.07.13,9,0,11
경기 수원시,2023.07.14,18,0,27
경기 수원시,2023.07.15,17,0,25
경기 수원시,2023.07.16,7,0,10
경기 수원시,2023.07.17,8,0,9
경기 수원시,2023.07.18,12,0,14
경기 수원시,2023.07.19,10,0,11
경기 수원시,2023.07.20,14,0,20
경기 수원시,2023.07.21,15,0,19
경기 수원시,2023.07.22,16,0,28
경기 수원시,2023.07.23,8,0,10
경기 수원시,2023.07.24,17,0,23
경기 수원시,2023.07.25,7,0,8
경기 수원시,2023.07.26,9,0,16
경기 수원시,2023.07.27,8,0,11
경기 수원시,2023.07.28,9,0,14
경기 수원시,2023.07.29,11,0,16
경기 수원시,2023.07.30,10,1,21
경기 수원시,2023.07.31,11,0,19
경기 수원시,2023.08.01,11,0,20
경기 수원시,2023.08.02,13,0,15
경기 수원시,2023.08.03,14,0,16
경기 수원시,2023.08.04,13,0,13
경기 수원시,2023.08.05,8,0,8
경기 수원시,2023.08.06,11,1,17
경기 수원시,2023.08.07,9,0,18
경기 수원시,2023.08.08,11,0,11
경기 수원시,2023.08.09,11,0,16
경기 수원시,2023.08.10,12,0,17
경기 수원시,2023.08.11,19,0,28
경기 수원시,2023.08.12,14,0,27
경기 수원시,2023.08.13,9,0,15
경기 수원시,2023.08.14,13,0,15
경기 수원시,2023.08.15,11,0,16
경기 수원시,2023.08.16,19,1,21
경기 수원시,2023.08.17,13,0,25
경기 수원시,2023.08.18,27,0,39
경기 수원시,2023.08.19,10,0,15
경기 수원시,2023.08.20,9,0,16
경기 수원시,2023.08.21,23,0,27
경기 수원시,2023.08.22,14,1,38
경기 수원시,2023.08.23,8,0,8
경기 수원시,2023.08.24,13,0,15
경기 수원시,2023.08.25,21,0,26
경기 수원시,2023.08.26,14,0,18
경기 수원시,2023.08.27,14,0,21
경기 수원시,2023.08.28,16,0,21
경기 수원시,2023.08.29,12,0,15
경기 수원시,2023.08.30,15,0,20
경기 수원시,2023.08.31,16,0,32
경기 수원시,2023.09.01,17,1,19
경기 수원시,2023.09.02,13,0,29
경기 수원시,2023.09.03,13,0,16
경기 수원시,2023.09.04,8,0,9
경기 수원시,2023.09.05,11,0,12
경기 수원시,2023.09.06,13,0,17
경기 수원시,2023.09.07,14,0,18
경기 수원시,2023.09.08,11,0,20
경기 수원시,2023.09.09,12,0,20
경기 수원시,2023.09.10,16,0,22
