,game_id,stadium_code,sports_type,game_date,day_of_week,is_holiday,start_time,end_time,home_team_win,match_type,audience
502,503,CW01,야구,2023-07-11,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
503,504,IC02,야구,2023-07-11,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
504,505,GJ02,야구,2023-07-11,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
505,506,SO05,야구,2023-07-12,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,17812.0
506,507,SO04,야구,2023-07-12,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,3890.0
507,508,CW01,야구,2023-07-12,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,13074.0
508,509,IC02,야구,2023-07-12,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,19699.0
509,510,GJ02,야구,2023-07-12,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,8470.0
510,511,SO05,야구,2023-07-13,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
511,512,SO04,야구,2023-07-13,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,4520.0
512,513,CW01,야구,2023-07-13,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,10316.0
513,514,IC02,야구,2023-07-13,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
514,515,GJ02,야구,2023-07-13,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,7085.0
515,516,BS02,야구,2023-07-15,토,,0 days 18:00:00,0 days 21:00:00,1,올스타전,
516,517,DG03,야구,2023-07-21,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,7833.0
517,518,DJ02,야구,2023-07-21,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,8475.0
518,519,GJ02,야구,2023-07-21,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,9779.0
519,520,SO05,야구,2023-07-21,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,17524.0
520,521,BS02,야구,2023-07-21,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,13431.0
521,522,DG03,야구,2023-07-22,토,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,10356.0
522,523,DJ02,야구,2023-07-22,토,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,10021.0
523,524,GJ02,야구,2023-07-22,토,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,
524,525,SO05,야구,2023-07-22,토,,0 days 18:00:00,0 days 21:00:00,0,,
525,526,BS02,야구,2023-07-22,토,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,14266.0
526,527,DG03,야구,2023-07-23,일,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,8613.0
527,528,DJ02,야구,2023-07-23,일,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,
528,529,GJ02,야구,2023-07-23,일,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,
529,530,SO05,야구,2023-07-23,일,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,
530,531,BS02,야구,2023-07-23,일,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,11470.0
531,532,SO04,야구,2023-07-25,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,9886.0
532,533,CW01,야구,2023-07-25,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,5668.0
533,534,SU03,야구,2023-07-25,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,7948.0
534,535,SO05,야구,2023-07-25,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,12700.0
535,536,DG03,야구,2023-07-25,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,5557.0
536,537,SO04,야구,2023-07-26,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,11324.0
537,538,CW01,야구,2023-07-26,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,6325.0
538,539,SU03,야구,2023-07-26,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,8134.0
539,540,SO05,야구,2023-07-26,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,13620.0
540,541,DG03,야구,2023-07-26,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,6955.0
541,542,SO04,야구,2023-07-27,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,11650.0
542,543,CW01,야구,2023-07-27,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,7279.0
543,544,SU03,야구,2023-07-27,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,8413.0
544,545,SO05,야구,2023-07-27,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,12511.0
545,546,DG03,야구,2023-07-27,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,7663.0
546,547,IC02,야구,2023-07-28,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,14386.0
547,548,CW01,야구,2023-07-28,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,4676.0
548,549,SO05,야구,2023-07-28,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,16987.0
549,550,GJ02,야구,2023-07-28,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,10295.0
550,551,SO04,야구,2023-07-28,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,7755.0
551,552,IC02,야구,2023-07-29,토,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,21344.0
552,553,CW01,야구,2023-07-29,토,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,8309.0
553,554,SO05,야구,2023-07-29,토,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,21126.0
554,555,GJ02,야구,2023-07-29,토,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,14754.0
555,556,SO04,야구,2023-07-29,토,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,11851.0
556,557,SO04,야구,2023-07-30,일,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,11235.0
557,558,IC02,야구,2023-07-30,일,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,18158.0
558,559,CW01,야구,2023-07-30,일,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,6181.0
559,560,SO05,야구,2023-07-30,일,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,19500.0
560,561,GJ02,야구,2023-07-30,일,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,11796.0
561,562,PH02,야구,2023-08-01,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,6912.0
562,563,BS02,야구,2023-08-01,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,13326.0
563,564,DJ02,야구,2023-08-01,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,10225.0
564,565,SU03,야구,2023-08-01,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,7831.0
565,566,SO05,야구,2023-08-01,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,12159.0
566,567,PH02,야구,2023-08-02,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,6477.0
567,568,BS02,야구,2023-08-02,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,11444.0
568,569,DJ02,야구,2023-08-02,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,9011.0
569,570,SU03,야구,2023-08-02,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,7780.0
570,571,SO05,야구,2023-08-02,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,11740.0
571,572,PH02,야구,2023-08-03,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,6357.0
572,573,BS02,야구,2023-08-03,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,10162.0
573,574,DJ02,야구,2023-08-03,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,9024.0
574,575,SU03,야구,2023-08-03,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,7521.0
575,576,SO05,야구,2023-08-03,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,12179.0
576,577,GJ02,야구,2023-08-04,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,11495.0
577,578,SO05,야구,2023-08-04,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,6358.0
578,579,DG03,야구,2023-08-04,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,10856.0
579,580,BS02,야구,2023-08-04,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,8545.0
580,581,CW01,야구,2023-08-04,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,5107.0
581,582,GJ02,야구,2023-08-05,토,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,13487.0
582,583,SO05,야구,2023-08-05,토,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,8847.0
583,584,DG03,야구,2023-08-05,토,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,15879.0
584,585,BS02,야구,2023-08-05,토,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,10670.0
585,586,CW01,야구,2023-08-05,토,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,8244.0
586,587,GJ02,야구,2023-08-06,일,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,10125.0
587,588,SO05,야구,2023-08-06,일,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,6744.0
588,589,DG03,야구,2023-08-06,일,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,11446.0
589,590,BS02,야구,2023-08-06,일,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,8162.0
590,591,CW01,야구,2023-08-06,일,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,6583.0
591,592,SU03,야구,2023-08-08,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,9704.0
592,593,GJ02,야구,2023-08-08,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
593,594,SO04,야구,2023-08-08,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,8376.0
594,595,IC02,야구,2023-08-08,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,8131.0
595,596,SO05,야구,2023-08-08,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,8519.0
596,597,SU03,야구,2023-08-09,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,10099.0
597,598,GJ02,야구,2023-08-09,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,3700.0
598,599,SO04,야구,2023-08-09,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,7424.0
599,600,IC02,야구,2023-08-09,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,6473.0
600,601,SO05,야구,2023-08-09,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,8344.0
601,602,SU03,야구,2023-08-10,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
602,603,GJ02,야구,2023-08-10,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
603,604,SO04,야구,2023-08-10,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,6240.0
604,605,IC02,야구,2023-08-10,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
605,606,SO05,야구,2023-08-10,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
606,607,BS02,야구,2023-08-11,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,10118.0
607,608,SU03,야구,2023-08-11,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,5969.0
608,609,DJ02,야구,2023-08-11,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,7333.0
609,610,IC02,야구,2023-08-11,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,7495.0
610,611,SO05,야구,2023-08-11,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,11910.0
611,612,BS02,야구,2023-08-12,토,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,16677.0
612,613,SU03,야구,2023-08-12,토,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,10138.0
613,614,DJ02,야구,2023-08-12,토,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,12000.0
614,615,IC02,야구,2023-08-12,토,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,18055.0
615,616,SO05,야구,2023-08-12,토,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,17624.0
616,617,BS02,야구,2023-08-13,일,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,14325.0
617,618,SU03,야구,2023-08-13,일,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,9736.0
618,619,DJ02,야구,2023-08-13,일,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,11007.0
619,620,IC02,야구,2023-08-13,일,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,16473.0
620,621,SO05,야구,2023-08-13,일,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,18279.0
621,622,CW01,야구,2023-08-15,화,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,10116.0
622,623,SO05,야구,2023-08-15,화,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,11069.0
623,624,DG03,야구,2023-08-15,화,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,14248.0
624,625,BS02,야구,2023-08-15,화,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,11871.0
625,626,GJ02,야구,2023-08-15,화,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,11541.0
626,627,CW01,야구,2023-08-16,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,5033.0
627,628,SO05,야구,2023-08-16,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,5160.0
628,629,DG03,야구,2023-08-16,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,7441.0
629,630,BS02,야구,2023-08-16,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,10542.0
630,631,GJ02,야구,2023-08-16,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,7050.0
631,632,CW01,야구,2023-08-17,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,4875.0
632,633,SO05,야구,2023-08-17,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,4943.0
633,634,DG03,야구,2023-08-17,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,7415.0
634,635,BS02,야구,2023-08-17,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,9843.0
635,636,GJ02,야구,2023-08-17,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,6159.0
636,637,DG03,야구,2023-08-18,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,10630.0
637,638,DJ02,야구,2023-08-18,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,7003.0
638,639,IC02,야구,2023-08-18,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,14549.0
639,640,SO04,야구,2023-08-18,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,8817.0
640,641,SO05,야구,2023-08-18,금,,0 days 18:30:00,0 days 21:30:00,1,,
641,642,SO04,야구,2023-08-19,토,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,13423.0
642,643,DG03,야구,2023-08-19,토,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,17448.0
643,644,DJ02,야구,2023-08-19,토,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,11606.0
644,645,IC02,야구,2023-08-19,토,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,23000.0
645,646,SO05,야구,2023-08-19,토,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,12240.0
646,647,SO04,야구,2023-08-20,일,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,12545.0
647,648,DG03,야구,2023-08-20,일,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,12586.0
648,649,DJ02,야구,2023-08-20,일,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,8762.0
649,650,IC02,야구,2023-08-20,일,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,18441.0
650,651,SO05,야구,2023-08-20,일,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,8286.0
651,652,SU03,야구,2023-08-22,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,7916.0
652,653,SO05,야구,2023-08-22,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
653,654,IC02,야구,2023-08-22,화,,0 days 18:30:00,0 days 21:30:00,1,,
654,655,SO04,야구,2023-08-22,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,6455.0
655,656,DJ02,야구,2023-08-22,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,5806.0
656,657,SU03,야구,2023-08-23,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
657,658,SO05,야구,2023-08-23,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
658,659,IC02,야구,2023-08-23,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
659,660,SO04,야구,2023-08-23,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,6455.0
660,661,DJ02,야구,2023-08-23,수,,0 days 18:30:00,0 days 21:30:00,1,,
661,662,SU03,야구,2023-08-24,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,9846.0
662,663,SO05,야구,2023-08-24,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,15547.0
663,664,IC02,야구,2023-08-24,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,6683.0
664,665,SO04,야구,2023-08-24,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,6819.0
665,666,DJ02,야구,2023-08-24,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
666,667,GJ02,야구,2023-08-25,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,8457.0
667,668,BS02,야구,2023-08-25,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,10709.0
668,669,CW01,야구,2023-08-25,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,9288.0
669,670,SO05,야구,2023-08-25,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,8363.0
670,671,DG03,야구,2023-08-25,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,11135.0
671,672,GJ02,야구,2023-08-26,토,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,16812.0
672,673,BS02,야구,2023-08-26,토,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,15657.0
673,674,CW01,야구,2023-08-26,토,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,13484.0
674,675,SO05,야구,2023-08-26,토,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,15101.0
675,676,DG03,야구,2023-08-26,토,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,17586.0
676,677,GJ02,야구,2023-08-27,일,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,12627.0
677,678,BS02,야구,2023-08-27,일,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,10735.0
678,679,CW01,야구,2023-08-27,일,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,8771.0
679,680,SO05,야구,2023-08-27,일,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,11300.0
680,681,DG03,야구,2023-08-27,일,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,13461.0
681,682,DJ02,야구,2023-08-29,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
682,683,GJ02,야구,2023-08-29,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
683,684,SO05,야구,2023-08-29,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
684,685,SU03,야구,2023-08-29,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
685,686,IC02,야구,2023-08-29,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
686,687,DJ02,야구,2023-08-30,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
687,688,GJ02,야구,2023-08-30,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
688,689,SO05,야구,2023-08-30,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
689,690,SU03,야구,2023-08-30,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
690,691,IC02,야구,2023-08-30,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,7809.0
691,692,DJ02,야구,2023-08-31,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,7179.0
692,693,GJ02,야구,2023-08-31,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,7152.0
693,694,SO05,야구,2023-08-31,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,17859.0
694,695,SU03,야구,2023-08-31,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,8071.0
695,696,IC02,야구,2023-08-31,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,9780.0
696,697,SO05,야구,2023-09-01,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,20381.0
697,698,IC02,야구,2023-09-01,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,17281.0
698,699,SO04,야구,2023-09-01,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,3746.0
699,700,DG03,야구,2023-09-01,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,12843.0
700,701,BS02,야구,2023-09-01,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
701,702,SO05,야구,2023-09-02,토,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,23574.0
702,703,IC02,야구,2023-09-02,토,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,23000.0
703,704,SO04,야구,2023-09-02,토,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,6731.0
704,705,DG03,야구,2023-09-02,토,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,20468.0
705,706,BS02,야구,2023-09-02,토,,0 days 17:00:00,0 days 20:00:00,1,,
706,707,SO05,야구,2023-09-03,일,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,22858.0
707,708,IC02,야구,2023-09-03,일,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,23000.0
708,709,SO04,야구,2023-09-03,일,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,5778.0
709,710,DG03,야구,2023-09-03,일,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,14601.0
710,711,BS02,야구,2023-09-03,일,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,11436.0
711,712,BS02,야구,2023-09-04,월,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,4621.0
712,713,SO05,야구,2023-09-05,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
713,714,SU03,야구,2023-09-05,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,10153.0
714,715,DJ02,야구,2023-09-05,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,5124.0
715,716,US03,야구,2023-09-05,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,5999.0
716,717,CW01,야구,2023-09-05,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,3511.0
717,718,SO05,야구,2023-09-06,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,20468.0
718,719,SU03,야구,2023-09-06,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,10075.0
719,720,DJ02,야구,2023-09-06,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,7213.0
720,721,US03,야구,2023-09-06,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,6380.0
721,722,CW01,야구,2023-09-06,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,4269.0
722,723,SO05,야구,2023-09-07,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,21838.0
723,724,SU03,야구,2023-09-07,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,10799.0
724,725,DJ02,야구,2023-09-07,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,7236.0
725,726,US03,야구,2023-09-07,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,7156.0
726,727,CW01,야구,2023-09-07,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,4780.0
727,728,SO04,야구,2023-09-08,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,7715.0
728,729,GJ02,야구,2023-09-08,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,12280.0
729,730,CW01,야구,2023-09-08,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,12684.0
730,731,SU03,야구,2023-09-08,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,7200.0
731,732,SO05,야구,2023-09-08,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,15991.0
732,733,SO04,야구,2023-09-09,토,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,9962.0
733,733,SO04,야구,2023-09-09,토,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,10028.0
734,734,GJ02,야구,2023-09-09,토,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,11820.0
735,734,GJ02,야구,2023-09-09,토,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,18462.0
736,735,CW01,야구,2023-09-09,토,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,10933.0
737,735,CW01,야구,2023-09-09,토,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,17861.0
738,736,SO05,야구,2023-09-09,토,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,14279.0
739,736,SO05,야구,2023-09-09,토,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,21514.0
740,737,SU03,야구,2023-09-09,토,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,13739.0
741,738,SO05,야구,2023-09-09,토,,0 days 17:17:00,0 days 20:17:00,1,페넌트레이스,14279.0
742,738,SO05,야구,2023-09-09,토,,0 days 17:17:00,0 days 20:17:00,1,페넌트레이스,21514.0
743,739,CW01,야구,2023-09-09,토,,0 days 17:39:00,0 days 20:39:00,1,페넌트레이스,10933.0
744,739,CW01,야구,2023-09-09,토,,0 days 17:39:00,0 days 20:39:00,1,페넌트레이스,17861.0
745,740,SO04,야구,2023-09-09,토,,0 days 17:46:00,0 days 20:46:00,0,페넌트레이스,9962.0
746,740,SO04,야구,2023-09-09,토,,0 days 17:46:00,0 days 20:46:00,0,페넌트레이스,10028.0
747,741,GJ02,야구,2023-09-09,토,,0 days 18:02:00,0 days 21:02:00,0,페넌트레이스,11820.0
748,741,GJ02,야구,2023-09-09,토,,0 days 18:02:00,0 days 21:02:00,0,페넌트레이스,18462.0
749,742,SO04,야구,2023-09-10,일,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,11313.0
750,743,GJ02,야구,2023-09-10,일,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,13948.0
751,744,CW01,야구,2023-09-10,일,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,13984.0
752,745,SU03,야구,2023-09-10,일,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,11212.0
