game_id,stadium_code,game_date,day_of_week,is_holiday,start_time,home_team_win,audience,region,accident_count,injury_count,death_count,temperature,precipitation,snow_depth,start_hour,match_시범경기,match_정규시즌,match_포스트시즌,type_농구,type_배구,type_야구,type_여자배구,type_축구
349,DJ02,2023-06-04,일,1,0 days 17:00:00,0,12000.0,대전 중구,4.0,4.0,0.0,27.6,0.0,0.0,17,False,True,False,False,False,True,False,False
350,IC02,2023-06-04,일,1,0 days 17:00:00,0,17007.0,인천 미추홀구,3.0,5.0,0.0,21.9,0.0,0.0,17,False,True,False,False,False,True,False,False
351,SO05,2023-06-06,화,1,0 days 14:00:00,1,21146.0,서울 송파구,8.0,12.0,0.0,24.5,0.0,0.0,14,False,True,False,False,False,True,False,False
352,SO04,2023-06-06,화,1,0 days 14:00:00,0,14903.0,서울 구로구,0.0,0.0,0.0,24.5,0.0,0.0,14,False,True,False,False,False,True,False,False
353,GJ02,2023-06-06,화,1,0 days 14:00:00,0,15130.0,광주 북구,4.0,8.0,0.0,27.0,0.0,0.0,14,False,True,False,False,False,True,False,False
354,BS02,2023-06-06,화,1,0 days 17:00:00,0,20441.0,부산 동래구,3.0,6.0,0.0,21.0,0.0,0.0,17,False,True,False,False,False,True,False,False
355,DG03,2023-06-06,화,1,0 days 17:00:00,1,14639.0,대구 수성구,4.0,4.0,1.0,29.5,0.0,0.0,17,False,True,False,False,False,True,False,False
356,SO05,2023-06-07,수,0,0 days 18:30:00,1,8497.0,서울 송파구,3.0,3.0,0.0,24.0,0.0,0.0,18,False,True,False,False,False,True,False,False
357,BS02,2023-06-07,수,0,0 days 18:30:00,0,10066.0,부산 동래구,5.0,6.0,0.0,20.7,0.0,0.0,18,False,True,False,False,False,True,False,False
358,SO04,2023-06-07,수,0,0 days 18:30:00,0,5390.0,서울 구로구,0.0,0.0,0.0,24.0,0.0,0.0,18,False,True,False,False,False,True,False,False
359,DG03,2023-06-07,수,0,0 days 18:30:00,0,7119.0,대구 수성구,8.0,12.0,0.0,27.5,0.0,0.0,18,False,True,False,False,False,True,False,False
360,GJ02,2023-06-07,수,0,0 days 18:30:00,0,7569.0,광주 북구,7.0,9.0,0.0,23.8,0.0,0.0,18,False,True,False,False,False,True,False,False
361,SO05,2023-06-08,목,0,0 days 18:30:00,1,8509.0,서울 송파구,9.0,9.0,1.0,21.8,0.0,0.0,18,False,True,False,False,False,True,False,False
362,BS02,2023-06-08,목,0,0 days 18:30:00,0,10504.0,부산 동래구,3.0,3.0,0.0,20.9,0.0,0.0,18,False,True,False,False,False,True,False,False
363,SO04,2023-06-08,목,0,0 days 18:30:00,1,6076.0,서울 구로구,0.0,0.0,0.0,21.8,0.0,0.0,18,False,True,False,False,False,True,False,False
364,DG03,2023-06-08,목,0,0 days 18:30:00,0,5989.0,대구 수성구,4.0,5.0,0.0,25.6,0.0,0.0,18,False,True,False,False,False,True,False,False
365,GJ02,2023-06-08,목,0,0 days 18:30:00,0,6646.0,광주 북구,6.0,9.0,0.0,23.6,0.0,0.0,18,False,True,False,False,False,True,False,False
366,SO05,2023-06-09,금,0,0 days 18:30:00,0,16250.0,서울 송파구,7.0,7.0,0.0,27.1,0.0,0.0,18,False,True,False,False,False,True,False,False
367,DJ02,2023-06-09,금,0,0 days 18:30:00,1,6005.0,대전 중구,2.0,2.0,0.0,26.4,0.0,0.0,18,False,True,False,False,False,True,False,False
368,DG03,2023-06-09,금,0,0 days 18:30:00,0,15893.0,대구 수성구,4.0,6.0,0.0,28.6,0.0,0.0,18,False,True,False,False,False,True,False,False
369,CW01,2023-06-09,금,0,0 days 18:30:00,1,5110.0,경남 창원시,0.0,0.0,0.0,22.5,0.0,0.0,18,False,True,False,False,False,True,False,False
370,SU03,2023-06-09,금,0,0 days 18:30:00,1,5033.0,경기 수원시,12.0,18.0,0.0,26.5,0.0,0.0,18,False,True,False,False,False,True,False,False
371,SO05,2023-06-10,토,1,0 days 17:00:00,0,22233.0,서울 송파구,4.0,4.0,0.0,22.8,0.0,0.0,17,False,True,False,False,False,True,False,False
372,DJ02,2023-06-10,토,1,0 days 17:00:00,1,11072.0,대전 중구,7.0,9.0,0.0,28.6,0.0,0.0,17,False,True,False,False,False,True,False,False
373,DG03,2023-06-10,토,1,0 days 17:00:00,1,24000.0,대구 수성구,8.0,15.0,0.0,29.0,0.0,0.0,17,False,True,False,False,False,True,False,False
374,CW01,2023-06-10,토,1,0 days 17:00:00,1,11026.0,경남 창원시,0.0,0.0,0.0,24.1,0.0,0.0,17,False,True,False,False,False,True,False,False
375,SU03,2023-06-10,토,1,0 days 17:00:00,0,9622.0,경기 수원시,13.0,25.0,0.0,23.6,0.0,0.0,17,False,True,False,False,False,True,False,False
376,SO05,2023-06-11,일,1,0 days 17:00:00,1,18623.0,서울 송파구,8.0,9.0,0.0,26.8,0.0,0.0,17,False,True,False,False,False,True,False,False
377,DJ02,2023-06-11,일,1,0 days 17:00:00,1,7601.0,대전 중구,3.0,5.0,0.0,27.0,0.0,0.0,17,False,True,False,False,False,True,False,False
378,DG03,2023-06-11,일,1,0 days 17:00:00,1,18496.0,대구 수성구,2.0,5.0,0.0,29.7,0.0,0.0,17,False,True,False,False,False,True,False,False
379,CW01,2023-06-11,일,1,0 days 17:00:00,1,7210.0,경남 창원시,0.0,0.0,0.0,23.4,0.0,0.0,17,False,True,False,False,False,True,False,False
380,SU03,2023-06-11,일,1,0 days 17:00:00,1,6806.0,경기 수원시,7.0,11.0,0.0,27.3,0.0,0.0,17,False,True,False,False,False,True,False,False
381,BS02,2023-06-13,화,0,0 days 18:30:00,1,16007.0,부산 동래구,1.0,1.0,0.0,23.6,0.0,0.0,18,False,True,False,False,False,True,False,False
382,SO04,2023-06-13,화,0,0 days 18:30:00,1,7834.0,서울 구로구,0.0,0.0,0.0,22.5,0.0,0.0,18,False,True,False,False,False,True,False,False
383,IC02,2023-06-13,화,0,0 days 18:30:00,1,6568.0,인천 미추홀구,0.0,0.0,0.0,21.8,0.0,0.0,18,False,True,False,False,False,True,False,False
384,CW01,2023-06-13,화,0,0 days 18:30:00,1,3699.0,경남 창원시,0.0,0.0,0.0,23.3,0.0,0.0,18,False,True,False,False,False,True,False,False
385,SO05,2023-06-13,화,0,0 days 18:30:00,1,11103.0,서울 송파구,5.0,9.0,0.0,22.5,0.0,0.0,18,False,True,False,False,False,True,False,False
386,BS02,2023-06-14,수,0,0 days 18:30:00,0,10803.0,부산 동래구,2.0,1.0,1.0,22.2,0.0,0.0,18,False,True,False,False,False,True,False,False
387,SO04,2023-06-14,수,0,0 days 18:30:00,1,8016.0,서울 구로구,0.0,0.0,0.0,23.4,0.0,0.0,18,False,True,False,False,False,True,False,False
388,IC02,2023-06-14,수,0,0 days 18:30:00,1,6579.0,인천 미추홀구,3.0,4.0,0.0,22.2,0.0,0.0,18,False,True,False,False,False,True,False,False
389,CW01,2023-06-14,수,0,0 days 18:30:00,1,3154.0,경남 창원시,0.0,0.0,0.0,22.2,0.0,0.0,18,False,True,False,False,False,True,False,False
390,SO05,2023-06-14,수,0,0 days 18:30:00,1,11725.0,서울 송파구,8.0,11.0,0.0,23.4,0.0,0.0,18,False,True,False,False,False,True,False,False
391,BS02,2023-06-15,목,0,0 days 18:30:00,0,12594.0,부산 동래구,2.0,2.0,0.0,22.1,0.0,0.0,18,False,True,False,False,False,True,False,False
392,SO04,2023-06-15,목,0,0 days 18:30:00,0,8528.0,서울 구로구,0.0,0.0,0.0,25.5,0.0,0.0,18,False,True,False,False,False,True,False,False
393,IC02,2023-06-15,목,0,0 days 18:30:00,0,6736.0,인천 미추홀구,4.0,6.0,0.0,22.7,0.0,0.0,18,False,True,False,False,False,True,False,False
394,CW01,2023-06-15,목,0,0 days 18:30:00,0,3633.0,경남 창원시,0.0,0.0,0.0,22.7,0.0,0.0,18,False,True,False,False,False,True,False,False
395,SO05,2023-06-15,목,0,0 days 18:30:00,1,12023.0,서울 송파구,12.0,23.0,0.0,25.5,0.0,0.0,18,False,True,False,False,False,True,False,False
396,IC02,2023-06-16,금,0,0 days 18:30:00,1,18013.0,인천 미추홀구,5.0,5.0,0.0,24.2,0.0,0.0,18,False,True,False,False,False,True,False,False
397,GJ02,2023-06-16,금,0,0 days 18:30:00,1,10170.0,광주 북구,4.0,5.0,0.0,27.6,0.0,0.0,18,False,True,False,False,False,True,False,False
398,SO05,2023-06-16,금,0,0 days 18:30:00,1,18826.0,서울 송파구,5.0,9.0,1.0,26.7,0.0,0.0,18,False,True,False,False,False,True,False,False
399,SU03,2023-06-16,금,0,0 days 18:30:00,1,6998.0,경기 수원시,12.0,13.0,0.0,25.4,0.0,0.0,18,False,True,False,False,False,True,False,False
400,DJ02,2023-06-16,금,0,0 days 18:30:00,0,7005.0,대전 중구,4.0,5.0,0.0,28.2,0.0,0.0,18,False,True,False,False,False,True,False,False
401,IC02,2023-06-17,토,1,0 days 17:00:00,1,23000.0,인천 미추홀구,7.0,10.0,0.0,24.2,0.0,0.0,17,False,True,False,False,False,True,False,False
402,GJ02,2023-06-17,토,1,0 days 17:00:00,1,15992.0,광주 북구,6.0,8.0,0.0,26.7,0.0,0.0,17,False,True,False,False,False,True,False,False
403,SO05,2023-06-17,토,1,0 days 17:00:00,0,22878.0,서울 송파구,7.0,7.0,0.0,28.6,0.0,0.0,17,False,True,False,False,False,True,False,False
404,SU03,2023-06-17,토,1,0 days 17:00:00,1,14935.0,경기 수원시,12.0,18.0,0.0,26.4,0.0,0.0,17,False,True,False,False,False,True,False,False
405,DJ02,2023-06-17,토,1,0 days 17:00:00,0,11008.0,대전 중구,4.0,6.0,0.0,30.2,0.0,0.0,17,False,True,False,False,False,True,False,False
406,IC02,2023-06-18,일,1,0 days 17:00:00,0,19156.0,인천 미추홀구,3.0,3.0,0.0,27.1,0.0,0.0,17,False,True,False,False,False,True,False,False
407,GJ02,2023-06-18,일,1,0 days 17:00:00,0,13967.0,광주 북구,4.0,8.0,0.0,30.9,0.0,0.0,17,False,True,False,False,False,True,False,False
408,SO05,2023-06-18,일,1,0 days 17:00:00,0,19038.0,서울 송파구,4.0,5.0,0.0,31.4,0.0,0.0,17,False,True,False,False,False,True,False,False
409,SU03,2023-06-18,일,1,0 days 17:00:00,0,10137.0,경기 수원시,11.0,18.0,0.0,27.9,0.0,0.0,17,False,True,False,False,False,True,False,False
410,DJ02,2023-06-18,일,1,0 days 17:00:00,0,8163.0,대전 중구,3.0,3.0,0.0,32.4,0.0,0.0,17,False,True,False,False,False,True,False,False
411,DJ02,2023-06-20,화,0,0 days 18:30:00,0,5451.0,대전 중구,3.0,6.0,0.0,25.7,0.0,0.0,18,False,True,False,False,False,True,False,False
412,CW01,2023-06-20,화,0,0 days 18:30:00,1,3433.0,경남 창원시,0.0,0.0,0.0,22.7,0.0,0.0,18,False,True,False,False,False,True,False,False
413,SU03,2023-06-20,화,0,0 days 18:30:00,1,5773.0,경기 수원시,15.0,20.0,0.0,25.1,0.0,0.0,18,False,True,False,False,False,True,False,False
414,SO05,2023-06-20,화,0,0 days 18:30:00,0,6186.0,서울 송파구,11.0,18.0,0.0,25.1,0.0,0.0,18,False,True,False,False,False,True,False,False
415,DG03,2023-06-20,화,0,0 days 18:30:00,0,7667.0,대구 수성구,11.0,11.0,0.0,23.2,0.0,0.0,18,False,True,False,False,False,True,False,False
416,DJ02,2023-06-21,수,0,0 days 18:30:00,1,5207.0,대전 중구,2.0,2.0,0.0,22.2,0.0,0.0,18,False,True,False,False,False,True,False,False
417,CW01,2023-06-21,수,0,0 days 18:30:00,0,3571.0,경남 창원시,0.0,0.0,0.0,22.4,0.0,0.0,18,False,True,False,False,False,True,False,False
418,SU03,2023-06-21,수,0,0 days 18:30:00,1,6024.0,경기 수원시,12.0,14.0,0.0,20.8,0.0,0.0,18,False,True,False,False,False,True,False,False
419,SO05,2023-06-21,수,0,0 days 18:30:00,0,5473.0,서울 송파구,6.0,7.0,0.0,21.5,0.0,0.0,18,False,True,False,False,False,True,False,False
420,DG03,2023-06-21,수,0,0 days 18:30:00,0,7453.0,대구 수성구,5.0,14.0,0.0,23.8,0.0,0.0,18,False,True,False,False,False,True,False,False
421,DJ02,2023-06-22,목,0,0 days 18:30:00,1,7675.0,대전 중구,2.0,2.0,0.0,24.8,0.0,0.0,18,False,True,False,False,False,True,False,False
422,CW01,2023-06-22,목,0,0 days 18:30:00,0,4997.0,경남 창원시,0.0,0.0,0.0,25.6,0.0,0.0,18,False,True,False,False,False,True,False,False
423,SU03,2023-06-22,목,0,0 days 18:30:00,1,7861.0,경기 수원시,16.0,19.0,0.0,22.1,0.0,0.0,18,False,True,False,False,False,True,False,False
424,SO05,2023-06-22,목,0,0 days 18:30:00,0,7291.0,서울 송파구,4.0,7.0,0.0,24.1,0.0,0.0,18,False,True,False,False,False,True,False,False
425,DG03,2023-06-22,목,0,0 days 18:30:00,0,10176.0,대구 수성구,8.0,9.0,0.0,26.9,0.0,0.0,18,False,True,False,False,False,True,False,False
426,CW01,2023-06-23,금,0,0 days 18:30:00,0,6376.0,경남 창원시,0.0,0.0,0.0,22.2,0.0,0.0,18,False,True,False,False,False,True,False,False
427,GJ02,2023-06-23,금,0,0 days 18:30:00,1,9018.0,광주 북구,7.0,11.0,0.0,26.9,0.0,0.0,18,False,True,False,False,False,True,False,False
428,SO05,2023-06-23,금,0,0 days 18:30:00,0,21089.0,서울 송파구,7.0,9.0,0.0,27.7,0.0,0.0,18,False,True,False,False,False,True,False,False
429,SO04,2023-06-23,금,0,0 days 18:30:00,0,7316.0,서울 구로구,0.0,0.0,0.0,27.7,0.0,0.0,18,False,True,False,False,False,True,False,False
430,IC02,2023-06-23,금,0,0 days 18:30:00,1,12744.0,인천 미추홀구,2.0,2.0,0.0,26.1,0.0,0.0,18,False,True,False,False,False,True,False,False
431,CW01,2023-06-24,토,1,0 days 17:00:00,0,13791.0,경남 창원시,0.0,0.0,0.0,23.5,0.0,0.0,17,False,True,False,False,False,True,False,False
432,GJ02,2023-06-24,토,1,0 days 17:00:00,1,14043.0,광주 북구,7.0,9.0,0.0,28.7,0.0,0.0,17,False,True,False,False,False,True,False,False
433,SO05,2023-06-24,토,1,0 days 17:00:00,1,23750.0,서울 송파구,9.0,19.0,0.0,30.6,0.0,0.0,17,False,True,False,False,False,True,False,False
434,SO04,2023-06-24,토,1,0 days 17:00:00,1,11717.0,서울 구로구,0.0,0.0,0.0,30.6,0.0,0.0,17,False,True,False,False,False,True,False,False
435,IC02,2023-06-24,토,1,0 days 17:00:00,1,20062.0,인천 미추홀구,4.0,4.0,0.0,28.3,0.0,0.0,17,False,True,False,False,False,True,False,False
436,SO04,2023-06-25,일,1,0 days 14:00:00,1,9549.0,서울 구로구,0.0,0.0,0.0,32.2,0.0,0.0,14,False,True,False,False,False,True,False,False
437,CW01,2023-06-25,일,1,0 days 17:00:00,0,8799.834177609704,경남 창원시,0.0,0.0,0.0,22.2,0.0,0.0,17,False,True,False,False,False,True,False,False
438,GJ02,2023-06-25,일,1,0 days 17:00:00,0,13471.058946590232,광주 북구,5.0,6.0,0.0,22.1,0.2,0.0,17,False,True,False,False,False,True,False,False
439,SO05,2023-06-25,일,1,0 days 17:00:00,1,20846.0,서울 송파구,5.0,10.0,0.0,31.7,0.0,0.0,17,False,True,False,False,False,True,False,False
440,IC02,2023-06-25,일,1,0 days 17:00:00,0,14722.0,인천 미추홀구,5.0,8.0,0.0,29.9,0.0,0.0,17,False,True,False,False,False,True,False,False
441,DJ02,2023-06-27,화,0,0 days 18:30:00,1,4625.0,대전 중구,7.0,7.0,0.0,28.3,0.0,0.0,18,False,True,False,False,False,True,False,False
442,IC02,2023-06-27,화,0,0 days 18:30:00,0,12244.0,인천 미추홀구,3.0,3.0,0.0,25.5,0.0,0.0,18,False,True,False,False,False,True,False,False
443,SO05,2023-06-27,화,0,0 days 18:30:00,1,5302.0,서울 송파구,8.0,10.0,0.0,28.6,0.0,0.0,18,False,True,False,False,False,True,False,False
444,BS02,2023-06-27,화,0,0 days 18:30:00,1,11654.0,부산 동래구,7.0,7.0,0.0,23.9,0.0,0.0,18,False,True,False,False,False,True,False,False
445,GJ02,2023-06-27,화,0,0 days 18:30:00,0,5349.0,광주 북구,8.0,12.0,0.0,27.0,0.0,0.0,18,False,True,False,False,False,True,False,False
446,DJ02,2023-06-28,수,0,0 days 18:30:00,1,5007.0,대전 중구,4.0,7.0,0.0,26.0,0.0,0.0,18,False,True,False,False,False,True,False,False
447,IC02,2023-06-28,수,0,0 days 18:30:00,0,11045.0,인천 미추홀구,1.0,2.0,0.0,24.3,0.0,0.0,18,False,True,False,False,False,True,False,False
448,SO05,2023-06-28,수,0,0 days 18:30:00,0,5400.0,서울 송파구,6.0,6.0,0.0,26.7,0.0,0.0,18,False,True,False,False,False,True,False,False
449,BS02,2023-06-28,수,0,0 days 18:30:00,1,13787.0,부산 동래구,3.0,3.0,0.0,24.2,0.0,0.0,18,False,True,False,False,False,True,False,False
450,GJ02,2023-06-28,수,0,0 days 18:30:00,0,4816.0,광주 북구,6.0,7.0,0.0,24.5,0.0,0.0,18,False,True,False,False,False,True,False,False
451,DJ02,2023-06-29,목,0,0 days 18:30:00,1,11070.95418445675,대전 중구,3.0,5.0,0.0,25.1,0.0,0.0,18,False,True,False,False,False,True,False,False
452,IC02,2023-06-29,목,0,0 days 18:30:00,1,14822.453669046474,인천 미추홀구,6.0,7.0,0.0,22.3,0.0,0.0,18,False,True,False,False,False,True,False,False
453,SO05,2023-06-29,목,0,0 days 18:30:00,1,16560.54044559818,서울 송파구,9.0,12.0,0.0,23.7,1.0,0.0,18,False,True,False,False,False,True,False,False
454,BS02,2023-06-29,목,0,0 days 18:30:00,0,17220.71834736889,부산 동래구,2.0,2.0,0.0,23.5,0.0,0.0,18,False,True,False,False,False,True,False,False
455,GJ02,2023-06-29,목,0,0 days 18:30:00,0,14099.793442483131,광주 북구,5.0,10.0,0.0,25.2,0.7,0.0,18,False,True,False,False,False,True,False,False
456,DG03,2023-06-30,금,0,0 days 18:30:00,0,8114.0,대구 수성구,5.0,9.0,0.0,25.1,0.0,0.0,18,False,True,False,False,False,True,False,False
457,SO05,2023-06-30,금,0,0 days 18:30:00,1,20568.0,서울 송파구,10.0,14.0,0.0,27.6,0.0,0.0,18,False,True,False,False,False,True,False,False
458,SU03,2023-06-30,금,0,0 days 18:30:00,1,4596.0,경기 수원시,17.0,23.0,0.0,27.2,0.0,0.0,18,False,True,False,False,False,True,False,False
459,US03,2023-06-30,금,0,0 days 18:30:00,1,6894.0,울산 남구,1.0,1.0,0.0,21.9,0.0,0.0,18,False,True,False,False,False,True,False,False
460,SO04,2023-06-30,금,0,0 days 18:30:00,0,7164.0,서울 구로구,0.0,0.0,0.0,27.6,0.0,0.0,18,False,True,False,False,False,True,False,False
461,DG03,2023-07-01,토,1,0 days 18:00:00,1,18151.0,대구 수성구,11.0,18.0,0.0,30.4,0.0,0.0,18,False,True,False,False,False,True,False,False
462,SO05,2023-07-01,토,1,0 days 18:00:00,0,23750.0,서울 송파구,7.0,12.0,0.0,30.6,0.0,0.0,18,False,True,False,False,False,True,False,False
463,SU03,2023-07-01,토,1,0 days 18:00:00,1,9551.0,경기 수원시,12.0,17.0,0.0,29.3,0.0,0.0,18,False,True,False,False,False,True,False,False
464,US03,2023-07-01,토,1,0 days 18:00:00,0,10013.0,울산 남구,5.0,6.0,0.0,25.1,0.0,0.0,18,False,True,False,False,False,True,False,False
465,SO04,2023-07-01,토,1,0 days 18:00:00,1,10836.0,서울 구로구,0.0,0.0,0.0,30.6,0.0,0.0,18,False,True,False,False,False,True,False,False
466,SO04,2023-07-02,일,1,0 days 14:00:00,0,9512.0,서울 구로구,0.0,0.0,0.0,29.0,0.0,0.0,14,False,True,False,False,False,True,False,False
467,DG03,2023-07-02,일,1,0 days 17:00:00,1,12395.0,대구 수성구,4.0,6.0,0.0,32.6,0.0,0.0,17,False,True,False,False,False,True,False,False
468,SO05,2023-07-02,일,1,0 days 17:00:00,1,20959.0,서울 송파구,10.0,16.0,0.0,30.2,0.0,0.0,17,False,True,False,False,False,True,False,False
469,SU03,2023-07-02,일,1,0 days 17:00:00,1,5406.0,경기 수원시,8.0,13.0,0.0,30.2,0.0,0.0,17,False,True,False,False,False,True,False,False
470,US03,2023-07-02,일,1,0 days 17:00:00,0,7588.0,울산 남구,1.0,1.0,0.0,27.4,0.0,0.0,17,False,True,False,False,False,True,False,False
471,IC02,2023-07-04,화,0,0 days 18:30:00,1,17518.3868273321,인천 미추홀구,5.0,5.0,0.0,24.0,19.3,0.0,18,False,True,False,False,False,True,False,False
472,SO05,2023-07-04,화,0,0 days 18:30:00,1,17025.25887291678,서울 송파구,8.0,15.0,0.0,25.0,7.2,0.0,18,False,True,False,False,False,True,False,False
473,DJ02,2023-07-04,화,0,0 days 18:30:00,1,10249.509762014504,대전 중구,4.0,5.0,0.0,23.3,25.2,0.0,18,False,True,False,False,False,True,False,False
474,SO04,2023-07-04,화,0,0 days 18:30:00,1,4474.0,서울 구로구,0.0,0.0,0.0,25.0,7.2,0.0,18,False,True,False,False,False,True,False,False
476,IC02,2023-07-05,수,0,0 days 18:30:00,1,13025.0,인천 미추홀구,5.0,6.0,0.0,23.3,0.0,0.0,18,False,True,False,False,False,True,False,False
477,SO05,2023-07-05,수,0,0 days 18:30:00,0,9707.0,서울 송파구,8.0,10.0,0.0,25.1,0.0,0.0,18,False,True,False,False,False,True,False,False
478,DJ02,2023-07-05,수,0,0 days 18:30:00,1,7760.0,대전 중구,0.0,0.0,0.0,24.5,0.0,0.0,18,False,True,False,False,False,True,False,False
479,SO04,2023-07-05,수,0,0 days 18:30:00,1,4027.0,서울 구로구,0.0,0.0,0.0,25.1,0.0,0.0,18,False,True,False,False,False,True,False,False
481,IC02,2023-07-06,목,0,0 days 18:30:00,0,17513.0,인천 미추홀구,2.0,3.0,0.0,26.7,0.0,0.0,18,False,True,False,False,False,True,False,False
482,SO05,2023-07-06,목,0,0 days 18:30:00,1,10736.0,서울 송파구,11.0,13.0,0.0,29.7,0.0,0.0,18,False,True,False,False,False,True,False,False
483,DJ02,2023-07-06,목,0,0 days 18:30:00,0,10061.0,대전 중구,2.0,2.0,0.0,28.6,0.0,0.0,18,False,True,False,False,False,True,False,False
484,SO04,2023-07-06,목,0,0 days 18:30:00,0,4013.0,서울 구로구,0.0,0.0,0.0,29.7,0.0,0.0,18,False,True,False,False,False,True,False,False
486,SU03,2023-07-07,금,0,0 days 18:30:00,0,16315.0,경기 수원시,16.0,25.0,0.0,23.7,0.0,0.0,18,False,True,False,False,False,True,False,False
487,BS02,2023-07-07,금,0,0 days 18:30:00,1,16695.88464313087,부산 동래구,4.0,4.0,0.0,20.4,3.7,0.0,18,False,True,False,False,False,True,False,False
488,DJ02,2023-07-07,금,0,0 days 18:30:00,1,10186.828760806931,대전 중구,1.0,1.0,0.0,19.3,4.7,0.0,18,False,True,False,False,False,True,False,False
489,CW01,2023-07-07,금,0,0 days 18:30:00,0,8221.725935154625,경남 창원시,0.0,0.0,0.0,20.6,0.4,0.0,18,False,True,False,False,False,True,False,False
490,SO05,2023-07-07,금,0,0 days 18:30:00,1,14123.0,서울 송파구,8.0,10.0,0.0,27.2,0.0,0.0,18,False,True,False,False,False,True,False,False
491,SU03,2023-07-08,토,1,0 days 18:00:00,0,18700.0,경기 수원시,20.0,25.0,0.0,28.3,0.0,0.0,18,False,True,False,False,False,True,False,False
492,BS02,2023-07-08,토,1,0 days 18:00:00,1,19496.0,부산 동래구,4.0,6.0,0.0,22.2,0.0,0.0,18,False,True,False,False,False,True,False,False
493,DJ02,2023-07-08,토,1,0 days 18:00:00,0,12000.0,대전 중구,6.0,9.0,0.0,28.4,0.0,0.0,18,False,True,False,False,False,True,False,False
494,CW01,2023-07-08,토,1,0 days 18:00:00,0,12462.0,경남 창원시,0.0,0.0,0.0,23.4,0.0,0.0,18,False,True,False,False,False,True,False,False
495,SO05,2023-07-08,토,1,0 days 18:00:00,1,19676.0,서울 송파구,3.0,4.0,0.0,28.7,0.0,0.0,18,False,True,False,False,False,True,False,False
496,SU03,2023-07-09,일,1,0 days 17:00:00,0,18700.0,경기 수원시,7.0,11.0,0.0,26.2,0.0,0.0,17,False,True,False,False,False,True,False,False
497,BS02,2023-07-09,일,1,0 days 17:00:00,1,15860.0,부산 동래구,1.0,3.0,0.0,26.1,0.0,0.0,17,False,True,False,False,False,True,False,False
498,DJ02,2023-07-09,일,1,0 days 17:00:00,1,10168.0,대전 중구,0.0,0.0,0.0,29.8,0.0,0.0,17,False,True,False,False,False,True,False,False
499,CW01,2023-07-09,일,1,0 days 17:00:00,0,8522.0,경남 창원시,0.0,0.0,0.0,26.2,0.0,0.0,17,False,True,False,False,False,True,False,False
500,SO05,2023-07-09,일,1,0 days 17:00:00,1,11472.0,서울 송파구,4.0,8.0,0.0,25.2,0.0,0.0,17,False,True,False,False,False,True,False,False
501,SO05,2023-07-11,화,0,0 days 18:30:00,0,17014.527061060133,서울 송파구,9.0,12.0,0.0,21.8,2.0,0.0,18,False,True,False,False,False,True,False,False
502,SO04,2023-07-11,화,0,0 days 18:30:00,0,4217.0,서울 구로구,0.0,0.0,0.0,21.8,2.0,0.0,18,False,True,False,False,False,True,False,False
503,CW01,2023-07-11,화,0,0 days 18:30:00,0,11198.374998353085,경남 창원시,0.0,0.0,0.0,24.1,1.7,0.0,18,False,True,False,False,False,True,False,False
504,IC02,2023-07-11,화,0,0 days 18:30:00,0,15051.854630373136,인천 미추홀구,5.0,5.0,0.0,22.2,1.4,0.0,18,False,True,False,False,False,True,False,False
505,GJ02,2023-07-11,화,0,0 days 18:30:00,0,14474.70232411167,광주 북구,5.0,6.0,0.0,25.1,0.0,0.0,18,False,True,False,False,False,True,False,False
506,SO05,2023-07-12,수,0,0 days 18:30:00,0,17812.0,서울 송파구,8.0,11.0,0.0,27.8,0.0,0.0,18,False,True,False,False,False,True,False,False
507,SO04,2023-07-12,수,0,0 days 18:30:00,0,3890.0,서울 구로구,0.0,0.0,0.0,27.8,0.0,0.0,18,False,True,False,False,False,True,False,False
508,CW01,2023-07-12,수,0,0 days 18:30:00,0,13074.0,경남 창원시,0.0,0.0,0.0,25.5,0.0,0.0,18,False,True,False,False,False,True,False,False
509,IC02,2023-07-12,수,0,0 days 18:30:00,0,19699.0,인천 미추홀구,3.0,3.0,0.0,26.3,0.0,0.0,18,False,True,False,False,False,True,False,False
510,GJ02,2023-07-12,수,0,0 days 18:30:00,1,8470.0,광주 북구,7.0,9.0,0.0,26.7,0.0,0.0,18,False,True,False,False,False,True,False,False
511,SO05,2023-07-13,목,0,0 days 18:30:00,0,15645.561243420094,서울 송파구,10.0,14.0,0.0,25.1,5.6,0.0,18,False,True,False,False,False,True,False,False
512,SO04,2023-07-13,목,0,0 days 18:30:00,0,4520.0,서울 구로구,0.0,0.0,0.0,25.1,5.6,0.0,18,False,True,False,False,False,True,False,False
513,CW01,2023-07-13,목,0,0 days 18:30:00,0,10316.0,경남 창원시,0.0,0.0,0.0,26.4,0.0,0.0,18,False,True,False,False,False,True,False,False
514,IC02,2023-07-13,목,0,0 days 18:30:00,0,14388.42001257392,인천 미추홀구,4.0,6.0,0.0,24.8,0.2,0.0,18,False,True,False,False,False,True,False,False
515,GJ02,2023-07-13,목,0,0 days 18:30:00,0,7085.0,광주 북구,7.0,10.0,0.0,25.5,0.0,0.0,18,False,True,False,False,False,True,False,False
516,BS02,2023-07-15,토,1,0 days 18:00:00,1,13969.44404851645,부산 동래구,2.0,5.0,0.0,25.9,0.0,0.0,18,False,False,True,False,False,True,False,False
517,DG03,2023-07-21,금,0,0 days 18:30:00,0,7833.0,대구 수성구,8.0,18.0,0.0,28.2,0.0,0.0,18,False,True,False,False,False,True,False,False
