game_id,stadium_code,sports_type,game_date,day_of_week,is_holiday,start_time,home_team_win,audience,region,accident_count,injury_count,death_count,temperature,precipitation,snow_depth,start_hour,match_시범경기,match_정규시즌,match_포스트시즌
571,SO05,야구,2023-08-02,수,0,0 days 18:30:00,1,11740.0,서울 송파구,6.0,9.0,0.0,30.7,0.0,0.0,18,False,True,False
573,BS02,야구,2023-08-03,목,0,0 days 18:30:00,0,10162.0,부산 동래구,2.0,3.0,0.0,30.3,0.0,0.0,18,False,True,False
574,DJ02,야구,2023-08-03,목,0,0 days 18:30:00,1,9024.0,대전 중구,5.0,5.0,0.0,30.9,0.0,0.0,18,False,True,False
575,SU03,야구,2023-08-03,목,0,0 days 18:30:00,1,7521.0,경기 수원시,14.0,16.0,0.0,30.2,0.0,0.0,18,False,True,False
576,SO05,야구,2023-08-03,목,0,0 days 18:30:00,1,12179.0,서울 송파구,7.0,10.0,0.0,31.3,0.0,0.0,18,False,True,False
577,GJ02,야구,2023-08-04,금,0,0 days 18:30:00,1,11495.0,광주 북구,15.0,28.0,0.0,31.5,0.0,0.0,18,False,True,False
578,SO05,야구,2023-08-04,금,0,0 days 18:30:00,0,6358.0,서울 송파구,12.0,13.0,0.0,32.1,0.0,0.0,18,False,True,False
579,DG03,야구,2023-08-04,금,0,0 days 18:30:00,1,10856.0,대구 수성구,1.0,2.0,0.0,33.6,0.0,0.0,18,False,True,False
580,BS02,야구,2023-08-04,금,0,0 days 18:30:00,0,8545.0,부산 동래구,8.0,12.0,0.0,30.2,0.0,0.0,18,False,True,False
581,CW01,야구,2023-08-04,금,0,0 days 18:30:00,1,5107.0,경남 창원시,0.0,0.0,0.0,31.0,0.0,0.0,18,False,True,False
582,GJ02,야구,2023-08-05,토,1,0 days 18:00:00,1,13487.0,광주 북구,6.0,13.0,0.0,33.7,0.0,0.0,18,False,True,False
583,SO05,야구,2023-08-05,토,1,0 days 18:00:00,1,8847.0,서울 송파구,13.0,16.0,0.0,33.7,0.0,0.0,18,False,True,False
584,DG03,야구,2023-08-05,토,1,0 days 18:00:00,1,15879.0,대구 수성구,7.0,15.0,0.0,35.8,0.0,0.0,18,False,True,False
585,BS02,야구,2023-08-05,토,1,0 days 18:00:00,0,10670.0,부산 동래구,0.0,0.0,0.0,30.9,0.0,0.0,18,False,True,False
586,CW01,야구,2023-08-05,토,1,0 days 18:00:00,1,8244.0,경남 창원시,0.0,0.0,0.0,31.1,0.0,0.0,18,False,True,False
587,GJ02,야구,2023-08-06,일,1,0 days 17:00:00,0,10125.0,광주 북구,5.0,7.0,0.0,32.7,0.0,0.0,17,False,True,False
588,SO05,야구,2023-08-06,일,1,0 days 17:00:00,0,6744.0,서울 송파구,0.0,0.0,0.0,28.7,2.5,0.0,17,False,True,False
589,DG03,야구,2023-08-06,일,1,0 days 17:00:00,0,11446.0,대구 수성구,8.0,11.0,0.0,33.8,0.0,0.0,17,False,True,False
590,BS02,야구,2023-08-06,일,1,0 days 17:00:00,1,8162.0,부산 동래구,3.0,4.0,0.0,33.5,0.0,0.0,17,False,True,False
591,CW01,야구,2023-08-06,일,1,0 days 17:00:00,0,6583.0,경남 창원시,0.0,0.0,0.0,34.2,0.0,0.0,17,False,True,False
592,SU03,야구,2023-08-08,화,0,0 days 18:30:00,1,9704.0,경기 수원시,11.0,11.0,0.0,33.5,0.0,0.0,18,False,True,False
593,GJ02,야구,2023-08-08,화,0,0 days 18:30:00,0,14004.301435004607,광주 북구,4.0,5.0,0.0,29.0,0.0,0.0,18,False,True,False
594,SO04,야구,2023-08-08,화,0,0 days 18:30:00,0,8376.0,서울 구로구,0.0,0.0,0.0,34.0,0.0,0.0,18,False,True,False
595,IC02,야구,2023-08-08,화,0,0 days 18:30:00,0,8131.0,인천 미추홀구,4.0,11.0,0.0,32.8,0.0,0.0,18,False,True,False
596,SO05,야구,2023-08-08,화,0,0 days 18:30:00,1,8519.0,서울 송파구,8.0,10.0,0.0,34.0,0.0,0.0,18,False,True,False
597,SU03,야구,2023-08-09,수,0,0 days 18:30:00,0,10099.0,경기 수원시,11.0,16.0,0.0,29.5,0.0,0.0,18,False,True,False
598,GJ02,야구,2023-08-09,수,0,0 days 18:30:00,0,3700.0,광주 북구,6.0,7.0,0.0,25.9,0.0,0.0,18,False,True,False
599,SO04,야구,2023-08-09,수,0,0 days 18:30:00,0,7424.0,서울 구로구,0.0,0.0,0.0,29.2,0.0,0.0,18,False,True,False
600,IC02,야구,2023-08-09,수,0,0 days 18:30:00,1,6473.0,인천 미추홀구,7.0,10.0,0.0,29.2,0.0,0.0,18,False,True,False
601,SO05,야구,2023-08-09,수,0,0 days 18:30:00,0,8344.0,서울 송파구,6.0,11.0,0.0,29.2,0.0,0.0,18,False,True,False
602,SU03,야구,2023-08-10,목,0,0 days 18:30:00,0,10070.445894769722,경기 수원시,12.0,17.0,0.0,20.8,4.8,0.0,18,False,True,False
603,GJ02,야구,2023-08-10,목,0,0 days 18:30:00,0,13823.91110389648,광주 북구,3.0,3.0,0.0,23.9,0.0,0.0,18,False,True,False
604,SO04,야구,2023-08-10,목,0,0 days 18:30:00,1,6240.0,서울 구로구,0.0,0.0,0.0,21.0,7.7,0.0,18,False,True,False
605,IC02,야구,2023-08-10,목,0,0 days 18:30:00,1,16536.079232371503,인천 미추홀구,4.0,5.0,0.0,21.6,4.6,0.0,18,False,True,False
606,SO05,야구,2023-08-10,목,0,0 days 18:30:00,0,17006.235068055605,서울 송파구,8.0,11.0,0.0,21.0,7.7,0.0,18,False,True,False
607,BS02,야구,2023-08-11,금,0,0 days 18:30:00,1,10118.0,부산 동래구,5.0,5.0,0.0,27.4,0.0,0.0,18,False,True,False
608,SU03,야구,2023-08-11,금,0,0 days 18:30:00,0,5969.0,경기 수원시,19.0,28.0,0.0,25.4,0.0,0.0,18,False,True,False
609,DJ02,야구,2023-08-11,금,0,0 days 18:30:00,1,7333.0,대전 중구,4.0,4.0,0.0,26.1,0.0,0.0,18,False,True,False
610,IC02,야구,2023-08-11,금,0,0 days 18:30:00,0,7495.0,인천 미추홀구,5.0,6.0,0.0,23.5,0.2,0.0,18,False,True,False
611,SO05,야구,2023-08-11,금,0,0 days 18:30:00,1,11910.0,서울 송파구,14.0,17.0,0.0,24.9,0.0,0.0,18,False,True,False
612,BS02,야구,2023-08-12,토,1,0 days 18:00:00,1,16677.0,부산 동래구,3.0,3.0,0.0,27.2,0.0,0.0,18,False,True,False
613,SU03,야구,2023-08-12,토,1,0 days 18:00:00,1,10138.0,경기 수원시,14.0,27.0,0.0,25.9,0.0,0.0,18,False,True,False
614,DJ02,야구,2023-08-12,토,1,0 days 18:00:00,1,12000.0,대전 중구,1.0,1.0,0.0,26.7,0.0,0.0,18,False,True,False
615,IC02,야구,2023-08-12,토,1,0 days 18:00:00,1,18055.0,인천 미추홀구,4.0,4.0,0.0,25.6,0.0,0.0,18,False,True,False
616,SO05,야구,2023-08-12,토,1,0 days 18:00:00,1,17624.0,서울 송파구,11.0,25.0,0.0,23.6,0.0,0.0,18,False,True,False
617,BS02,야구,2023-08-13,일,1,0 days 17:00:00,1,14325.0,부산 동래구,2.0,2.0,0.0,28.4,0.0,0.0,17,False,True,False
618,SU03,야구,2023-08-13,일,1,0 days 17:00:00,1,9736.0,경기 수원시,9.0,15.0,0.0,30.8,0.0,0.0,17,False,True,False
619,DJ02,야구,2023-08-13,일,1,0 days 17:00:00,1,11007.0,대전 중구,0.0,0.0,0.0,31.1,0.0,0.0,17,False,True,False
620,IC02,야구,2023-08-13,일,1,0 days 17:00:00,1,16473.0,인천 미추홀구,3.0,3.0,0.0,29.2,0.0,0.0,17,False,True,False
621,SO05,야구,2023-08-13,일,1,0 days 17:00:00,0,18279.0,서울 송파구,6.0,6.0,0.0,30.7,0.0,0.0,17,False,True,False
622,CW01,야구,2023-08-15,화,1,0 days 17:00:00,0,10116.0,경남 창원시,0.0,0.0,0.0,29.3,0.0,0.0,17,False,True,False
623,SO05,야구,2023-08-15,화,1,0 days 17:00:00,0,11069.0,서울 송파구,5.0,8.0,0.0,30.7,0.0,0.0,17,False,True,False
624,DG03,야구,2023-08-15,화,1,0 days 17:00:00,1,14248.0,대구 수성구,3.0,3.0,0.0,32.3,0.0,0.0,17,False,True,False
625,BS02,야구,2023-08-15,화,1,0 days 17:00:00,0,11871.0,부산 동래구,2.0,2.0,0.0,29.7,0.0,0.0,17,False,True,False
626,GJ02,야구,2023-08-15,화,1,0 days 17:00:00,0,11541.0,광주 북구,9.0,24.0,0.0,31.9,0.0,0.0,17,False,True,False
627,CW01,야구,2023-08-16,수,0,0 days 18:30:00,0,5033.0,경남 창원시,0.0,0.0,0.0,26.3,0.0,0.0,18,False,True,False
628,SO05,야구,2023-08-16,수,0,0 days 18:30:00,0,5160.0,서울 송파구,10.0,13.0,0.0,28.7,0.0,0.0,18,False,True,False
629,DG03,야구,2023-08-16,수,0,0 days 18:30:00,0,7441.0,대구 수성구,4.0,6.0,0.0,26.7,1.9,0.0,18,False,True,False
630,BS02,야구,2023-08-16,수,0,0 days 18:30:00,1,10542.0,부산 동래구,3.0,3.0,0.0,25.6,0.0,0.0,18,False,True,False
631,GJ02,야구,2023-08-16,수,0,0 days 18:30:00,0,7050.0,광주 북구,4.0,9.0,0.0,28.5,0.0,0.0,18,False,True,False
632,CW01,야구,2023-08-17,목,0,0 days 18:30:00,0,4875.0,경남 창원시,0.0,0.0,0.0,27.0,0.0,0.0,18,False,True,False
633,SO05,야구,2023-08-17,목,0,0 days 18:30:00,0,4943.0,서울 송파구,13.0,26.0,0.0,29.7,0.0,0.0,18,False,True,False
634,DG03,야구,2023-08-17,목,0,0 days 18:30:00,1,7415.0,대구 수성구,4.0,4.0,0.0,27.2,0.0,0.0,18,False,True,False
635,BS02,야구,2023-08-17,목,0,0 days 18:30:00,0,9843.0,부산 동래구,1.0,1.0,0.0,25.9,0.0,0.0,18,False,True,False
636,GJ02,야구,2023-08-17,목,0,0 days 18:30:00,1,6159.0,광주 북구,2.0,2.0,0.0,28.2,0.0,0.0,18,False,True,False
637,DG03,야구,2023-08-18,금,0,0 days 18:30:00,0,10630.0,대구 수성구,11.0,16.0,0.0,25.9,0.0,0.0,18,False,True,False
638,DJ02,야구,2023-08-18,금,0,0 days 18:30:00,0,7003.0,대전 중구,6.0,7.0,1.0,29.8,0.0,0.0,18,False,True,False
639,IC02,야구,2023-08-18,금,0,0 days 18:30:00,0,14549.0,인천 미추홀구,4.0,4.0,0.0,28.4,0.0,0.0,18,False,True,False
640,SO04,야구,2023-08-18,금,0,0 days 18:30:00,1,8817.0,서울 구로구,0.0,0.0,0.0,30.4,0.0,0.0,18,False,True,False
641,SO05,야구,2023-08-18,금,0,0 days 18:30:00,1,17630.306219590795,서울 송파구,9.0,15.0,0.0,30.4,0.0,0.0,18,False,True,False
642,SO04,야구,2023-08-19,토,1,0 days 14:00:00,1,13423.0,서울 구로구,0.0,0.0,0.0,33.0,0.0,0.0,14,False,True,False
643,DG03,야구,2023-08-19,토,1,0 days 18:00:00,0,17448.0,대구 수성구,1.0,1.0,0.0,30.3,0.0,0.0,18,False,True,False
644,DJ02,야구,2023-08-19,토,1,0 days 18:00:00,0,11606.0,대전 중구,2.0,7.0,0.0,31.3,0.0,0.0,18,False,True,False
645,IC02,야구,2023-08-19,토,1,0 days 18:00:00,1,23000.0,인천 미추홀구,3.0,6.0,0.0,28.9,0.0,0.0,18,False,True,False
646,SO05,야구,2023-08-19,토,1,0 days 18:00:00,1,12240.0,서울 송파구,9.0,11.0,0.0,31.3,0.0,0.0,18,False,True,False
647,SO04,야구,2023-08-20,일,1,0 days 14:00:00,1,12545.0,서울 구로구,0.0,0.0,0.0,31.6,0.0,0.0,14,False,True,False
648,DG03,야구,2023-08-20,일,1,0 days 17:00:00,1,12586.0,대구 수성구,4.0,6.0,0.0,27.3,0.0,0.0,17,False,True,False
649,DJ02,야구,2023-08-20,일,1,0 days 17:00:00,0,8762.0,대전 중구,1.0,2.0,0.0,32.2,0.0,0.0,17,False,True,False
650,IC02,야구,2023-08-20,일,1,0 days 17:00:00,1,18441.0,인천 미추홀구,1.0,1.0,0.0,30.1,0.0,0.0,17,False,True,False
651,SO05,야구,2023-08-20,일,1,0 days 17:00:00,1,8286.0,서울 송파구,6.0,9.0,0.0,31.4,0.0,0.0,17,False,True,False
652,SU03,야구,2023-08-22,화,0,0 days 18:30:00,1,7916.0,경기 수원시,14.0,38.0,1.0,28.0,0.0,0.0,18,False,True,False
653,SO05,야구,2023-08-22,화,0,0 days 18:30:00,0,17544.667806905763,서울 송파구,7.0,7.0,0.0,26.6,5.6,0.0,18,False,True,False
654,IC02,야구,2023-08-22,화,0,0 days 18:30:00,1,17675.88457708207,인천 미추홀구,6.0,10.0,0.0,26.6,0.0,0.0,18,False,True,False
655,SO04,야구,2023-08-22,화,0,0 days 18:30:00,0,6455.0,서울 구로구,0.0,0.0,0.0,26.6,5.6,0.0,18,False,True,False
656,DJ02,야구,2023-08-22,화,0,0 days 18:30:00,0,5806.0,대전 중구,5.0,7.0,0.0,27.2,0.0,0.0,18,False,True,False
657,SU03,야구,2023-08-23,수,0,0 days 18:30:00,1,9517.254354835952,경기 수원시,8.0,8.0,0.0,24.0,0.3,0.0,18,False,True,False
658,SO05,야구,2023-08-23,수,0,0 days 18:30:00,0,17567.611930976094,서울 송파구,9.0,10.0,0.0,23.7,0.2,0.0,18,False,True,False
659,IC02,야구,2023-08-23,수,0,0 days 18:30:00,1,15660.49295991777,인천 미추홀구,5.0,6.0,0.0,23.4,0.9,0.0,18,False,True,False
660,SO04,야구,2023-08-23,수,0,0 days 18:30:00,1,6455.0,서울 구로구,0.0,0.0,0.0,23.7,0.2,0.0,18,False,True,False
661,DJ02,야구,2023-08-23,수,0,0 days 18:30:00,1,9636.308012095436,대전 중구,0.0,0.0,0.0,24.2,0.9,0.0,18,False,True,False
662,SU03,야구,2023-08-24,목,0,0 days 18:30:00,0,9846.0,경기 수원시,13.0,15.0,0.0,27.6,0.0,0.0,18,False,True,False
663,SO05,야구,2023-08-24,목,0,0 days 18:30:00,1,15547.0,서울 송파구,5.0,5.0,0.0,26.7,0.0,0.0,18,False,True,False
664,IC02,야구,2023-08-24,목,0,0 days 18:30:00,1,6683.0,인천 미추홀구,6.0,6.0,0.0,26.4,0.0,0.0,18,False,True,False
665,SO04,야구,2023-08-24,목,0,0 days 18:30:00,0,6819.0,서울 구로구,0.0,0.0,0.0,26.7,0.0,0.0,18,False,True,False
666,DJ02,야구,2023-08-24,목,0,0 days 18:30:00,1,8869.330620036524,대전 중구,1.0,1.0,0.0,25.7,0.0,0.0,18,False,True,False
667,GJ02,야구,2023-08-25,금,0,0 days 18:30:00,1,8457.0,광주 북구,5.0,8.0,0.0,27.2,0.0,0.0,18,False,True,False
668,BS02,야구,2023-08-25,금,0,0 days 18:30:00,0,10709.0,부산 동래구,3.0,3.0,0.0,27.6,0.0,0.0,18,False,True,False
669,CW01,야구,2023-08-25,금,0,0 days 18:30:00,1,9288.0,경남 창원시,0.0,0.0,0.0,27.1,0.0,0.0,18,False,True,False
670,SO05,야구,2023-08-25,금,0,0 days 18:30:00,1,8363.0,서울 송파구,12.0,22.0,0.0,27.2,0.0,0.0,18,False,True,False
671,DG03,야구,2023-08-25,금,0,0 days 18:30:00,0,11135.0,대구 수성구,14.0,17.0,0.0,29.7,0.0,0.0,18,False,True,False
672,GJ02,야구,2023-08-26,토,1,0 days 18:00:00,0,16812.0,광주 북구,6.0,9.0,0.0,29.2,0.0,0.0,18,False,True,False
673,BS02,야구,2023-08-26,토,1,0 days 18:00:00,0,15657.0,부산 동래구,4.0,6.0,0.0,28.5,0.0,0.0,18,False,True,False
674,CW01,야구,2023-08-26,토,1,0 days 18:00:00,1,13484.0,경남 창원시,0.0,0.0,0.0,28.6,0.0,0.0,18,False,True,False
675,SO05,야구,2023-08-26,토,1,0 days 18:00:00,0,15101.0,서울 송파구,10.0,11.0,0.0,28.7,0.0,0.0,18,False,True,False
676,DG03,야구,2023-08-26,토,1,0 days 18:00:00,1,17586.0,대구 수성구,5.0,6.0,0.0,29.7,0.0,0.0,18,False,True,False
677,GJ02,야구,2023-08-27,일,1,0 days 17:00:00,1,12627.0,광주 북구,5.0,5.0,0.0,30.4,0.0,0.0,17,False,True,False
678,BS02,야구,2023-08-27,일,1,0 days 17:00:00,0,10735.0,부산 동래구,1.0,1.0,0.0,29.5,0.0,0.0,17,False,True,False
679,CW01,야구,2023-08-27,일,1,0 days 17:00:00,1,8771.0,경남 창원시,0.0,0.0,0.0,30.0,0.0,0.0,17,False,True,False
680,SO05,야구,2023-08-27,일,1,0 days 17:00:00,0,11300.0,서울 송파구,6.0,9.0,0.0,28.9,0.0,0.0,17,False,True,False
681,DG03,야구,2023-08-27,일,1,0 days 17:00:00,1,13461.0,대구 수성구,5.0,10.0,0.0,24.1,3.1,0.0,17,False,True,False
682,DJ02,야구,2023-08-29,화,0,0 days 18:30:00,1,8926.413102583472,대전 중구,3.0,3.0,0.0,23.8,0.0,0.0,18,False,True,False
683,GJ02,야구,2023-08-29,화,0,0 days 18:30:00,0,15679.937870584186,광주 북구,4.0,6.0,0.0,24.9,0.3,0.0,18,False,True,False
684,SO05,야구,2023-08-29,화,0,0 days 18:30:00,0,17913.253387456738,서울 송파구,5.0,5.0,0.0,22.7,0.1,0.0,18,False,True,False
685,SU03,야구,2023-08-29,화,0,0 days 18:30:00,0,10742.044661181426,경기 수원시,12.0,15.0,0.0,22.0,0.0,0.0,18,False,True,False
686,IC02,야구,2023-08-29,화,0,0 days 18:30:00,0,11897.454828522337,인천 미추홀구,1.0,1.0,0.0,22.2,0.5,0.0,18,False,True,False
687,DJ02,야구,2023-08-30,수,0,0 days 18:30:00,1,9278.812792241146,대전 중구,3.0,3.0,0.0,20.6,5.4,0.0,18,False,True,False
688,GJ02,야구,2023-08-30,수,0,0 days 18:30:00,0,14692.051576463333,광주 북구,7.0,7.0,0.0,19.9,0.8,0.0,18,False,True,False
689,SO05,야구,2023-08-30,수,0,0 days 18:30:00,0,16681.056156497973,서울 송파구,12.0,13.0,0.0,22.8,0.2,0.0,18,False,True,False
690,SU03,야구,2023-08-30,수,0,0 days 18:30:00,0,11545.466788505844,경기 수원시,15.0,20.0,0.0,20.6,0.4,0.0,18,False,True,False
691,IC02,야구,2023-08-30,수,0,0 days 18:30:00,0,7809.0,인천 미추홀구,7.0,7.0,0.0,22.8,0.0,0.0,18,False,True,False
692,DJ02,야구,2023-08-31,목,0,0 days 18:30:00,0,7179.0,대전 중구,1.0,1.0,0.0,23.1,0.0,0.0,18,False,True,False
693,GJ02,야구,2023-08-31,목,0,0 days 18:30:00,0,7152.0,광주 북구,6.0,9.0,0.0,25.2,0.0,0.0,18,False,True,False
694,SO05,야구,2023-08-31,목,0,0 days 18:30:00,1,17859.0,서울 송파구,6.0,6.0,0.0,25.7,0.0,0.0,18,False,True,False
695,SU03,야구,2023-08-31,목,0,0 days 18:30:00,1,8071.0,경기 수원시,16.0,32.0,0.0,24.0,0.0,0.0,18,False,True,False
696,IC02,야구,2023-08-31,목,0,0 days 18:30:00,0,9780.0,인천 미추홀구,3.0,5.0,0.0,24.3,0.0,0.0,18,False,True,False
697,SO05,야구,2023-09-01,금,0,0 days 18:30:00,1,20381.0,서울 송파구,14.0,20.0,0.0,26.6,0.0,0.0,18,False,True,False
698,IC02,야구,2023-09-01,금,0,0 days 18:30:00,1,17281.0,인천 미추홀구,5.0,7.0,0.0,24.9,0.0,0.0,18,False,True,False
699,SO04,야구,2023-09-01,금,0,0 days 18:30:00,1,3746.0,서울 구로구,0.0,0.0,0.0,26.6,0.0,0.0,18,False,True,False
700,DG03,야구,2023-09-01,금,0,0 days 18:30:00,0,12843.0,대구 수성구,4.0,6.0,0.0,27.6,0.0,0.0,18,False,True,False
701,BS02,야구,2023-09-01,금,0,0 days 18:30:00,1,12864.933855798665,부산 동래구,2.0,2.0,0.0,23.5,6.2,0.0,18,False,True,False
702,SO05,야구,2023-09-02,토,1,0 days 14:00:00,0,23574.0,서울 송파구,6.0,9.0,0.0,30.0,0.0,0.0,14,False,True,False
703,IC02,야구,2023-09-02,토,1,0 days 17:00:00,1,23000.0,인천 미추홀구,3.0,3.0,0.0,28.4,0.0,0.0,17,False,True,False
704,SO04,야구,2023-09-02,토,1,0 days 17:00:00,1,6731.0,서울 구로구,0.0,0.0,0.0,29.8,0.0,0.0,17,False,True,False
705,DG03,야구,2023-09-02,토,1,0 days 17:00:00,0,20468.0,대구 수성구,4.0,4.0,0.0,27.4,0.0,0.0,17,False,True,False
706,BS02,야구,2023-09-02,토,1,0 days 17:00:00,1,18480.896196922393,부산 동래구,6.0,8.0,0.0,23.8,2.7,0.0,17,False,False,True
707,SO05,야구,2023-09-03,일,1,0 days 14:00:00,0,22858.0,서울 송파구,9.0,30.0,0.0,28.6,0.0,0.0,14,False,True,False
708,IC02,야구,2023-09-03,일,1,0 days 14:00:00,0,23000.0,인천 미추홀구,1.0,1.0,0.0,28.1,0.0,0.0,14,False,True,False
709,SO04,야구,2023-09-03,일,1,0 days 14:00:00,1,5778.0,서울 구로구,0.0,0.0,0.0,28.6,0.0,0.0,14,False,True,False
710,DG03,야구,2023-09-03,일,1,0 days 14:00:00,1,14601.0,대구 수성구,2.0,3.0,0.0,30.5,0.0,0.0,14,False,True,False
711,BS02,야구,2023-09-03,일,1,0 days 14:00:00,0,11436.0,부산 동래구,1.0,1.0,0.0,30.2,0.0,0.0,14,False,True,False
712,BS02,야구,2023-09-04,월,0,0 days 18:30:00,1,4621.0,부산 동래구,2.0,2.0,0.0,27.4,0.0,0.0,18,False,True,False
713,SO05,야구,2023-09-05,화,0,0 days 18:30:00,1,17244.711118332594,서울 송파구,9.0,8.0,1.0,30.0,0.0,0.0,18,False,True,False
714,SU03,야구,2023-09-05,화,0,0 days 18:30:00,0,10153.0,경기 수원시,11.0,12.0,0.0,27.2,0.0,0.0,18,False,True,False
715,DJ02,야구,2023-09-05,화,0,0 days 18:30:00,1,5124.0,대전 중구,4.0,8.0,0.0,27.7,0.0,0.0,18,False,True,False
716,US03,야구,2023-09-05,화,0,0 days 18:30:00,0,5999.0,울산 남구,1.0,1.0,0.0,24.3,0.0,0.0,18,False,True,False
717,CW01,야구,2023-09-05,화,0,0 days 18:30:00,1,3511.0,경남 창원시,0.0,0.0,0.0,27.4,0.0,0.0,18,False,True,False
718,SO05,야구,2023-09-06,수,0,0 days 18:30:00,0,20468.0,서울 송파구,8.0,13.0,0.0,29.7,0.0,0.0,18,False,True,False
719,SU03,야구,2023-09-06,수,0,0 days 18:30:00,1,10075.0,경기 수원시,13.0,17.0,0.0,29.0,0.0,0.0,18,False,True,False
720,DJ02,야구,2023-09-06,수,0,0 days 18:30:00,1,7213.0,대전 중구,0.0,0.0,0.0,27.8,0.0,0.0,18,False,True,False
721,US03,야구,2023-09-06,수,0,0 days 18:30:00,0,6380.0,울산 남구,7.0,12.0,0.0,24.3,0.0,0.0,18,False,True,False
722,CW01,야구,2023-09-06,수,0,0 days 18:30:00,1,4269.0,경남 창원시,0.0,0.0,0.0,27.9,0.0,0.0,18,False,True,False
723,SO05,야구,2023-09-07,목,0,0 days 18:30:00,1,21838.0,서울 송파구,4.0,5.0,0.0,28.7,0.0,0.0,18,False,True,False
724,SU03,야구,2023-09-07,목,0,0 days 18:30:00,1,10799.0,경기 수원시,14.0,18.0,0.0,27.6,0.0,0.0,18,False,True,False
725,DJ02,야구,2023-09-07,목,0,0 days 18:30:00,1,7236.0,대전 중구,1.0,1.0,0.0,26.5,0.0,0.0,18,False,True,False
726,US03,야구,2023-09-07,목,0,0 days 18:30:00,1,7156.0,울산 남구,1.0,1.0,0.0,23.3,0.0,0.0,18,False,True,False
727,CW01,야구,2023-09-07,목,0,0 days 18:30:00,1,4780.0,경남 창원시,0.0,0.0,0.0,26.3,0.0,0.0,18,False,True,False
728,SO04,야구,2023-09-08,금,0,0 days 18:30:00,0,7715.0,서울 구로구,0.0,0.0,0.0,27.3,0.0,0.0,18,False,True,False
729,GJ02,야구,2023-09-08,금,0,0 days 18:30:00,1,12280.0,광주 북구,8.0,8.0,0.0,26.4,0.0,0.0,18,False,True,False
730,CW01,야구,2023-09-08,금,0,0 days 18:30:00,1,12684.0,경남 창원시,0.0,0.0,0.0,23.5,0.0,0.0,18,False,True,False
731,SU03,야구,2023-09-08,금,0,0 days 18:30:00,0,7200.0,경기 수원시,11.0,20.0,0.0,24.5,0.0,0.0,18,False,True,False
732,SO05,야구,2023-09-08,금,0,0 days 18:30:00,1,15991.0,서울 송파구,6.0,9.0,0.0,27.3,0.0,0.0,18,False,True,False
733,SO04,야구,2023-09-09,토,1,0 days 14:00:00,1,9962.0,서울 구로구,0.0,0.0,0.0,30.0,0.0,0.0,14,False,True,False
733,SO04,야구,2023-09-09,토,1,0 days 14:00:00,1,10028.0,서울 구로구,0.0,0.0,0.0,30.0,0.0,0.0,14,False,True,False
734,GJ02,야구,2023-09-09,토,1,0 days 14:00:00,1,11820.0,광주 북구,8.0,17.0,1.0,28.7,0.0,0.0,14,False,True,False
734,GJ02,야구,2023-09-09,토,1,0 days 14:00:00,1,18462.0,광주 북구,8.0,17.0,1.0,28.7,0.0,0.0,14,False,True,False
735,CW01,야구,2023-09-09,토,1,0 days 14:00:00,0,10933.0,경남 창원시,0.0,0.0,0.0,27.2,0.0,0.0,14,False,True,False
735,CW01,야구,2023-09-09,토,1,0 days 14:00:00,0,17861.0,경남 창원시,0.0,0.0,0.0,27.2,0.0,0.0,14,False,True,False
736,SO05,야구,2023-09-09,토,1,0 days 14:00:00,0,14279.0,서울 송파구,10.0,15.0,0.0,30.0,0.0,0.0,14,False,True,False
736,SO05,야구,2023-09-09,토,1,0 days 14:00:00,0,21514.0,서울 송파구,10.0,15.0,0.0,30.0,0.0,0.0,14,False,True,False
737,SU03,야구,2023-09-09,토,1,0 days 17:00:00,0,13739.0,경기 수원시,12.0,20.0,0.0,29.1,0.0,0.0,17,False,True,False
738,SO05,야구,2023-09-09,토,1,0 days 17:17:00,1,14279.0,서울 송파구,10.0,15.0,0.0,30.9,0.0,0.0,17,False,True,False
738,SO05,야구,2023-09-09,토,1,0 days 17:17:00,1,21514.0,서울 송파구,10.0,15.0,0.0,30.9,0.0,0.0,17,False,True,False
739,CW01,야구,2023-09-09,토,1,0 days 17:39:00,1,10933.0,경남 창원시,0.0,0.0,0.0,25.0,0.0,0.0,17,False,True,False
739,CW01,야구,2023-09-09,토,1,0 days 17:39:00,1,17861.0,경남 창원시,0.0,0.0,0.0,25.0,0.0,0.0,17,False,True,False
740,SO04,야구,2023-09-09,토,1,0 days 17:46:00,0,9962.0,서울 구로구,0.0,0.0,0.0,28.4,0.0,0.0,17,False,True,False
740,SO04,야구,2023-09-09,토,1,0 days 17:46:00,0,10028.0,서울 구로구,0.0,0.0,0.0,28.4,0.0,0.0,17,False,True,False
741,GJ02,야구,2023-09-09,토,1,0 days 18:02:00,0,11820.0,광주 북구,8.0,17.0,1.0,28.2,0.0,0.0,18,False,True,False
741,GJ02,야구,2023-09-09,토,1,0 days 18:02:00,0,18462.0,광주 북구,8.0,17.0,1.0,28.2,0.0,0.0,18,False,True,False
742,SO04,야구,2023-09-10,일,1,0 days 14:00:00,0,11313.0,서울 구로구,0.0,0.0,0.0,28.7,0.0,0.0,14,False,True,False
743,GJ02,야구,2023-09-10,일,1,0 days 14:00:00,1,13948.0,광주 북구,5.0,8.0,0.0,29.4,0.0,0.0,14,False,True,False
744,CW01,야구,2023-09-10,일,1,0 days 14:00:00,1,13984.0,경남 창원시,0.0,0.0,0.0,28.3,0.0,0.0,14,False,True,False
