date,region,accident_count,injury_count,death_count,game_count,sports_type,temperature,precipitation,snow_depth,weather_condition,is_post_season,is_hometeam_win,is_holiday,weekday,audience,game_start_time,game_end_time
2023-06-14,광주 북구,7,13,0,0,없음,22.9,0.0,0.0,맑음,0,0,0,수,0,,
2023-06-14,대구 동구,3,9,0,0,없음,21.5,17.5,17.5,비,0,0,0,수,0,,
2023-06-14,대구 수성구,8,10,0,0,없음,21.5,17.5,17.5,비,0,0,0,수,0,,
2023-06-14,대전 유성구,5,5,0,0,없음,22.4,0.0,0.0,약간흐림,0,0,0,수,0,,
2023-06-14,대전 중구,3,5,0,0,없음,22.4,0.0,0.0,약간흐림,0,0,0,수,0,,
2023-06-14,부산 동래구,2,1,1,1,야구,22.6,0.0,0.0,약간흐림,0,0,0,수,10803,0 days 18:30:00,0 days 21:30:00
2023-06-14,부산 연제구,1,1,0,0,없음,22.6,0.0,0.0,약간흐림,0,0,0,수,0,,
2023-06-14,서울 구로구,0,0,0,1,야구,20.8,30.6,30.6,비,0,1,0,수,8016,0 days 18:30:00,0 days 21:30:00
2023-06-14,서울 마포구,3,8,0,0,없음,20.8,30.6,30.6,비,0,0,0,수,0,,
2023-06-14,서울 송파구,8,11,0,1,야구,20.8,30.6,30.6,비,0,1,0,수,11725,0 days 18:30:00,0 days 21:30:00
2023-06-14,서울 양천구,5,5,0,0,없음,20.8,30.6,30.6,비,0,0,0,수,0,,
2023-06-14,서울 중구,3,3,0,0,없음,20.8,30.6,30.6,비,0,0,0,수,0,,
2023-06-14,울산 남구,4,4,0,0,없음,20.7,3.6,3.6,비,0,0,0,수,0,,
2023-06-14,울산 중구,2,4,0,0,없음,20.7,3.6,3.6,비,0,0,0,수,0,,
2023-06-14,인천 계양구,1,1,0,0,없음,20.3,0.0,0.0,약간흐림,0,0,0,수,0,,
2023-06-14,인천 남동구,3,4,0,0,없음,20.3,0.0,0.0,약간흐림,0,0,0,수,0,,
2023-06-14,인천 미추홀구,3,4,0,1,야구,20.3,0.0,0.0,약간흐림,0,1,0,수,6579,0 days 18:30:00,0 days 21:30:00
2023-06-14,인천 서구,5,6,0,0,없음,20.3,0.0,0.0,약간흐림,0,0,0,수,0,,
2023-06-14,전북 군산시,1,3,0,0,없음,20.5,0.0,0.0,맑음,0,0,0,수,0,,
2023-06-14,전북 전주시,6,7,0,0,없음,22.0,0.0,0.0,약간흐림,0,0,0,수,0,,
2023-06-14,제주 제주시,5,9,0,0,없음,22.6,0.0,0.0,약간흐림,0,0,0,수,0,,
2023-06-14,충남 천안시,10,11,0,0,없음,20.8,0.0,0.0,약간흐림,0,0,0,수,0,,
2023-06-14,충북 청주시,6,8,0,0,없음,23.0,0.4,0.4,비,0,0,0,수,0,,
2023-06-15,강원 강릉시,2,2,0,0,없음,20.8,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-06-15,강원 원주시,4,5,0,0,없음,21.6,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-06-15,강원 춘천시,2,4,0,0,없음,21.4,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-06-15,경기 고양시,0,0,0,0,없음,21.8,0.0,0.0,정보없음,0,0,0,목,0,,
2023-06-15,경기 김포시,0,0,0,0,없음,21.8,0.0,0.0,정보없음,0,0,0,목,0,,
2023-06-15,경기 수원시,9,11,0,0,없음,21.0,1.1,1.1,비,0,0,0,목,0,,
2023-06-15,경기 안산시,10,10,0,0,없음,19.8,0.0,0.0,정보없음,0,0,0,목,0,,
2023-06-15,경기 안양시,0,0,0,0,없음,22.0,0.0,0.0,정보없음,0,0,0,목,0,,
2023-06-15,경기 의정부시,3,5,0,0,없음,21.7,0.0,0.0,정보없음,0,0,0,목,0,,
2023-06-15,경기 이천시,3,4,0,0,없음,21.8,1.3,1.3,비,0,0,0,목,0,,
2023-06-15,경기 화성시,9,9,0,0,없음,21.2,0.0,0.0,정보없음,0,0,0,목,0,,
2023-06-15,경남 창원시,0,0,0,1,야구,20.3,0.0,0.0,약간흐림,0,0,0,목,3633,0 days 18:30:00,0 days 21:30:00
2023-06-15,경북 구미시,3,5,0,0,없음,20.5,8.9,8.9,비,0,0,0,목,0,,
2023-06-15,경북 김천시,3,5,0,0,없음,20.1,0.0,0.0,정보없음,0,0,0,목,0,,
2023-06-15,경북 포항시,11,21,0,0,없음,,,,정보없음,0,0,0,목,0,,
2023-06-15,광주 광산구,4,5,0,0,없음,22.7,0.0,0.0,맑음,0,0,0,목,0,,
2023-06-15,광주 북구,9,20,0,0,없음,22.7,0.0,0.0,맑음,0,0,0,목,0,,
2023-06-15,대구 동구,8,9,0,0,없음,20.8,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-06-15,대구 수성구,4,5,0,0,없음,20.8,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-06-15,대전 유성구,9,12,0,0,없음,22.3,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-06-15,대전 중구,3,5,0,0,없음,22.3,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-06-15,부산 동래구,2,2,0,1,야구,21.7,0.1,0.1,비,0,0,0,목,12594,0 days 18:30:00,0 days 21:30:00
2023-06-15,부산 연제구,2,3,0,0,없음,21.7,0.1,0.1,비,0,0,0,목,0,,
2023-06-15,서울 구로구,0,0,0,1,야구,22.6,0.0,0.0,약간흐림,0,0,0,목,8528,0 days 18:30:00,0 days 21:30:00
2023-06-15,서울 마포구,3,2,1,0,없음,22.6,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-06-15,서울 송파구,12,23,0,1,야구,22.6,0.0,0.0,약간흐림,0,1,0,목,12023,0 days 18:30:00,0 days 21:30:00
2023-06-15,서울 양천구,5,5,0,0,없음,22.6,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-06-15,서울 중구,2,2,0,0,없음,22.6,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-06-15,울산 남구,5,5,0,0,없음,19.4,2.4,2.4,비,0,0,0,목,0,,
2023-06-15,울산 중구,1,1,0,0,없음,19.4,2.4,2.4,비,0,0,0,목,0,,
2023-06-15,인천 계양구,4,5,0,0,없음,20.8,0.0,0.0,맑음,0,0,0,목,0,,
2023-06-15,인천 남동구,7,8,0,0,없음,20.8,0.0,0.0,맑음,0,0,0,목,0,,
2023-06-15,인천 미추홀구,4,6,0,1,야구,20.8,0.0,0.0,맑음,0,0,0,목,6736,0 days 18:30:00,0 days 21:30:00
2023-06-15,인천 서구,6,9,0,0,없음,20.8,0.0,0.0,맑음,0,0,0,목,0,,
2023-06-15,전북 군산시,4,4,0,0,없음,20.5,0.0,0.0,맑음,0,0,0,목,0,,
2023-06-15,전북 전주시,1,1,0,0,없음,21.6,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-06-15,제주 제주시,11,16,0,0,없음,22.3,0.0,0.0,맑음,0,0,0,목,0,,
2023-06-15,충남 천안시,8,9,0,0,없음,21.1,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-06-15,충북 청주시,15,20,0,0,없음,23.2,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-06-16,강원 강릉시,6,6,1,0,없음,25.6,0.0,0.0,맑음,0,0,0,금,0,,
2023-06-16,강원 원주시,3,4,0,0,없음,23.5,0.0,0.0,맑음,0,0,0,금,0,,
2023-06-16,강원 춘천시,4,5,0,0,없음,23.5,0.0,0.0,맑음,0,0,0,금,0,,
2023-06-16,경기 고양시,0,0,0,0,없음,22.8,0.0,0.0,정보없음,0,0,0,금,0,,
2023-06-16,경기 김포시,0,0,0,0,없음,22.5,0.0,0.0,정보없음,0,0,0,금,0,,
2023-06-16,경기 수원시,12,13,0,1,야구,22.2,0.0,0.0,맑음,0,1,0,금,6998,0 days 18:30:00,0 days 21:30:00
2023-06-16,경기 안산시,18,32,0,0,없음,20.5,0.0,0.0,정보없음,0,0,0,금,0,,
2023-06-16,경기 안양시,0,0,0,0,없음,23.2,0.0,0.0,정보없음,0,0,0,금,0,,
2023-06-16,경기 의정부시,5,6,0,0,없음,22.9,0.0,0.0,정보없음,0,0,0,금,0,,
2023-06-16,경기 이천시,2,4,0,0,없음,23.7,0.0,0.0,맑음,0,0,0,금,0,,
2023-06-16,경기 화성시,11,12,0,0,없음,22.2,0.0,0.0,정보없음,0,0,0,금,0,,
2023-06-16,경남 창원시,0,0,0,0,없음,23.9,0.0,0.0,맑음,0,0,0,금,0,,
2023-06-16,경북 구미시,5,6,0,0,없음,23.9,0.0,0.0,맑음,0,0,0,금,0,,
2023-06-16,경북 김천시,2,3,0,0,없음,22.7,0.0,0.0,정보없음,0,0,0,금,0,,
2023-06-16,경북 포항시,8,16,0,0,없음,,,,정보없음,0,0,0,금,0,,
2023-06-16,광주 광산구,7,9,1,0,없음,24.2,0.0,0.0,맑음,0,0,0,금,0,,
2023-06-16,광주 북구,4,5,0,1,야구,24.2,0.0,0.0,맑음,0,1,0,금,10170,0 days 18:30:00,0 days 21:30:00
2023-06-16,대구 동구,7,8,1,0,없음,24.9,0.0,0.0,맑음,0,0,0,금,0,,
2023-06-16,대구 수성구,5,8,0,0,없음,24.9,0.0,0.0,맑음,0,0,0,금,0,,
2023-06-16,대전 유성구,5,8,0,0,없음,24.3,0.0,0.0,맑음,0,0,0,금,0,,
2023-06-16,대전 중구,4,5,0,1,야구,24.3,0.0,0.0,맑음,0,0,0,금,0,0 days 18:30:00,0 days 21:30:00
2023-06-16,부산 동래구,2,2,0,0,없음,23.4,0.0,0.0,맑음,0,0,0,금,0,,
2023-06-16,부산 연제구,2,5,0,0,없음,23.4,0.0,0.0,맑음,0,0,0,금,0,,
2023-06-16,서울 구로구,0,0,0,0,없음,23.6,0.0,0.0,맑음,0,0,0,금,0,,
2023-06-16,서울 마포구,3,5,0,0,없음,23.6,0.0,0.0,맑음,0,0,0,금,0,,
2023-06-16,서울 송파구,5,9,1,1,야구,23.6,0.0,0.0,맑음,0,1,0,금,18826,0 days 18:30:00,0 days 21:30:00
2023-06-16,서울 양천구,4,4,0,0,없음,23.6,0.0,0.0,맑음,0,0,0,금,0,,
2023-06-16,서울 중구,3,6,0,0,없음,23.6,0.0,0.0,맑음,0,0,0,금,0,,
2023-06-16,울산 남구,3,6,0,0,없음,23.2,0.0,0.0,맑음,0,0,0,금,0,,
2023-06-16,울산 중구,2,2,0,0,없음,23.2,0.0,0.0,맑음,0,0,0,금,0,,
2023-06-16,인천 계양구,0,0,0,0,없음,21.7,0.0,0.0,맑음,0,0,0,금,0,,
2023-06-16,인천 남동구,8,9,0,0,없음,21.7,0.0,0.0,맑음,0,0,0,금,0,,
2023-06-16,인천 미추홀구,5,5,0,1,야구,21.7,0.0,0.0,맑음,0,1,0,금,18013,0 days 18:30:00,0 days 21:30:00
2023-06-16,인천 서구,7,10,0,0,없음,21.7,0.0,0.0,맑음,0,0,0,금,0,,
2023-06-16,전북 군산시,4,5,0,0,없음,22.2,0.0,0.0,맑음,0,0,0,금,0,,
2023-06-16,전북 전주시,5,7,0,0,없음,23.4,0.0,0.0,맑음,0,0,0,금,0,,
2023-06-16,제주 제주시,11,17,1,0,없음,22.2,0.0,0.0,약간흐림,0,0,0,금,0,,
2023-06-16,충남 천안시,17,25,0,0,없음,22.4,0.0,0.0,맑음,0,0,0,금,0,,
2023-06-16,충북 청주시,11,12,1,0,없음,24.9,0.0,0.0,맑음,0,0,0,금,0,,
2023-06-17,강원 강릉시,4,5,0,0,없음,29.2,0.0,0.0,맑음,0,0,1,토,0,,
2023-06-17,강원 원주시,4,7,0,0,없음,24.5,0.0,0.0,약간흐림,0,0,1,토,0,,
2023-06-17,강원 춘천시,5,10,0,0,없음,23.9,0.0,0.0,맑음,0,0,1,토,0,,
2023-06-17,경기 고양시,0,0,0,0,없음,22.6,0.0,0.0,정보없음,0,0,1,토,0,,
2023-06-17,경기 김포시,0,0,0,0,없음,22.8,0.0,0.0,정보없음,0,0,1,토,0,,
2023-06-17,경기 수원시,12,18,0,1,야구,22.5,0.0,0.0,약간흐림,0,1,1,토,14935,0 days 17:00:00,0 days 20:00:00
2023-06-17,경기 안산시,12,17,0,0,없음,20.5,0.0,0.0,정보없음,0,0,1,토,0,,
2023-06-17,경기 안양시,0,0,0,0,없음,23.8,0.0,0.0,정보없음,0,0,1,토,0,,
2023-06-17,경기 의정부시,6,8,0,0,없음,23.2,0.0,0.0,정보없음,0,0,1,토,0,,
2023-06-17,경기 이천시,2,3,0,0,없음,24.1,0.0,0.0,약간흐림,0,0,1,토,0,,
2023-06-17,경기 화성시,10,12,0,0,없음,22.6,0.0,0.0,정보없음,0,0,1,토,0,,
2023-06-17,경남 창원시,0,0,0,0,없음,23.9,0.0,0.0,약간흐림,0,0,1,토,0,,
2023-06-17,경북 구미시,7,9,0,0,없음,26.3,0.0,0.0,약간흐림,0,0,1,토,0,,
2023-06-17,경북 김천시,0,0,0,0,없음,23.8,0.0,0.0,정보없음,0,0,1,토,0,,
2023-06-17,경북 포항시,8,12,0,0,없음,,,,정보없음,0,0,1,토,0,,
2023-06-17,광주 광산구,10,15,0,0,없음,24.8,0.0,0.0,약간흐림,0,0,1,토,0,,
2023-06-17,광주 북구,6,8,0,1,야구,24.8,0.0,0.0,약간흐림,0,1,1,토,15992,0 days 17:00:00,0 days 20:00:00
2023-06-17,대구 동구,5,5,0,0,없음,27.5,0.0,0.0,약간흐림,0,0,1,토,0,,
2023-06-17,대구 수성구,10,13,0,0,없음,27.5,0.0,0.0,약간흐림,0,0,1,토,0,,
2023-06-17,대전 유성구,0,0,0,0,없음,25.1,0.0,0.0,약간흐림,0,0,1,토,0,,
2023-06-17,대전 중구,4,6,0,1,야구,25.1,0.0,0.0,약간흐림,0,0,1,토,0,0 days 17:00:00,0 days 20:00:00
2023-06-17,부산 동래구,2,2,0,0,없음,23.8,0.0,0.0,약간흐림,0,0,1,토,0,,
2023-06-17,부산 연제구,3,6,0,0,없음,23.8,0.0,0.0,약간흐림,0,0,1,토,0,,
2023-06-17,서울 구로구,0,0,0,0,없음,24.1,0.0,0.0,약간흐림,0,0,1,토,0,,
2023-06-17,서울 마포구,2,2,0,0,없음,24.1,0.0,0.0,약간흐림,0,0,1,토,0,,
2023-06-17,서울 송파구,7,7,0,1,야구,24.1,0.0,0.0,약간흐림,0,0,1,토,22878,0 days 17:00:00,0 days 20:00:00
2023-06-17,서울 양천구,1,1,0,0,없음,24.1,0.0,0.0,약간흐림,0,0,1,토,0,,
2023-06-17,서울 중구,1,2,0,0,없음,24.1,0.0,0.0,약간흐림,0,0,1,토,0,,
2023-06-17,울산 남구,4,4,0,0,없음,25.1,0.0,0.0,약간흐림,0,0,1,토,0,,
2023-06-17,울산 중구,2,2,0,0,없음,25.1,0.0,0.0,약간흐림,0,0,1,토,0,,
2023-06-17,인천 계양구,4,8,0,0,없음,22.0,0.0,0.0,약간흐림,0,0,1,토,0,,
2023-06-17,인천 남동구,3,5,0,0,없음,22.0,0.0,0.0,약간흐림,0,0,1,토,0,,
2023-06-17,인천 미추홀구,7,10,0,1,야구,22.0,0.0,0.0,약간흐림,0,1,1,토,23000,0 days 17:00:00,0 days 20:00:00
2023-06-17,인천 서구,5,5,0,0,없음,22.0,0.0,0.0,약간흐림,0,0,1,토,0,,
2023-06-17,전북 군산시,4,5,0,0,없음,22.6,0.0,0.0,약간흐림,0,0,1,토,0,,
2023-06-17,전북 전주시,11,23,0,0,없음,24.2,0.0,0.0,약간흐림,0,0,1,토,0,,
2023-06-17,제주 제주시,5,8,0,0,없음,22.9,0.0,0.0,약간흐림,0,0,1,토,0,,
2023-06-17,충남 천안시,12,16,0,0,없음,22.8,0.0,0.0,약간흐림,0,0,1,토,0,,
2023-06-17,충북 청주시,21,34,0,0,없음,25.7,0.0,0.0,약간흐림,0,0,1,토,0,,
2023-06-18,강원 강릉시,2,3,0,0,없음,25.6,0.0,0.0,약간흐림,0,0,1,일,0,,
2023-06-18,강원 원주시,1,1,0,0,없음,25.8,0.0,0.0,약간흐림,0,0,1,일,0,,
2023-06-18,강원 춘천시,1,1,0,0,없음,25.6,0.0,0.0,약간흐림,0,0,1,일,0,,
2023-06-18,경기 고양시,0,0,0,0,없음,24.5,0.0,0.0,정보없음,0,0,1,일,0,,
2023-06-18,경기 김포시,0,0,0,0,없음,24.0,0.0,0.0,정보없음,0,0,1,일,0,,
2023-06-18,경기 수원시,11,18,0,1,야구,23.7,0.0,0.0,약간흐림,0,0,1,일,10137,0 days 17:00:00,0 days 20:00:00
2023-06-18,경기 안산시,5,7,0,0,없음,22.0,0.0,0.0,정보없음,0,0,1,일,0,,
2023-06-18,경기 안양시,0,0,0,0,없음,25.0,0.0,0.0,정보없음,0,0,1,일,0,,
2023-06-18,경기 의정부시,2,2,0,0,없음,24.9,0.0,0.0,정보없음,0,0,1,일,0,,
2023-06-18,경기 이천시,5,6,0,0,없음,25.7,0.0,0.0,약간흐림,0,0,1,일,0,,
2023-06-18,경기 화성시,4,5,0,0,없음,23.6,0.0,0.0,정보없음,0,0,1,일,0,,
2023-06-18,경남 창원시,0,0,0,0,없음,24.8,0.0,0.0,약간흐림,0,0,1,일,0,,
2023-06-18,경북 구미시,1,2,0,0,없음,27.1,0.0,0.0,약간흐림,0,0,1,일,0,,
2023-06-18,경북 김천시,1,1,0,0,없음,24.9,0.0,0.0,정보없음,0,0,1,일,0,,
2023-06-18,경북 포항시,6,13,0,0,없음,,,,정보없음,0,0,1,일,0,,
2023-06-18,광주 광산구,7,8,0,0,없음,25.7,0.0,0.0,약간흐림,0,0,1,일,0,,
2023-06-18,광주 북구,4,8,0,1,야구,25.7,0.0,0.0,약간흐림,0,0,1,일,13967,0 days 17:00:00,0 days 20:00:00
2023-06-18,대구 동구,1,2,0,0,없음,27.2,0.0,0.0,약간흐림,0,0,1,일,0,,
2023-06-18,대구 수성구,2,2,0,0,없음,27.2,0.0,0.0,약간흐림,0,0,1,일,0,,
2023-06-18,대전 유성구,3,5,0,0,없음,25.9,0.0,0.0,약간흐림,0,0,1,일,0,,
2023-06-18,대전 중구,3,3,0,1,야구,25.9,0.0,0.0,약간흐림,0,0,1,일,0,0 days 17:00:00,0 days 20:00:00
2023-06-18,부산 동래구,1,1,0,0,없음,24.1,0.0,0.0,약간흐림,0,0,1,일,0,,
2023-06-18,부산 연제구,3,4,0,0,없음,24.1,0.0,0.0,약간흐림,0,0,1,일,0,,
2023-06-18,서울 구로구,0,0,0,0,없음,25.8,0.0,0.0,약간흐림,0,0,1,일,0,,
2023-06-18,서울 마포구,6,9,0,0,없음,25.8,0.0,0.0,약간흐림,0,0,1,일,0,,
2023-06-18,서울 송파구,4,5,0,1,야구,25.8,0.0,0.0,약간흐림,0,0,1,일,19038,0 days 17:00:00,0 days 20:00:00
2023-06-18,서울 양천구,2,4,0,0,없음,25.8,0.0,0.0,약간흐림,0,0,1,일,0,,
2023-06-18,서울 중구,5,7,0,0,없음,25.8,0.0,0.0,약간흐림,0,0,1,일,0,,
2023-06-18,울산 남구,3,6,0,0,없음,25.7,0.0,0.0,약간흐림,0,0,1,일,0,,
2023-06-18,울산 중구,2,3,0,0,없음,25.7,0.0,0.0,약간흐림,0,0,1,일,0,,
2023-06-18,인천 계양구,3,5,0,0,없음,23.1,0.0,0.0,약간흐림,0,0,1,일,0,,
2023-06-18,인천 남동구,3,3,0,0,없음,23.1,0.0,0.0,약간흐림,0,0,1,일,0,,
2023-06-18,인천 미추홀구,3,3,0,1,야구,23.1,0.0,0.0,약간흐림,0,0,1,일,19156,0 days 17:00:00,0 days 20:00:00
2023-06-18,인천 서구,4,9,0,0,없음,23.1,0.0,0.0,약간흐림,0,0,1,일,0,,
2023-06-18,전북 군산시,0,0,0,0,없음,22.6,0.0,0.0,약간흐림,0,0,1,일,0,,
2023-06-18,전북 전주시,6,10,0,0,없음,24.4,0.0,0.0,약간흐림,0,0,1,일,0,,
2023-06-18,제주 제주시,6,10,0,0,없음,23.5,0.0,0.0,흐림,0,0,1,일,0,,
2023-06-18,충남 천안시,9,9,0,0,없음,24.2,0.0,0.0,약간흐림,0,0,1,일,0,,
2023-06-18,충북 청주시,10,17,0,0,없음,26.6,0.0,0.0,약간흐림,0,0,1,일,0,,
2023-06-19,강원 강릉시,1,2,0,0,없음,22.5,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-06-19,강원 원주시,4,5,0,0,없음,27.3,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-06-19,강원 춘천시,6,5,2,0,없음,26.8,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-06-19,경기 고양시,0,0,0,0,없음,20.1,0.0,0.0,정보없음,0,0,0,월,0,,
2023-06-19,경기 김포시,0,0,0,0,없음,26.3,0.0,0.0,정보없음,0,0,0,월,0,,
2023-06-19,경기 수원시,21,22,0,0,없음,26.2,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-06-19,경기 안산시,14,24,0,0,없음,23.8,0.0,0.0,정보없음,0,0,0,월,0,,
2023-06-19,경기 안양시,0,0,0,0,없음,27.5,0.0,0.0,정보없음,0,0,0,월,0,,
2023-06-19,경기 의정부시,8,10,0,0,없음,26.6,0.0,0.0,정보없음,0,0,0,월,0,,
2023-06-19,경기 이천시,1,1,0,0,없음,27.2,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-06-19,경기 화성시,12,19,0,0,없음,24.5,0.0,0.0,정보없음,0,0,0,월,0,,
2023-06-19,경남 창원시,0,0,0,0,없음,24.2,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-06-19,경북 구미시,3,3,0,0,없음,25.6,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-06-19,경북 김천시,1,1,0,0,없음,24.2,0.0,0.0,정보없음,0,0,0,월,0,,
2023-06-19,경북 포항시,8,12,0,0,없음,,,,정보없음,0,0,0,월,0,,
2023-06-19,광주 광산구,10,19,0,0,없음,26.5,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-06-19,광주 북구,4,7,0,0,없음,26.5,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-06-19,대구 동구,9,11,0,0,없음,24.5,0.0,0.0,맑음,0,0,0,월,0,,
2023-06-19,대구 수성구,9,17,0,0,없음,24.5,0.0,0.0,맑음,0,0,0,월,0,,
2023-06-19,대전 유성구,3,6,0,0,없음,26.9,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-06-19,대전 중구,2,2,0,0,없음,26.9,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-06-19,부산 동래구,2,2,0,0,없음,24.1,0.0,0.0,맑음,0,0,0,월,0,,
2023-06-19,부산 연제구,0,0,0,0,없음,24.1,0.0,0.0,맑음,0,0,0,월,0,,
2023-06-19,서울 구로구,0,0,0,0,없음,28.4,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-06-19,서울 마포구,1,1,0,0,없음,28.4,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-06-19,서울 송파구,10,16,0,0,없음,28.4,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-06-19,서울 양천구,1,3,0,0,없음,28.4,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-06-19,서울 중구,3,3,0,0,없음,28.4,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-06-19,울산 남구,1,1,0,0,없음,23.1,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-06-19,울산 중구,2,3,0,0,없음,23.1,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-06-19,인천 계양구,1,1,0,0,없음,25.4,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-06-19,인천 남동구,4,6,0,0,없음,25.4,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-06-19,인천 미추홀구,5,9,0,0,없음,25.4,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-06-19,인천 서구,8,10,0,0,없음,25.4,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-06-19,전북 군산시,7,9,0,0,없음,24.1,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-06-19,전북 전주시,4,6,0,0,없음,25.5,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-06-19,제주 제주시,9,12,0,0,없음,24.2,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-06-19,충남 천안시,17,20,1,0,없음,26.0,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-06-19,충북 청주시,17,24,0,0,없음,28.2,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-06-20,강원 강릉시,5,5,0,0,없음,20.8,0.0,0.0,흐림,0,0,0,화,0,,
2023-06-20,강원 원주시,4,9,0,0,없음,25.1,0.0,0.0,흐림,0,0,0,화,0,,
2023-06-20,강원 춘천시,3,3,1,0,없음,23.1,0.0,0.0,흐림,0,0,0,화,0,,
2023-06-20,경기 고양시,0,0,0,0,없음,,,,,0,0,0,화,0,,
2023-06-20,경기 김포시,0,0,0,0,없음,23.1,6.0,6.0,비,0,0,0,화,0,,
2023-06-20,경기 수원시,15,20,0,1,야구,23.7,4.0,4.0,비,0,1,0,화,5773,0 days 18:30:00,0 days 21:30:00
2023-06-20,경기 안산시,12,14,0,0,없음,20.9,3.0,3.0,비,0,0,0,화,0,,
2023-06-20,경기 안양시,0,0,0,0,없음,24.8,0.5,0.5,비,0,0,0,화,0,,
2023-06-20,경기 의정부시,6,9,0,0,없음,23.3,0.0,0.0,정보없음,0,0,0,화,0,,
2023-06-20,경기 이천시,4,6,0,0,없음,23.7,0.7,0.7,비,0,0,0,화,0,,
2023-06-20,경기 화성시,11,18,0,0,없음,23.4,7.0,7.0,비,0,0,0,화,0,,
2023-06-20,경남 창원시,0,0,0,1,야구,23.1,0.9,0.9,비,0,1,0,화,3433,0 days 18:30:00,0 days 21:30:00
2023-06-20,경북 구미시,3,4,0,0,없음,23.4,0.0,0.0,약간흐림,0,0,0,화,0,,
2023-06-20,경북 김천시,1,1,0,0,없음,22.1,0.0,0.0,정보없음,0,0,0,화,0,,
2023-06-20,경북 포항시,8,13,0,0,없음,,,,정보없음,0,0,0,화,0,,
2023-06-20,광주 광산구,9,14,0,0,없음,24.5,8.1,8.1,비,0,0,0,화,0,,
2023-06-20,광주 북구,10,13,0,0,없음,24.5,8.1,8.1,비,0,0,0,화,0,,
2023-06-20,대구 동구,4,5,0,0,없음,23.1,0.0,0.0,약간흐림,0,0,0,화,0,,
2023-06-20,대구 수성구,11,11,0,1,야구,23.1,0.0,0.0,약간흐림,0,0,0,화,7667,0 days 18:30:00,0 days 21:30:00
2023-06-20,대전 유성구,8,13,0,0,없음,24.1,2.8,2.8,비,0,0,0,화,0,,
2023-06-20,대전 중구,3,6,0,1,야구,24.1,2.8,2.8,비,0,0,0,화,0,0 days 18:30:00,0 days 21:30:00
2023-06-20,부산 동래구,4,6,0,0,없음,22.7,0.0,0.0,약간흐림,0,0,0,화,0,,
2023-06-20,부산 연제구,4,5,0,0,없음,22.7,0.0,0.0,약간흐림,0,0,0,화,0,,
2023-06-20,서울 구로구,0,0,0,0,없음,25.0,0.9,0.9,비,0,0,0,화,0,,
2023-06-20,서울 마포구,8,10,0,0,없음,25.0,0.9,0.9,비,0,0,0,화,0,,
2023-06-20,서울 송파구,11,18,0,1,야구,25.0,0.9,0.9,비,0,0,0,화,6186,0 days 18:30:00,0 days 21:30:00
2023-06-20,서울 양천구,1,1,0,0,없음,25.0,0.9,0.9,비,0,0,0,화,0,,
2023-06-20,서울 중구,2,2,0,0,없음,25.0,0.9,0.9,비,0,0,0,화,0,,
2023-06-20,울산 남구,4,7,0,0,없음,21.4,0.0,0.0,흐림,0,0,0,화,0,,
2023-06-20,울산 중구,3,4,0,0,없음,21.4,0.0,0.0,흐림,0,0,0,화,0,,
2023-06-20,인천 계양구,0,0,0,0,없음,23.0,8.6,8.6,비,0,0,0,화,0,,
