game_id,stadium_code,sports_type,game_date,day_of_week,is_holiday,start_time,home_team_win,audience,region,accident_count,injury_count,death_count,temperature,precipitation,snow_depth,start_hour,match_정규시즌,match_포스트시즌
2036,US01,축구,2023-02-25,토,1,0 days 14:00:00,1,28039.0,울산 남구,5.0,7.0,0.0,7.4,0.0,0.0,14,True,False
2037,SO01,축구,2023-02-25,토,1,0 days 16:30:00,1,22204.0,서울 마포구,5.0,6.0,0.0,4.7,0.0,0.0,16,True,False
2038,SU01,축구,2023-02-25,토,1,0 days 16:30:00,0,10348.0,경기 수원시,14.0,20.0,0.0,4.7,0.0,0.0,16,True,False
2039,JE01,축구,2023-02-26,일,1,0 days 14:00:00,0,8362.0,제주 제주시,4.0,5.0,0.0,9.2,0.0,0.0,14,True,False
2041,DJ01,축구,2023-02-26,일,1,0 days 16:30:00,1,18590.0,대전 유성구,3.0,6.0,0.0,9.8,0.0,0.0,16,True,False
2042,IC01,축구,2023-03-04,토,1,0 days 14:00:00,0,10011.0,인천 서구,4.0,6.0,0.0,9.8,0.0,0.0,14,True,False
2043,SU02,축구,2023-03-04,토,1,0 days 14:00:00,0,7155.0,경기 수원시,5.0,6.0,0.0,12.8,0.0,0.0,14,True,False
2044,DG01,축구,2023-03-04,토,1,0 days 16:30:00,0,10851.0,대구 동구,4.0,5.0,0.0,15.4,0.0,0.0,16,True,False
2045,JJ01,축구,2023-03-05,일,1,0 days 14:00:00,0,19660.0,전북 전주시,5.0,11.0,0.0,16.3,0.0,0.0,14,True,False
2046,CC01,축구,2023-03-05,일,1,0 days 14:00:00,0,6199.0,강원 춘천시,2.0,2.0,0.0,14.5,0.0,0.0,14,True,False
2047,GJ01,축구,2023-03-05,일,1,0 days 16:30:00,0,7357.0,광주 광산구,3.0,3.0,0.0,14.9,0.0,0.0,16,True,False
2048,SU02,축구,2023-03-11,토,1,0 days 14:00:00,1,8670.0,경기 수원시,17.0,20.0,0.0,23.1,0.0,0.0,14,True,False
2049,DJ01,축구,2023-03-11,토,1,0 days 14:00:00,0,8661.0,대전 유성구,2.0,2.0,0.0,24.6,0.0,0.0,14,True,False
2050,CC01,축구,2023-03-11,토,1,0 days 16:30:00,0,4058.0,강원 춘천시,4.0,6.0,0.0,21.2,0.0,0.0,16,True,False
2051,SO01,축구,2023-03-12,일,1,0 days 14:00:00,0,20549.0,서울 마포구,1.0,0.0,1.0,6.9,0.0,0.0,14,True,False
2052,JJ01,축구,2023-03-12,일,1,0 days 16:30:00,1,8051.0,전북 전주시,1.0,2.0,0.0,6.0,0.0,0.0,16,True,False
2053,IC01,축구,2023-03-12,일,1,0 days 16:30:00,1,6007.0,인천 서구,1.0,1.0,0.0,5.4,0.0,0.0,16,True,False
2055,GJ01,축구,2023-03-18,토,1,0 days 14:00:00,1,2812.0,광주 광산구,9.0,18.0,0.0,15.3,0.0,0.0,14,True,False
2056,JE01,축구,2023-03-18,토,1,0 days 16:30:00,0,7078.0,제주 제주시,9.0,13.0,0.0,12.7,0.0,0.0,16,True,False
2057,DG01,축구,2023-03-19,일,1,0 days 14:00:00,1,12253.0,대구 동구,5.0,9.0,0.0,17.4,0.0,0.0,14,True,False
2058,SU01,축구,2023-03-19,일,1,0 days 14:00:00,0,10442.0,경기 수원시,12.0,36.0,0.0,13.8,0.0,0.0,14,True,False
2059,US01,축구,2023-03-19,일,1,0 days 16:30:00,1,15230.0,울산 남구,3.0,3.0,0.0,14.3,0.0,0.0,16,True,False
2060,JJ01,축구,2023-04-01,토,1,0 days 14:00:00,0,12767.0,전북 전주시,10.0,13.0,1.0,24.9,0.0,0.0,14,True,False
2061,IC01,축구,2023-04-01,토,1,0 days 16:30:00,0,8250.0,인천 서구,4.0,5.0,0.0,21.5,0.0,0.0,16,True,False
2062,GJ01,축구,2023-04-01,토,1,0 days 16:30:00,1,4535.0,광주 광산구,8.0,9.0,0.0,23.0,0.0,0.0,16,True,False
2063,DJ01,축구,2023-04-01,토,1,0 days 19:00:00,1,15793.0,대전 유성구,15.0,27.0,0.0,21.1,0.0,0.0,19,True,False
2064,JE01,축구,2023-04-02,일,1,0 days 14:00:00,0,7140.0,제주 제주시,5.0,12.0,0.0,17.4,0.0,0.0,14,True,False
2065,SU01,축구,2023-04-02,일,1,0 days 16:30:00,0,7428.0,경기 수원시,10.0,12.0,0.0,23.3,0.0,0.0,16,True,False
2066,US01,축구,2023-04-08,토,1,0 days 14:00:00,1,15181.0,울산 남구,2.0,2.0,0.0,14.8,0.0,0.0,14,True,False
2067,SO01,축구,2023-04-08,토,1,0 days 16:30:00,1,45007.0,서울 마포구,6.0,6.0,0.0,13.3,0.0,0.0,16,True,False
2069,SU02,축구,2023-04-09,일,1,0 days 15:00:00,1,4421.0,경기 수원시,7.0,12.0,0.0,17.4,0.0,0.0,15,True,False
2070,JJ01,축구,2023-04-09,일,1,0 days 16:30:00,1,8697.0,전북 전주시,3.0,6.0,0.0,16.4,0.0,0.0,16,True,False
2071,CC01,축구,2023-04-09,일,1,0 days 19:00:00,0,2581.0,강원 춘천시,5.0,5.0,0.0,14.5,0.0,0.0,19,True,False
2072,SU01,축구,2023-04-15,토,1,0 days 14:00:00,0,5190.0,경기 수원시,20.0,36.0,0.0,13.5,0.0,0.0,14,True,False
2074,SU02,축구,2023-04-15,토,1,0 days 19:00:00,1,9221.0,경기 수원시,20.0,36.0,0.0,9.8,0.0,0.0,19,True,False
2075,CC01,축구,2023-04-16,일,1,0 days 14:00:00,0,3162.0,강원 춘천시,5.0,12.0,0.0,14.4,0.0,0.0,14,True,False
2076,DJ01,축구,2023-04-16,일,1,0 days 16:30:00,1,16359.0,대전 유성구,6.0,9.0,0.0,11.8,0.0,0.0,16,True,False
2077,DG01,축구,2023-04-16,일,1,0 days 19:00:00,0,7534.0,대구 동구,3.0,3.0,0.0,14.9,0.0,0.0,19,True,False
2078,SO01,축구,2023-04-22,토,1,0 days 14:00:00,1,30186.0,서울 마포구,5.0,6.0,0.0,21.5,0.0,0.0,14,True,False
2079,US01,축구,2023-04-22,토,1,0 days 16:30:00,0,16761.0,울산 남구,2.0,5.0,0.0,14.1,0.0,0.0,16,True,False
2080,DG01,축구,2023-04-22,토,1,0 days 16:30:00,1,10236.0,대구 동구,5.0,8.0,0.0,16.5,0.0,0.0,16,True,False
2081,IC01,축구,2023-04-22,토,1,0 days 19:00:00,0,8215.0,인천 서구,5.0,6.0,0.0,18.6,0.0,0.0,19,True,False
2082,GJ01,축구,2023-04-23,일,1,0 days 14:00:00,0,3562.0,광주 광산구,3.0,6.0,0.0,20.2,0.0,0.0,14,True,False
2083,JE01,축구,2023-04-23,일,1,0 days 16:30:00,0,10041.0,제주 제주시,4.0,3.0,1.0,15.9,0.0,0.0,16,True,False
2085,IC01,축구,2023-04-25,화,0,0 days 19:30:00,0,5326.0,인천 서구,3.0,3.0,0.0,10.0,0.0,0.0,19,True,False
2086,CC01,축구,2023-04-26,수,0,0 days 19:00:00,1,3640.0,강원 춘천시,3.0,5.0,0.0,12.2,0.0,0.0,19,True,False
2087,GJ01,축구,2023-04-26,수,0,0 days 19:00:00,0,2143.0,광주 광산구,7.0,10.0,0.0,9.8,0.0,0.0,19,True,False
2088,JJ01,축구,2023-04-26,수,0,0 days 19:30:00,0,5067.0,전북 전주시,11.0,12.0,0.0,7.8,0.0,0.0,19,True,False
2089,SU02,축구,2023-04-26,수,0,0 days 19:30:00,0,1870.0,경기 수원시,9.0,14.0,0.0,8.1,0.0,0.0,19,True,False
2090,SU02,축구,2023-04-29,토,1,0 days 14:00:00,0,5806.0,경기 수원시,15.0,19.0,0.0,11.9,0.2,0.0,14,True,False
2091,JJ01,축구,2023-04-29,토,1,0 days 16:30:00,0,5685.0,전북 전주시,1.0,1.0,0.0,12.4,0.0,0.0,16,True,False
2092,DJ01,축구,2023-04-30,일,1,0 days 14:00:00,0,13777.0,대전 유성구,5.0,7.0,0.0,19.1,0.0,0.0,14,True,False
2094,SU01,축구,2023-04-30,일,1,0 days 16:30:00,0,8883.0,경기 수원시,5.0,6.0,0.0,16.9,0.0,0.0,16,True,False
2095,US01,축구,2023-04-30,일,1,0 days 19:00:00,1,12068.0,울산 남구,3.0,5.0,0.0,18.2,0.0,0.0,19,True,False
2096,DG01,축구,2023-05-05,금,1,0 days 14:00:00,0,11929.0,대구 동구,2.0,2.0,0.0,20.1,1.2,0.0,14,True,False
2097,SO01,축구,2023-05-05,금,1,0 days 14:00:00,0,37008.0,서울 마포구,2.0,3.0,0.0,20.3,0.3,0.0,14,True,False
2098,IC01,축구,2023-05-05,금,1,0 days 16:30:00,0,8637.0,인천 서구,1.0,1.0,0.0,16.0,1.9,0.0,16,True,False
2099,JE01,축구,2023-05-06,토,1,0 days 14:00:00,1,5261.0,제주 제주시,11.0,12.0,0.0,22.3,0.0,0.0,14,True,False
2100,SU02,축구,2023-05-06,토,1,0 days 16:30:00,1,2749.0,경기 수원시,8.0,10.0,0.0,13.1,0.0,0.0,16,True,False
2101,GJ01,축구,2023-05-06,토,1,0 days 19:00:00,0,3687.0,광주 광산구,4.0,6.0,0.0,17.3,0.0,0.0,19,True,False
2102,US01,축구,2023-05-09,화,0,0 days 19:00:00,1,5318.0,울산 남구,2.0,2.0,0.0,18.9,0.0,0.0,19,True,False
2103,DG01,축구,2023-05-09,화,0,0 days 19:30:00,0,6943.0,대구 동구,3.0,3.0,0.0,22.4,0.0,0.0,19,True,False
2104,SO01,축구,2023-05-09,화,0,0 days 19:30:00,1,10236.0,서울 마포구,8.0,13.0,0.0,18.0,0.0,0.0,19,True,False
2105,JE01,축구,2023-05-10,수,0,0 days 19:30:00,1,4124.0,제주 제주시,10.0,13.0,0.0,18.6,0.0,0.0,19,True,False
2106,SU01,축구,2023-05-10,수,0,0 days 19:30:00,0,7860.0,경기 수원시,19.0,22.0,1.0,17.8,0.0,0.0,19,True,False
2107,DJ01,축구,2023-05-10,수,0,0 days 19:30:00,1,8377.0,대전 유성구,4.0,4.0,0.0,18.7,0.0,0.0,19,True,False
2109,GJ01,축구,2023-05-13,토,1,0 days 16:30:00,0,3622.0,광주 광산구,6.0,8.0,0.0,22.3,0.0,0.0,16,True,False
2110,CC01,축구,2023-05-13,토,1,0 days 19:00:00,0,5519.0,강원 춘천시,3.0,4.0,0.0,20.4,0.0,0.0,19,True,False
2111,US01,축구,2023-05-14,일,1,0 days 14:30:00,1,26004.0,울산 남구,1.0,1.0,0.0,22.6,0.0,0.0,14,True,False
2112,IC01,축구,2023-05-14,일,1,0 days 16:30:00,0,15738.0,인천 서구,1.0,2.0,0.0,19.9,0.0,0.0,16,True,False
2113,SU02,축구,2023-05-14,일,1,0 days 19:00:00,0,3213.0,경기 수원시,8.0,11.0,0.0,20.0,0.0,0.0,19,True,False
2114,IC01,축구,2023-05-20,토,1,0 days 16:30:00,0,6663.0,인천 서구,2.0,2.0,0.0,18.2,0.0,0.0,16,True,False
2115,SO01,축구,2023-05-20,토,1,0 days 18:00:00,0,20338.0,서울 마포구,5.0,9.0,0.0,22.8,0.0,0.0,18,True,False
2116,DJ01,축구,2023-05-20,토,1,0 days 19:00:00,0,14275.0,대전 유성구,7.0,15.0,0.0,21.8,0.0,0.0,19,True,False
2117,CC01,축구,2023-05-21,일,1,0 days 16:30:00,0,3495.0,강원 춘천시,4.0,5.0,0.0,22.4,0.0,0.0,16,True,False
2118,SU01,축구,2023-05-21,일,1,0 days 18:00:00,0,12639.0,경기 수원시,6.0,9.0,0.0,18.8,0.0,0.0,18,True,False
2119,JJ01,축구,2023-05-21,일,1,0 days 19:00:00,1,13634.0,전북 전주시,3.0,5.0,0.0,18.0,0.0,0.0,19,True,False
2120,JE01,축구,2023-05-27,토,1,0 days 16:30:00,1,6308.0,제주 제주시,7.0,10.0,0.0,24.6,0.0,0.0,16,True,False
2121,DG01,축구,2023-05-27,토,1,0 days 19:00:00,0,11706.0,대구 동구,8.0,10.0,1.0,24.5,0.0,0.0,19,True,False
2122,SO01,축구,2023-05-28,일,1,0 days 16:30:00,1,14419.0,서울 마포구,5.0,7.0,0.0,19.6,3.1,0.0,16,True,False
2123,SU02,축구,2023-05-28,일,1,0 days 18:00:00,0,1605.0,경기 수원시,12.0,17.0,0.0,19.7,2.1,0.0,18,True,False
2124,US01,축구,2023-05-28,일,1,0 days 19:00:00,0,17251.0,울산 남구,5.0,15.0,0.0,22.4,0.0,0.0,19,True,False
2126,JJ01,축구,2023-06-03,토,1,0 days 16:30:00,1,27797.0,전북 전주시,4.0,5.0,0.0,27.3,0.0,0.0,16,True,False
2127,SU01,축구,2023-06-03,토,1,0 days 18:00:00,0,13104.0,경기 수원시,15.0,25.0,0.0,23.7,0.0,0.0,18,True,False
2128,JE01,축구,2023-06-03,토,1,0 days 19:00:00,0,5616.0,제주 제주시,12.0,16.0,0.0,22.5,0.0,0.0,19,True,False
2129,GJ01,축구,2023-06-03,토,1,0 days 19:30:00,1,3512.0,광주 광산구,2.0,3.0,0.0,22.8,0.0,0.0,19,True,False
2130,DJ01,축구,2023-06-04,일,1,0 days 16:30:00,0,13779.0,대전 유성구,3.0,7.0,0.0,27.6,0.0,0.0,16,True,False
2131,DG01,축구,2023-06-04,일,1,0 days 19:00:00,1,12056.0,대구 동구,6.0,10.0,0.0,27.2,0.0,0.0,19,True,False
2132,SU02,축구,2023-06-06,화,1,0 days 16:30:00,0,8733.0,경기 수원시,18.0,22.0,0.0,23.0,0.0,0.0,16,True,False
2134,GJ01,축구,2023-06-07,수,0,0 days 19:00:00,1,1871.0,광주 광산구,6.0,8.0,0.0,23.8,0.0,0.0,19,True,False
2135,JJ01,축구,2023-06-07,수,0,0 days 19:00:00,1,8197.0,전북 전주시,6.0,8.0,0.0,24.1,0.0,0.0,19,True,False
2136,IC01,축구,2023-06-07,수,0,0 days 19:30:00,0,7272.0,인천 서구,0.0,0.0,0.0,19.0,0.0,0.0,19,True,False
2137,CC01,축구,2023-06-07,수,0,0 days 19:30:00,0,2840.0,강원 춘천시,3.0,5.0,0.0,23.1,0.0,0.0,19,True,False
2138,DG01,축구,2023-06-10,토,1,0 days 16:30:00,1,11457.0,대구 동구,6.0,11.0,0.0,29.0,0.0,0.0,16,True,False
2139,US01,축구,2023-06-10,토,1,0 days 18:00:00,1,20190.0,울산 남구,1.0,1.0,0.0,23.8,0.0,0.0,18,True,False
2140,DJ01,축구,2023-06-10,토,1,0 days 20:00:00,0,8390.0,대전 유성구,3.0,8.0,0.0,21.2,0.0,0.0,20,True,False
2141,CC01,축구,2023-06-11,일,1,0 days 16:30:00,0,6114.0,강원 춘천시,3.0,4.0,0.0,27.4,0.0,0.0,16,True,False
2142,SO01,축구,2023-06-11,일,1,0 days 18:00:00,0,18108.0,서울 마포구,3.0,3.0,0.0,26.1,0.0,0.0,18,True,False
2143,SU01,축구,2023-06-11,일,1,0 days 19:00:00,0,7066.0,경기 수원시,7.0,11.0,0.0,25.3,0.0,0.0,19,True,False
2144,SU01,축구,2023-06-24,토,1,0 days 16:30:00,0,19513.0,경기 수원시,14.0,25.0,0.0,29.9,0.0,0.0,16,True,False
2145,JE01,축구,2023-06-24,토,1,0 days 18:00:00,0,5755.0,제주 제주시,12.0,18.0,0.0,25.7,0.0,0.0,18,True,False
2146,GJ01,축구,2023-06-24,토,1,0 days 19:00:00,1,5990.0,광주 광산구,6.0,11.0,0.0,27.1,0.0,0.0,19,True,False
2147,US01,축구,2023-06-24,토,1,0 days 19:30:00,1,20070.0,울산 남구,7.0,7.0,0.0,20.7,0.0,0.0,19,True,False
2148,IC01,축구,2023-06-25,일,1,0 days 16:30:00,0,9367.0,인천 서구,3.0,3.0,0.0,29.9,0.0,0.0,16,True,False
2149,SU02,축구,2023-06-25,일,1,0 days 19:00:00,0,3173.0,경기 수원시,14.0,28.0,0.0,29.9,0.0,0.0,19,True,False
2150,JJ01,축구,2023-07-01,토,1,0 days 18:00:00,1,12175.0,전북 전주시,1.0,4.0,0.0,30.0,0.0,0.0,18,True,False
2151,DG01,축구,2023-07-01,토,1,0 days 19:00:00,0,12175.0,대구 동구,2.0,5.0,0.0,29.5,0.0,0.0,19,True,False
2152,SO01,축구,2023-07-01,토,1,0 days 19:30:00,0,22637.0,서울 마포구,4.0,4.0,0.0,28.2,0.0,0.0,19,True,False
2153,GJ01,축구,2023-07-02,일,1,0 days 18:00:00,0,5982.0,광주 광산구,4.0,6.0,0.0,30.9,0.0,0.0,18,True,False
2155,IC01,축구,2023-07-02,일,1,0 days 20:00:00,1,5076.0,인천 서구,4.0,5.0,0.0,25.3,0.0,0.0,20,True,False
2156,JE01,축구,2023-07-07,금,0,0 days 19:30:00,0,4210.0,제주 제주시,8.0,15.0,0.0,30.7,0.0,0.0,19,True,False
2157,GN01,축구,2023-07-07,금,0,0 days 19:30:00,0,7006.0,강원 강릉시,3.0,4.0,0.0,25.6,0.0,0.0,19,True,False
2159,SU02,축구,2023-07-08,토,1,0 days 19:00:00,0,4782.0,경기 수원시,20.0,25.0,0.0,27.4,0.0,0.0,19,True,False
2160,JJ01,축구,2023-07-08,토,1,0 days 19:30:00,1,21139.0,전북 전주시,7.0,12.0,0.0,25.5,0.0,0.0,19,True,False
2161,DJ01,축구,2023-07-09,일,1,0 days 19:00:00,0,13685.0,대전 유성구,2.0,3.0,0.0,27.4,0.0,0.0,19,True,False
2162,DG01,축구,2023-07-11,화,0,0 days 19:00:00,0,7929.0,대구 동구,4.0,4.0,0.0,23.1,9.3,0.0,19,True,False
2163,JE01,축구,2023-07-11,화,0,0 days 19:30:00,0,3280.0,제주 제주시,8.0,9.0,0.0,30.1,0.0,0.0,19,True,False
2164,US01,축구,2023-07-12,수,0,0 days 19:00:00,0,8353.0,울산 남구,1.0,1.0,0.0,27.9,0.0,0.0,19,True,False
2165,SU01,축구,2023-07-12,수,0,0 days 19:30:00,0,4727.0,경기 수원시,9.0,14.0,0.0,26.6,0.0,0.0,19,True,False
2166,DJ01,축구,2023-07-12,수,0,0 days 19:30:00,0,20592.0,대전 유성구,6.0,11.0,0.0,27.1,0.0,0.0,19,True,False
2167,SO01,축구,2023-07-12,수,0,0 days 19:30:00,1,10407.0,서울 마포구,2.0,2.0,0.0,27.4,0.0,0.0,19,True,False
2168,SU01,축구,2023-07-15,토,1,0 days 19:00:00,1,9946.0,경기 수원시,17.0,25.0,0.0,23.7,0.2,0.0,19,True,False
2169,GN01,축구,2023-07-15,토,1,0 days 19:30:00,0,7203.0,강원 강릉시,2.0,3.0,0.0,25.6,0.0,0.0,19,True,False
2170,GJ01,축구,2023-07-15,토,1,0 days 20:00:00,0,2851.0,광주 광산구,3.0,4.0,0.0,23.4,2.8,0.0,20,True,False
2171,JJ01,축구,2023-07-16,일,1,0 days 19:00:00,1,10905.0,전북 전주시,7.0,11.0,0.0,26.9,0.0,0.0,19,True,False
2173,IC01,축구,2023-07-16,일,1,0 days 20:00:00,1,8925.0,인천 서구,2.0,3.0,0.0,23.3,0.0,0.0,20,True,False
2174,US01,축구,2023-07-21,금,0,0 days 19:30:00,1,13073.0,울산 남구,1.0,3.0,0.0,23.4,0.0,0.0,19,True,False
2176,SU02,축구,2023-07-22,토,1,0 days 19:00:00,0,2083.0,경기 수원시,16.0,28.0,0.0,24.3,0.9,0.0,19,True,False
2177,GN01,축구,2023-07-22,토,1,0 days 19:30:00,0,11084.0,강원 강릉시,3.0,5.0,0.0,27.5,0.0,0.0,19,True,False
2178,SO01,축구,2023-07-22,토,1,0 days 19:30:00,0,18150.0,서울 마포구,3.0,3.0,0.0,25.1,1.3,0.0,19,True,False
2179,DJ01,축구,2023-07-22,토,1,0 days 20:00:00,1,10473.0,대전 유성구,4.0,7.0,0.0,24.3,0.0,0.0,20,True,False
2180,SO01,축구,2023-08-04,금,0,0 days 19:30:00,0,15016.0,서울 마포구,1.0,1.0,0.0,30.7,0.0,0.0,19,True,False
2181,GJ01,축구,2023-08-04,금,0,0 days 19:30:00,1,3752.0,광주 광산구,4.0,6.0,0.0,30.2,0.0,0.0,19,True,False
2182,SU01,축구,2023-08-05,토,1,0 days 19:00:00,0,17481.0,경기 수원시,8.0,8.0,0.0,30.0,0.0,0.0,19,True,False
2183,DG01,축구,2023-08-05,토,1,0 days 19:30:00,0,11928.0,대구 동구,2.0,6.0,0.0,32.5,0.0,0.0,19,True,False
2184,JJ01,축구,2023-08-06,일,1,0 days 19:00:00,1,10327.0,전북 전주시,4.0,5.0,0.0,28.6,12.5,0.0,19,True,False
2185,JE01,축구,2023-08-06,일,1,0 days 19:30:00,0,4331.0,제주 제주시,9.0,21.0,0.0,30.0,0.0,0.0,19,True,False
2186,JJ01,축구,2023-08-12,토,1,0 days 19:00:00,0,14216.0,전북 전주시,1.0,1.0,0.0,26.9,0.0,0.0,19,True,False
2187,GN01,축구,2023-08-12,토,1,0 days 19:30:00,1,8369.0,강원 강릉시,2.0,4.0,0.0,23.9,0.0,0.0,19,True,False
2188,JE01,축구,2023-08-12,토,1,0 days 20:00:00,1,5443.0,제주 제주시,10.0,13.0,0.0,29.3,0.0,0.0,20,True,False
2189,DJ01,축구,2023-08-13,일,1,0 days 19:00:00,1,13290.0,대전 유성구,4.0,6.0,0.0,28.8,0.0,0.0,19,True,False
2190,IC01,축구,2023-08-13,일,1,0 days 19:30:00,1,9349.0,인천 서구,3.0,2.0,1.0,27.5,0.0,0.0,19,True,False
2192,SU01,축구,2023-08-18,금,0,0 days 19:30:00,1,7258.0,경기 수원시,27.0,39.0,0.0,27.1,0.0,0.0,19,True,False
2193,IC01,축구,2023-08-18,금,0,0 days 19:30:00,0,5870.0,인천 서구,11.0,17.0,0.0,27.3,0.0,0.0,19,True,False
2194,US01,축구,2023-08-19,토,1,0 days 19:00:00,1,30756.0,울산 남구,1.0,1.0,0.0,26.4,0.0,0.0,19,True,False
2195,GN01,축구,2023-08-19,토,1,0 days 19:00:00,0,10503.0,강원 강릉시,1.0,1.0,0.0,26.3,0.0,0.0,19,True,False
2196,SO01,축구,2023-08-19,토,1,0 days 19:30:00,0,17800.0,서울 마포구,3.0,3.0,0.0,28.7,0.0,0.0,19,True,False
2198,SU02,축구,2023-08-25,금,0,0 days 19:00:00,0,3236.0,경기 수원시,21.0,26.0,0.0,26.0,0.0,0.0,19,True,False
