date,region,accident_count,injury_count,death_count,game_count,sports_types,temperature,precipitation,snow_depth,weather_condition,is_post_season,is_hometeam_win,is_holiday,weekday,audience,game_start_time,game_end_time,region_code
2024-04-04,,2,2,0,0,없음,11.7,0.0,0.0,흐림,0,,0,목,,,,울산 중구
2024-04-04,,2,2,0,0,없음,12.3,0.0,0.0,흐림,0,,0,목,,,,전북 군산시
2024-04-04,,2,2,0,0,없음,13.2,0.0,0.0,흐림,0,,0,목,,,,부산 동래구
2024-04-04,,2,2,0,0,없음,13.3,0.0,0.0,흐림,0,,0,목,,,,경기 이천시
2024-04-04,,2,2,0,0,없음,13.8,0.1,0.1,비,0,,0,목,,,,강원 원주시
2024-04-04,,2,2,0,0,없음,14.8,0.0,0.0,약간흐림,0,,0,목,,,,인천 계양구
2024-04-04,,2,2,0,0,없음,15.7,0.0,0.0,약간흐림,0,,0,목,,,,서울 마포구
2024-04-04,,2,2,0,0,없음,15.7,0.0,0.0,약간흐림,0,,0,목,,,,서울 중구
2024-04-04,,2,3,0,0,없음,13.1,0.0,0.0,흐림,0,,0,목,,,,강원 춘천시
2024-04-04,,2,3,0,0,없음,14.0,0.7,0.7,비,0,,0,목,,,,광주 북구
2024-04-04,,3,3,0,0,없음,11.7,0.0,0.0,흐림,0,,0,목,,,,울산 남구
2024-04-04,,3,3,0,0,없음,14.8,0.0,0.0,약간흐림,0,,0,목,,,,인천 남동구
2024-04-04,,3,3,0,0,없음,14.8,0.0,0.0,약간흐림,0,,0,목,,,,인천 서구
2024-04-04,,3,3,0,0,없음,15.7,0.0,0.0,약간흐림,0,,0,목,,,,서울 양천구
2024-04-04,,3,3,0,2,"농구,야구",15.7,0.0,0.0,약간흐림,1,,0,목,,,,서울 송파구
2024-04-04,,3,5,0,0,없음,10.2,0.0,0.0,흐림,0,,0,목,,,,강원 강릉시
2024-04-04,,4,4,0,0,없음,13.3,0.0,0.0,흐림,0,,0,목,,,,경북 구미시
2024-04-04,,4,6,0,0,없음,,,,정보없음,0,,0,목,,,,경북 포항시
2024-04-04,,4,7,0,1,야구,14.8,0.0,0.0,약간흐림,0,,0,목,,,,인천 미추홀구
2024-04-04,,5,7,0,1,야구,13.6,0.0,0.0,흐림,0,,0,목,,,,대전 중구
2024-04-04,,7,12,0,0,없음,14.1,5.5,5.5,비,0,,0,목,,,,전북 전주시
2024-04-04,,7,13,0,0,없음,13.6,0.0,0.0,흐림,0,,0,목,,,,대전 유성구
2024-04-04,,8,8,0,0,없음,14.0,0.7,0.7,비,0,,0,목,,,,광주 광산구
2024-04-04,,8,10,0,0,없음,14.3,0.0,0.0,흐림,0,,0,목,,,,충남 천안시
2024-04-04,,8,12,0,0,없음,12.5,0.0,0.0,흐림,0,,0,목,,,,대구 동구
2024-04-04,,10,14,0,0,없음,14.3,3.1,3.1,비,0,,0,목,,,,제주 제주시
2024-04-04,,12,14,0,0,없음,14.4,0.0,0.0,정보없음,0,,0,목,,,,경기 안산시
2024-04-04,,12,15,0,0,없음,14.9,0.0,0.0,정보없음,0,,0,목,,,,경기 화성시
2024-04-04,,12,23,1,0,없음,14.8,0.0,0.0,흐림,0,,0,목,,,,충북 청주시
2024-04-04,,17,23,0,1,야구,14.9,0.0,0.0,약간흐림,0,,0,목,,,,경기 수원시
2024-04-05,,0,0,0,0,없음,13.6,0.0,0.0,정보없음,0,,0,금,,,,경기 김포시
2024-04-05,,0,0,0,0,없음,13.9,0.0,0.0,정보없음,0,,0,금,,,,경기 안양시
2024-04-05,,0,0,0,0,없음,14.5,0.0,0.0,정보없음,0,,0,금,,,,경기 고양시
2024-04-05,,0,0,0,1,야구,13.5,0.0,0.0,약간흐림,0,,0,금,,,,경남 창원시
2024-04-05,,0,0,0,1,야구,14.2,0.0,0.0,약간흐림,0,,0,금,,,,서울 구로구
2024-04-05,,1,1,0,0,없음,12.5,0.0,0.0,약간흐림,0,,0,금,,,,인천 남동구
2024-04-05,,1,1,0,0,없음,13.3,0.0,0.0,약간흐림,0,,0,금,,,,대전 유성구
2024-04-05,,2,2,0,0,없음,12.2,0.0,0.0,약간흐림,0,,0,금,,,,울산 남구
2024-04-05,,2,2,0,0,없음,12.5,0.0,0.0,약간흐림,0,,0,금,,,,인천 계양구
2024-04-05,,2,2,0,0,없음,13.2,0.0,0.0,정보없음,0,,0,금,,,,경북 김천시
2024-04-05,,2,2,0,0,없음,13.5,0.0,0.0,약간흐림,0,,0,금,,,,경기 이천시
2024-04-05,,3,3,0,0,없음,14.2,0.0,0.0,약간흐림,0,,0,금,,,,서울 중구
2024-04-05,,3,3,0,0,없음,14.4,0.0,0.0,약간흐림,0,,0,금,,,,광주 광산구
2024-04-05,,3,3,0,1,야구,13.5,0.0,0.0,약간흐림,0,,0,금,,,,부산 동래구
2024-04-05,,3,3,1,0,없음,13.6,0.0,0.0,정보없음,0,,0,금,,,,경기 의정부시
2024-04-05,,3,4,0,0,없음,12.0,0.0,0.0,약간흐림,0,,0,금,,,,강원 강릉시
2024-04-05,,3,4,0,0,없음,12.2,0.0,0.0,약간흐림,0,,0,금,,,,울산 중구
2024-04-05,,3,4,0,0,없음,13.5,0.0,0.0,약간흐림,0,,0,금,,,,부산 연제구
2024-04-05,,3,5,0,0,없음,12.7,0.0,0.0,약간흐림,0,,0,금,,,,강원 춘천시
2024-04-05,,3,5,0,0,없음,14.2,0.0,0.0,약간흐림,0,,0,금,,,,서울 마포구
2024-04-05,,4,4,0,0,없음,13.3,0.0,0.0,약간흐림,0,,0,금,,,,대전 중구
2024-04-05,,4,5,0,0,없음,12.5,0.0,0.0,약간흐림,0,,0,금,,,,인천 미추홀구
2024-04-05,,4,5,0,0,없음,14.2,0.0,0.0,흐림,0,,0,금,,,,대구 동구
2024-04-05,,5,6,0,0,없음,12.2,0.1,0.1,비,0,,0,금,,,,전북 군산시
2024-04-05,,5,8,0,1,야구,14.4,0.0,0.0,약간흐림,0,1.0,0,금,16432.0,0 days 17:00:00,0 days 20:00:00,광주 북구
2024-04-05,,6,8,0,0,없음,13.7,0.0,0.0,약간흐림,0,,0,금,,,,강원 원주시
2024-04-05,,6,8,0,0,없음,14.2,0.0,0.0,흐림,0,,0,금,,,,대구 수성구
2024-04-05,,6,10,0,0,없음,13.7,0.0,0.0,약간흐림,0,,0,금,,,,충남 천안시
2024-04-05,,7,7,0,0,없음,12.5,0.0,0.0,약간흐림,0,,0,금,,,,인천 서구
2024-04-05,,7,9,0,0,없음,13.5,1.8,1.8,비,0,,0,금,,,,전북 전주시
2024-04-05,,7,9,0,1,야구,14.2,0.0,0.0,약간흐림,0,1.0,0,금,9838.0,0 days 18:30:00,0 days 21:30:00,서울 송파구
2024-04-05,,7,11,0,0,없음,13.1,0.0,0.0,약간흐림,0,,0,금,,,,경북 구미시
2024-04-05,,8,11,0,0,없음,13.2,0.0,0.0,정보없음,0,,0,금,,,,경기 안산시
2024-04-05,,8,11,0,0,없음,14.7,0.0,0.0,약간흐림,0,,0,금,,,,제주 제주시
2024-04-05,,9,10,0,0,없음,14.2,0.0,0.0,약간흐림,0,,0,금,,,,서울 양천구
2024-04-05,,11,11,1,1,농구,13.4,0.0,0.0,약간흐림,1,,0,금,,,,경기 수원시
2024-04-05,,15,24,0,0,없음,,,,정보없음,0,,0,금,,,,경북 포항시
2024-04-05,,16,22,0,0,없음,13.2,0.0,0.0,정보없음,0,,0,금,,,,경기 화성시
2024-04-05,,21,37,0,0,없음,14.4,0.0,0.0,약간흐림,0,,0,금,,,,충북 청주시
2024-04-06,,0,0,0,0,없음,10.4,0.0,0.0,약간흐림,0,,1,토,,,,인천 미추홀구
2024-04-06,,0,0,0,0,없음,11.0,0.0,0.0,정보없음,0,,1,토,,,,경기 김포시
2024-04-06,,0,0,0,0,없음,11.6,0.0,0.0,정보없음,0,,1,토,,,,경기 고양시
2024-04-06,,0,0,0,0,없음,12.6,0.0,0.0,정보없음,0,,1,토,,,,경기 안양시
2024-04-06,,0,0,0,1,야구,12.6,0.0,0.0,약간흐림,0,,1,토,,,,서울 구로구
2024-04-06,,0,0,0,1,야구,13.9,0.0,0.0,약간흐림,0,,1,토,,,,경남 창원시
2024-04-06,,1,2,0,0,없음,13.1,0.0,0.0,약간흐림,0,,1,토,,,,울산 중구
2024-04-06,,1,4,0,0,없음,10.4,0.0,0.0,약간흐림,0,,1,토,,,,인천 계양구
2024-04-06,,2,2,0,0,없음,12.6,0.0,0.0,약간흐림,0,,1,토,,,,서울 양천구
2024-04-06,,2,2,0,0,없음,13.3,0.0,0.0,약간흐림,0,,1,토,,,,강원 원주시
2024-04-06,,2,2,0,0,없음,14.2,0.0,0.0,약간흐림,0,,1,토,,,,부산 연제구
2024-04-06,,2,2,0,1,축구,13.1,0.0,0.0,약간흐림,0,,1,토,,,,울산 남구
2024-04-06,,2,4,0,0,없음,13.3,0.0,0.0,약간흐림,0,,1,토,,,,대전 중구
2024-04-06,,2,4,0,0,없음,14.6,0.0,0.0,약간흐림,0,,1,토,,,,대구 수성구
2024-04-06,,3,3,0,0,없음,17.6,0.0,0.0,약간흐림,0,,1,토,,,,강원 강릉시
2024-04-06,,3,3,0,1,축구,10.4,0.0,0.0,약간흐림,0,,1,토,,,,인천 서구
2024-04-06,,3,3,0,1,축구,13.9,0.0,0.0,정보없음,0,,1,토,,,,경북 김천시
2024-04-06,,3,4,0,0,없음,12.2,0.0,0.0,약간흐림,0,,1,토,,,,경기 이천시
2024-04-06,,3,4,0,0,없음,14.1,0.0,0.0,약간흐림,0,,1,토,,,,경북 구미시
2024-04-06,,3,5,0,0,없음,13.3,0.0,0.0,약간흐림,0,,1,토,,,,전북 전주시
2024-04-06,,3,5,0,1,야구,14.2,0.0,0.0,약간흐림,0,,1,토,,,,부산 동래구
2024-04-06,,4,7,0,0,없음,12.6,0.0,0.0,약간흐림,0,,1,토,,,,서울 마포구
2024-04-06,,4,13,0,0,없음,14.6,0.0,0.0,약간흐림,0,,1,토,,,,대구 동구
2024-04-06,,5,5,0,0,없음,11.8,0.0,0.0,정보없음,0,,1,토,,,,경기 의정부시
2024-04-06,,5,6,0,0,없음,13.3,0.0,0.0,약간흐림,0,,1,토,,,,대전 유성구
2024-04-06,,5,6,0,1,야구,14.0,0.0,0.0,약간흐림,0,,1,토,,,,광주 북구
2024-04-06,,5,8,0,0,없음,,,,정보없음,0,,1,토,,,,경북 포항시
2024-04-06,,6,6,0,0,없음,14.0,0.0,0.0,흐림,0,,1,토,,,,제주 제주시
2024-04-06,,6,11,0,0,없음,12.4,0.0,0.0,약간흐림,0,,1,토,,,,강원 춘천시
2024-04-06,,6,14,0,0,없음,14.0,0.0,0.0,약간흐림,0,,1,토,,,,광주 광산구
2024-04-06,,7,10,0,0,없음,12.6,0.0,0.0,약간흐림,0,,1,토,,,,서울 중구
2024-04-06,,8,12,0,0,없음,10.4,0.0,0.0,약간흐림,0,,1,토,,,,인천 남동구
2024-04-06,,8,13,0,0,없음,11.0,0.0,0.0,약간흐림,0,,1,토,,,,전북 군산시
2024-04-06,,9,12,0,2,"농구,야구",12.6,0.0,0.0,약간흐림,1,,1,토,,,,서울 송파구
2024-04-06,,10,11,0,0,없음,11.4,0.0,0.0,약간흐림,0,,1,토,,,,충남 천안시
2024-04-06,,10,16,0,0,없음,10.5,0.0,0.0,정보없음,0,,1,토,,,,경기 화성시
2024-04-06,,12,13,0,0,없음,10.8,0.0,0.0,약간흐림,0,,1,토,,,,경기 수원시
2024-04-06,,13,24,0,0,없음,9.4,0.0,0.0,정보없음,0,,1,토,,,,경기 안산시
2024-04-06,,14,17,0,0,없음,14.0,0.0,0.0,약간흐림,0,,1,토,,,,충북 청주시
2024-04-07,,0,0,0,0,없음,13.1,0.0,0.0,정보없음,0,,1,일,,,,경기 김포시
2024-04-07,,0,0,0,0,없음,13.5,0.0,0.0,정보없음,0,,1,일,,,,경기 고양시
2024-04-07,,0,0,0,0,없음,14.7,0.0,0.0,정보없음,0,,1,일,,,,경기 안양시
2024-04-07,,0,0,0,0,없음,15.6,0.0,0.0,약간흐림,0,,1,일,,,,대전 중구
2024-04-07,,0,0,0,1,야구,14.6,0.0,0.0,맑음,0,,1,일,,,,서울 구로구
2024-04-07,,0,0,0,1,야구,16.0,0.0,0.0,약간흐림,0,,1,일,,,,경남 창원시
2024-04-07,,1,3,0,0,없음,12.8,0.0,0.0,맑음,0,,1,일,,,,인천 계양구
2024-04-07,,1,3,0,0,없음,15.8,0.0,0.0,정보없음,0,,1,일,,,,경북 김천시
2024-04-07,,1,3,0,1,야구,16.8,0.0,0.0,약간흐림,0,1.0,1,일,6505.0,0 days 18:30:00,0 days 21:30:00,부산 동래구
2024-04-07,,2,2,0,0,없음,16.0,0.0,0.0,약간흐림,0,,1,일,,,,경북 구미시
2024-04-07,,2,2,0,0,없음,16.3,0.0,0.0,약간흐림,0,,1,일,,,,울산 중구
2024-04-07,,2,2,0,0,없음,16.8,0.0,0.0,약간흐림,0,,1,일,,,,부산 연제구
2024-04-07,,2,3,0,0,없음,14.6,0.0,0.0,맑음,0,,1,일,,,,서울 양천구
2024-04-07,,2,3,0,0,없음,14.6,0.0,0.0,맑음,0,,1,일,,,,서울 중구
2024-04-07,,3,3,0,0,없음,14.2,0.0,0.0,맑음,0,,1,일,,,,경기 이천시
2024-04-07,,3,3,0,1,야구,16.5,0.0,0.0,약간흐림,0,,1,일,,,,광주 북구
2024-04-07,,3,6,0,0,없음,12.7,0.0,0.0,약간흐림,0,,1,일,,,,전북 군산시
2024-04-07,,3,6,0,0,없음,14.8,0.0,0.0,맑음,0,,1,일,,,,강원 원주시
2024-04-07,,3,6,0,1,축구,15.2,0.0,0.0,약간흐림,0,,1,일,,,,전북 전주시
2024-04-07,,3,6,0,1,축구,15.6,0.0,0.0,약간흐림,0,,1,일,,,,대전 유성구
2024-04-07,,4,4,0,0,없음,13.1,0.0,0.0,정보없음,0,,1,일,,,,경기 화성시
2024-04-07,,4,5,0,1,축구,16.8,0.0,0.0,약간흐림,0,,1,일,,,,대구 동구
2024-04-07,,4,6,0,0,없음,16.3,0.0,0.0,약간흐림,0,,1,일,,,,울산 남구
2024-04-07,,4,7,0,0,없음,19.7,0.0,0.0,맑음,0,,1,일,,,,강원 강릉시
2024-04-07,,5,5,0,0,없음,16.8,0.0,0.0,약간흐림,0,,1,일,,,,대구 수성구
2024-04-07,,5,6,0,0,없음,16.5,0.0,0.0,약간흐림,0,,1,일,,,,광주 광산구
2024-04-07,,5,7,0,0,없음,15.1,0.0,0.0,약간흐림,0,,1,일,,,,제주 제주시
2024-04-07,,5,10,0,0,없음,13.8,0.0,0.0,맑음,0,,1,일,,,,강원 춘천시
2024-04-07,,5,13,0,0,없음,,,,정보없음,0,,1,일,,,,경북 포항시
2024-04-07,,6,7,0,0,없음,16.2,0.0,0.0,약간흐림,0,,1,일,,,,충북 청주시
2024-04-07,,6,8,0,0,없음,14.6,0.0,0.0,맑음,0,,1,일,,,,서울 마포구
2024-04-07,,6,9,0,0,없음,12.8,0.0,0.0,맑음,0,,1,일,,,,인천 미추홀구
2024-04-07,,6,10,0,0,없음,12.8,0.0,0.0,맑음,0,,1,일,,,,인천 남동구
2024-04-07,,6,10,0,0,없음,12.8,0.0,0.0,맑음,0,,1,일,,,,인천 서구
2024-04-07,,6,10,0,1,야구,14.6,0.0,0.0,맑음,0,,1,일,,,,서울 송파구
2024-04-07,,6,11,0,0,없음,11.5,0.0,0.0,정보없음,0,,1,일,,,,경기 안산시
2024-04-07,,7,8,0,0,없음,13.8,0.0,0.0,약간흐림,0,,1,일,,,,충남 천안시
2024-04-07,,7,14,0,0,없음,13.7,0.0,0.0,정보없음,0,,1,일,,,,경기 의정부시
2024-04-07,,10,11,1,1,농구,12.9,0.0,0.0,맑음,1,,1,일,,,,경기 수원시
2024-04-08,,0,0,0,0,없음,13.5,0.0,0.0,정보없음,0,,0,월,,,,경기 김포시
2024-04-08,,0,0,0,0,없음,14.4,0.0,0.0,정보없음,0,,0,월,,,,경기 고양시
2024-04-08,,0,0,0,0,없음,15.9,0.0,0.0,정보없음,0,,0,월,,,,경기 안양시
2024-04-08,,0,0,0,0,없음,15.9,0.0,0.0,흐림,0,,0,월,,,,서울 구로구
2024-04-08,,0,0,0,0,없음,16.8,0.0,0.0,흐림,0,,0,월,,,,경남 창원시
2024-04-08,,0,0,0,1,농구,17.1,0.0,0.0,흐림,1,,0,월,,,,부산 동래구
2024-04-08,,1,1,0,0,없음,13.3,0.0,0.0,흐림,0,,0,월,,,,인천 계양구
2024-04-08,,1,1,0,0,없음,13.3,0.0,0.0,흐림,0,,0,월,,,,인천 남동구
2024-04-08,,1,1,0,0,없음,17.1,0.0,0.0,흐림,0,,0,월,,,,부산 연제구
2024-04-08,,2,2,0,0,없음,15.9,0.0,0.0,흐림,0,,0,월,,,,서울 마포구
2024-04-08,,2,2,0,0,없음,15.9,0.0,0.0,흐림,0,,0,월,,,,서울 양천구
2024-04-08,,2,2,0,0,없음,16.2,0.0,0.0,흐림,0,,0,월,,,,경기 이천시
2024-04-08,,2,2,0,0,없음,16.7,0.0,0.0,흐림,0,,0,월,,,,울산 남구
2024-04-08,,2,2,0,0,없음,17.4,0.0,0.0,정보없음,0,,0,월,,,,경북 김천시
2024-04-08,,2,3,0,0,없음,13.3,0.0,0.0,흐림,0,,0,월,,,,인천 미추홀구
2024-04-08,,2,3,0,0,없음,16.3,0.0,0.0,약간흐림,0,,0,월,,,,대전 중구
2024-04-08,,2,4,0,0,없음,16.7,0.0,0.0,흐림,0,,0,월,,,,울산 중구
2024-04-08,,2,6,0,0,없음,16.8,0.0,0.0,흐림,0,,0,월,,,,경북 구미시
2024-04-08,,3,3,0,0,없음,16.3,0.0,0.0,약간흐림,0,,0,월,,,,대전 유성구
2024-04-08,,4,4,0,0,없음,17.4,0.0,0.0,흐림,0,,0,월,,,,대구 동구
2024-04-08,,4,5,0,0,없음,13.3,0.0,0.0,흐림,0,,0,월,,,,인천 서구
2024-04-08,,4,5,0,0,없음,17.0,0.0,0.0,흐림,0,,0,월,,,,강원 원주시
2024-04-08,,4,7,0,0,없음,15.9,0.0,0.0,흐림,0,,0,월,,,,서울 중구
2024-04-08,,5,6,0,0,없음,13.0,0.0,0.0,흐림,0,,0,월,,,,전북 군산시
2024-04-08,,5,6,0,0,없음,17.5,0.0,0.0,흐림,0,,0,월,,,,광주 북구
2024-04-08,,5,7,0,0,없음,15.4,0.0,0.0,정보없음,0,,0,월,,,,경기 의정부시
2024-04-08,,5,7,0,0,없음,15.9,0.0,0.0,흐림,0,,0,월,,,,서울 송파구
2024-04-08,,5,11,0,0,없음,17.4,0.0,0.0,흐림,0,,0,월,,,,대구 수성구
2024-04-08,,5,12,0,0,없음,18.4,0.0,0.0,흐림,0,,0,월,,,,강원 강릉시
2024-04-08,,6,6,0,0,없음,17.5,0.0,0.0,흐림,0,,0,월,,,,광주 광산구
2024-04-08,,6,6,0,0,없음,,,,정보없음,0,,0,월,,,,경북 포항시
2024-04-08,,7,7,0,0,없음,12.1,0.0,0.0,정보없음,0,,0,월,,,,경기 안산시
2024-04-08,,7,8,1,0,없음,15.1,0.0,0.0,흐림,0,,0,월,,,,강원 춘천시
2024-04-08,,7,10,0,0,없음,13.6,0.0,0.0,정보없음,0,,0,월,,,,경기 화성시
2024-04-08,,7,12,0,0,없음,16.1,0.9,0.9,비,0,,0,월,,,,제주 제주시
2024-04-08,,9,11,0,0,없음,14.0,0.0,0.0,흐림,0,,0,월,,,,경기 수원시
2024-04-08,,10,12,0,0,없음,15.6,0.0,0.0,흐림,0,,0,월,,,,전북 전주시
2024-04-08,,11,15,0,0,없음,14.5,0.0,0.0,흐림,0,,0,월,,,,충남 천안시
2024-04-08,,15,22,0,0,없음,17.0,0.0,0.0,흐림,0,,0,월,,,,충북 청주시
2024-04-09,,0,0,0,0,없음,14.0,0.0,0.0,정보없음,0,,0,화,,,,경기 김포시
2024-04-09,,0,0,0,0,없음,14.1,0.0,0.0,정보없음,0,,0,화,,,,경기 고양시
2024-04-09,,0,0,0,0,없음,14.3,0.0,0.0,맑음,0,,0,화,,,,경기 이천시
2024-04-09,,0,0,0,0,없음,14.5,0.0,0.0,정보없음,0,,0,화,,,,경북 김천시
2024-04-09,,0,0,0,0,없음,15.4,0.0,0.0,맑음,0,,0,화,,,,서울 구로구
2024-04-09,,0,0,0,0,없음,15.7,0.0,0.0,정보없음,0,,0,화,,,,경기 안양시
2024-04-09,,0,0,0,1,야구,14.6,0.0,0.0,약간흐림,0,,0,화,,,,경남 창원시
2024-04-09,,1,1,0,0,없음,12.9,0.0,0.0,맑음,0,,0,화,,,,전북 군산시
2024-04-09,,1,1,0,0,없음,13.2,0.0,0.0,약간흐림,0,,0,화,,,,대구 동구
2024-04-09,,1,1,0,1,농구,11.7,0.0,0.0,약간흐림,1,,0,화,,,,울산 중구
2024-04-09,,2,2,0,0,없음,14.4,0.0,0.0,맑음,0,,0,화,,,,인천 계양구
2024-04-09,,2,2,0,1,야구,14.4,0.0,0.0,맑음,0,,0,화,,,,인천 미추홀구
2024-04-09,,2,3,0,0,없음,9.2,0.0,0.0,맑음,0,,0,화,,,,강원 강릉시
2024-04-09,,3,3,0,0,없음,15.4,0.0,0.0,맑음,0,,0,화,,,,서울 중구
2024-04-09,,3,4,0,0,없음,15.4,0.0,0.0,맑음,0,,0,화,,,,서울 양천구
2024-04-09,,3,5,0,1,야구,14.1,0.0,0.0,맑음,0,,0,화,,,,부산 동래구
2024-04-09,,3,6,0,0,없음,15.5,0.0,0.0,맑음,0,,0,화,,,,대전 중구
2024-04-09,,4,4,0,0,없음,14.4,0.0,0.0,맑음,0,,0,화,,,,인천 서구
2024-04-09,,4,5,0,0,없음,13.2,0.0,0.0,약간흐림,0,,0,화,,,,대구 수성구
2024-04-09,,4,5,0,0,없음,14.1,0.0,0.0,맑음,0,,0,화,,,,부산 연제구
2024-04-09,,4,5,0,0,없음,15.4,0.0,0.0,맑음,0,,0,화,,,,서울 마포구
2024-04-09,,5,5,0,0,없음,11.7,0.0,0.0,약간흐림,0,,0,화,,,,울산 남구
2024-04-09,,5,6,0,0,없음,14.4,0.0,0.0,맑음,0,,0,화,,,,인천 남동구
2024-04-09,,5,7,0,0,없음,14.4,0.0,0.0,약간흐림,0,,0,화,,,,경북 구미시
2024-04-09,,5,8,0,0,없음,,,,정보없음,0,,0,화,,,,경북 포항시
2024-04-09,,5,9,0,0,없음,15.0,0.0,0.0,맑음,0,,0,화,,,,강원 원주시
2024-04-09,,6,10,0,0,없음,14.8,0.0,0.0,맑음,0,,0,화,,,,전북 전주시
2024-04-09,,7,10,0,0,없음,14.2,0.0,0.0,정보없음,0,,0,화,,,,경기 의정부시
2024-04-09,,8,10,0,0,없음,15.9,0.0,0.0,맑음,0,,0,화,,,,광주 광산구
2024-04-09,,8,13,0,0,없음,15.4,0.0,0.0,맑음,0,,0,화,,,,제주 제주시
2024-04-09,,8,15,0,0,없음,12.7,0.0,0.0,맑음,0,,0,화,,,,강원 춘천시
2024-04-09,,9,11,0,1,야구,15.9,0.0,0.0,맑음,0,,0,화,,,,광주 북구
2024-04-09,,9,13,0,0,없음,15.5,0.0,0.0,맑음,0,,0,화,,,,대전 유성구
2024-04-09,,11,11,0,0,없음,12.5,0.0,0.0,정보없음,0,,0,화,,,,경기 안산시
2024-04-09,,11,12,0,0,없음,16.0,0.0,0.0,맑음,0,,0,화,,,,충북 청주시
2024-04-09,,11,13,1,0,없음,14.2,0.0,0.0,맑음,0,,0,화,,,,충남 천안시
2024-04-09,,12,13,0,0,없음,14.3,0.0,0.0,정보없음,0,,0,화,,,,경기 화성시
2024-04-09,,12,17,0,0,없음,14.0,0.0,0.0,맑음,0,,0,화,,,,경기 수원시
2024-04-09,,12,25,0,1,야구,15.4,0.0,0.0,맑음,0,,0,화,,,,서울 송파구
2024-04-10,,0,0,0,0,없음,12.5,0.0,0.0,정보없음,0,,1,수,,,,경북 김천시
2024-04-10,,0,0,0,0,없음,13.2,0.0,0.0,정보없음,0,,1,수,,,,경기 김포시
2024-04-10,,0,0,0,0,없음,13.6,0.0,0.0,정보없음,0,,1,수,,,,경기 고양시
2024-04-10,,0,0,0,0,없음,13.7,0.0,0.0,정보없음,0,,1,수,,,,경기 안양시
2024-04-10,,0,0,0,0,없음,13.8,0.0,0.0,약간흐림,0,,1,수,,,,서울 구로구
2024-04-10,,0,0,0,1,야구,11.9,0.0,0.0,약간흐림,0,,1,수,,,,경남 창원시
2024-04-10,,1,1,0,0,없음,14.0,0.0,0.0,흐림,0,,1,수,,,,강원 원주시
2024-04-10,,1,1,0,0,없음,14.4,0.0,0.0,흐림,0,,1,수,,,,대전 중구
2024-04-10,,1,2,0,0,없음,13.8,0.0,0.0,약간흐림,0,,1,수,,,,서울 양천구
2024-04-10,,1,3,0,0,없음,13.3,0.0,0.0,약간흐림,0,,1,수,,,,전북 군산시
2024-04-10,,2,2,0,0,없음,12.9,0.0,0.0,약간흐림,0,,1,수,,,,인천 서구
2024-04-10,,2,2,0,0,없음,13.8,0.0,0.0,약간흐림,0,,1,수,,,,서울 마포구
2024-04-10,,2,2,0,0,없음,13.8,0.0,0.0,약간흐림,0,,1,수,,,,서울 중구
2024-04-10,,2,2,0,1,야구,12.0,0.0,0.0,약간흐림,0,,1,수,,,,부산 동래구
2024-04-10,,2,3,0,0,없음,12.0,0.0,0.0,약간흐림,0,,1,수,,,,부산 연제구
2024-04-10,,2,3,0,0,없음,12.9,0.0,0.0,약간흐림,0,,1,수,,,,인천 계양구
2024-04-10,,2,4,0,0,없음,11.9,0.0,0.0,약간흐림,0,,1,수,,,,강원 강릉시
2024-04-10,,3,2,1,1,야구,15.2,0.0,0.0,약간흐림,0,,1,수,,,,광주 북구
2024-04-10,,3,3,0,0,없음,10.4,0.0,0.0,약간흐림,0,,1,수,,,,울산 중구
2024-04-10,,3,3,0,1,야구,12.9,0.0,0.0,약간흐림,0,,1,수,,,,인천 미추홀구
2024-04-10,,3,3,1,0,없음,12.9,0.0,0.0,약간흐림,0,,1,수,,,,인천 남동구
2024-04-10,,3,4,0,0,없음,12.4,0.0,0.0,약간흐림,0,,1,수,,,,대구 동구
2024-04-10,,4,5,0,0,없음,13.0,0.0,0.0,정보없음,0,,1,수,,,,경기 의정부시
2024-04-10,,4,5,0,0,없음,13.7,0.0,0.0,흐림,0,,1,수,,,,경기 이천시
2024-04-10,,4,5,1,0,없음,12.6,0.0,0.0,약간흐림,0,,1,수,,,,경북 구미시
2024-04-10,,4,6,0,0,없음,12.4,0.0,0.0,약간흐림,0,,1,수,,,,대구 수성구
2024-04-10,,4,6,0,0,없음,13.8,0.0,0.0,약간흐림,0,,1,수,,,,충남 천안시
2024-04-10,,5,7,0,0,없음,13.2,0.0,0.0,정보없음,0,,1,수,,,,경기 화성시
2024-04-10,,5,8,0,0,없음,12.1,0.0,0.0,약간흐림,0,,1,수,,,,강원 춘천시
2024-04-10,,5,8,0,0,없음,15.2,0.0,0.0,약간흐림,0,,1,수,,,,광주 광산구
2024-04-10,,6,7,0,0,없음,12.3,0.0,0.0,정보없음,0,,1,수,,,,경기 안산시
2024-04-10,,6,11,0,1,야구,13.8,0.0,0.0,약간흐림,0,,1,수,,,,서울 송파구
2024-04-10,,7,10,0,0,없음,14.4,0.0,0.0,흐림,0,,1,수,,,,대전 유성구
2024-04-10,,7,12,0,0,없음,14.8,0.0,0.0,약간흐림,0,,1,수,,,,전북 전주시
2024-04-10,,8,11,0,0,없음,,,,정보없음,0,,1,수,,,,경북 포항시
2024-04-10,,9,11,0,0,없음,10.4,0.0,0.0,약간흐림,0,,1,수,,,,울산 남구
2024-04-10,,10,19,0,0,없음,14.4,0.0,0.0,흐림,0,,1,수,,,,충북 청주시
