date,region_code,accident_count,game_count,sports_types,is_post_season,temperature,precipitation,snow_depth,weather_condition,is_holiday,weekday
2023-01-01,대구 수성구,4,0,없음,0,-2.0,0.0,0.0,맑음,1,일
2023-01-02,대구 수성구,5,0,없음,0,-5.2,0.0,0.0,맑음,0,월
2023-01-03,대구 수성구,3,0,없음,0,-6.2,0.0,0.0,맑음,0,화
2023-01-04,대구 수성구,6,0,없음,0,-3.5,0.0,0.0,맑음,0,수
2023-01-05,대구 수성구,5,0,없음,0,-3.6,0.0,0.0,구름조금,0,목
2023-01-06,대구 수성구,9,0,없음,0,-1.3,0.6,0.0,비/눈,0,금
2023-01-07,대구 수성구,3,0,없음,0,0.8,5.0,0.0,비/눈,1,토
2023-01-08,대구 수성구,5,0,없음,0,-0.4,0.0,0.0,맑음,1,일
2023-01-09,대구 수성구,6,0,없음,0,2.8,0.0,0.0,구름조금,0,월
2023-01-10,대구 수성구,9,0,없음,0,-0.2,0.0,0.0,맑음,0,화
2023-01-11,대구 수성구,5,0,없음,0,0.1,0.0,0.0,맑음,0,수
2023-01-12,대구 수성구,4,0,없음,0,3.9,0.0,0.0,맑음,0,목
2023-01-13,대구 수성구,5,0,없음,0,7.2,25.1,0.0,비/눈,0,금
2023-01-14,대구 수성구,8,0,없음,0,5.2,3.1,0.0,비/눈,1,토
2023-01-15,대구 수성구,7,0,없음,0,-0.9,3.1,11.600000000000001,비/눈,1,일
2023-01-16,대구 수성구,1,0,없음,0,-4.7,0.0,12.4,맑음,0,월
2023-01-17,대구 수성구,1,0,없음,0,-3.3,0.0,0.0,흐림,0,화
2023-01-18,대구 수성구,8,0,없음,0,-1.7,0.0,0.0,맑음,0,수
2023-01-19,대구 수성구,9,0,없음,0,-0.7,0.0,0.0,구름조금,0,목
2023-01-20,대구 수성구,10,0,없음,0,-1.6,0.7,0.0,비/눈,0,금
2023-01-21,대구 수성구,7,0,없음,0,-4.5,0.0,0.0,맑음,1,토
2023-01-22,대구 수성구,2,0,없음,0,-0.1,0.0,0.0,흐림,1,일
2023-01-23,대구 수성구,1,0,없음,0,-0.1,0.0,0.0,구름조금,1,월
2023-01-24,대구 수성구,3,0,없음,0,-12.5,0.0,0.0,맑음,1,화
2023-01-25,대구 수성구,2,0,없음,0,-11.5,0.0,0.0,맑음,0,수
2023-01-26,대구 수성구,3,0,없음,0,-6.0,1.3,74.5,비/눈,0,목
2023-01-27,대구 수성구,5,0,없음,0,-7.1,0.0,55.3,맑음,0,금
2023-01-28,대구 수성구,3,0,없음,0,-5.9,0.0,3.3,맑음,1,토
2023-01-29,대구 수성구,2,0,없음,0,-2.2,0.0,0.0,맑음,1,일
2023-01-30,대구 수성구,8,0,없음,0,-1.2,0.0,0.0,맑음,0,월
2023-01-31,대구 수성구,6,0,없음,0,1.4,0.0,0.0,맑음,0,화
2023-02-01,대구 수성구,5,0,없음,0,2.0,0.0,0.0,맑음,0,수
2023-02-02,대구 수성구,3,0,없음,0,-2.4,0.0,0.0,구름조금,0,목
2023-02-03,대구 수성구,5,0,없음,0,-1.9,0.0,0.0,구름조금,0,금
2023-02-04,대구 수성구,3,0,없음,0,-1.8,0.0,0.0,맑음,1,토
2023-02-05,대구 수성구,0,0,없음,0,-0.2,0.0,0.0,맑음,1,일
2023-02-06,대구 수성구,2,0,없음,0,1.7,0.0,0.0,구름조금,0,월
2023-02-07,대구 수성구,2,0,없음,0,1.8,0.0,0.0,맑음,0,화
2023-02-08,대구 수성구,9,0,없음,0,0.4,0.0,0.0,구름조금,0,수
2023-02-09,대구 수성구,7,0,없음,0,2.9,0.0,0.0,구름조금,0,목
2023-02-10,대구 수성구,12,0,없음,0,3.9,0.5,0.0,비/눈,0,금
2023-02-11,대구 수성구,4,0,없음,0,1.3,0.0,0.0,구름조금,1,토
2023-02-12,대구 수성구,7,0,없음,0,2.3,0.0,0.0,구름조금,1,일
2023-02-13,대구 수성구,4,0,없음,0,6.1,0.0,0.0,흐림,0,월
2023-02-14,대구 수성구,0,0,없음,0,1.5,0.0,0.0,맑음,0,화
2023-02-15,대구 수성구,0,0,없음,0,2.7,0.0,0.0,구름조금,0,수
2023-02-16,대구 수성구,3,0,없음,0,1.9,0.0,0.0,구름조금,0,목
2023-02-17,대구 수성구,5,0,없음,0,2.5,0.0,0.0,구름조금,0,금
2023-02-18,대구 수성구,0,0,없음,0,5.5,0.0,0.0,흐림,1,토
2023-02-19,대구 수성구,2,0,없음,0,3.2,0.2,0.0,비/눈,1,일
2023-02-20,대구 수성구,5,0,없음,0,-0.4,0.0,0.0,맑음,0,월
2023-02-21,대구 수성구,3,0,없음,0,-1.6,0.0,0.0,맑음,0,화
2023-02-22,대구 수성구,3,0,없음,0,-0.3,0.0,0.0,구름조금,0,수
2023-02-23,대구 수성구,4,0,없음,0,1.5,0.0,0.0,맑음,0,목
2023-02-24,대구 수성구,3,0,없음,0,2.6,0.0,0.0,맑음,0,금
2023-02-25,대구 수성구,3,0,없음,0,0.7,0.0,0.0,맑음,1,토
2023-02-26,대구 수성구,8,0,없음,0,1.1,0.0,0.0,맑음,1,일
2023-02-27,대구 수성구,3,0,없음,0,2.5,0.0,0.0,맑음,0,월
2023-02-28,대구 수성구,8,0,없음,0,3.0,0.0,0.0,맑음,0,화
2023-03-01,대구 수성구,2,0,없음,0,5.9,0.0,0.0,구름조금,1,수
2023-03-02,대구 수성구,8,0,없음,0,1.9,0.0,0.0,맑음,0,목
2023-03-03,대구 수성구,7,0,없음,0,3.4,0.0,0.0,맑음,0,금
2023-03-04,대구 수성구,4,0,없음,0,6.8,0.0,0.0,구름조금,1,토
2023-03-05,대구 수성구,3,0,없음,0,6.0,0.0,0.0,맑음,1,일
2023-03-06,대구 수성구,5,0,없음,0,6.7,0.0,0.0,맑음,0,월
2023-03-07,대구 수성구,6,0,없음,0,10.0,0.0,0.0,맑음,0,화
2023-03-08,대구 수성구,4,0,없음,0,11.0,0.0,0.0,구름조금,0,수
2023-03-09,대구 수성구,6,0,없음,0,10.3,0.1,0.0,비/눈,0,목
2023-03-10,대구 수성구,16,0,없음,0,11.7,0.0,0.0,맑음,0,금
2023-03-11,대구 수성구,4,0,없음,0,13.6,0.0,0.0,구름조금,1,토
2023-03-12,대구 수성구,3,0,없음,0,6.3,5.2,0.0,비/눈,1,일
2023-03-13,대구 수성구,5,1,야구,0,2.8,0.0,0.0,맑음,0,월
2023-03-14,대구 수성구,3,1,야구,0,8.3,0.0,0.0,구름조금,0,화
2023-03-15,대구 수성구,4,1,야구,0,8.4,0.0,0.0,구름조금,0,수
2023-03-16,대구 수성구,8,1,야구,0,4.4,0.0,0.0,구름조금,0,목
2023-03-17,대구 수성구,3,0,없음,0,6.2,0.0,0.0,흐림,0,금
2023-03-18,대구 수성구,5,1,야구,0,7.0,0.0,0.0,맑음,1,토
2023-03-19,대구 수성구,5,1,야구,0,6.3,0.0,0.0,맑음,1,일
2023-03-20,대구 수성구,7,1,야구,0,6.6,0.0,0.0,구름조금,0,월
2023-03-21,대구 수성구,6,1,야구,0,10.6,0.0,0.0,맑음,0,화
2023-03-22,대구 수성구,6,0,없음,0,14.9,0.0,0.0,구름조금,0,수
2023-03-23,대구 수성구,2,0,없음,0,16.3,0.2,0.0,비/눈,0,목
2023-03-24,대구 수성구,9,0,없음,0,11.0,0.0,0.0,구름조금,0,금
2023-03-25,대구 수성구,8,0,없음,0,10.7,0.0,0.0,구름조금,1,토
2023-03-26,대구 수성구,7,0,없음,0,8.9,0.0,0.0,맑음,1,일
2023-03-27,대구 수성구,4,1,야구,0,6.1,0.0,0.0,맑음,0,월
2023-03-28,대구 수성구,4,1,야구,0,7.5,0.0,0.0,맑음,0,화
2023-03-29,대구 수성구,4,0,없음,0,9.7,0.0,0.0,맑음,0,수
2023-03-30,대구 수성구,5,0,없음,0,11.1,0.0,0.0,맑음,0,목
2023-03-31,대구 수성구,8,0,없음,0,11.6,0.0,0.0,맑음,0,금
2023-04-01,대구 수성구,4,1,야구,0,14.4,0.0,0.0,맑음,1,토
2023-04-02,대구 수성구,4,1,야구,0,16.8,0.0,0.0,맑음,1,일
2023-04-03,대구 수성구,1,0,없음,0,17.1,0.0,0.0,맑음,0,월
2023-04-04,대구 수성구,4,1,야구,0,17.2,7.4,0.0,비/눈,0,화
2023-04-05,대구 수성구,7,1,야구,0,12.1,37.8,0.0,비/눈,0,수
2023-04-06,대구 수성구,4,1,야구,0,8.5,3.6,0.0,비/눈,0,목
2023-04-07,대구 수성구,3,0,없음,0,8.1,0.0,0.0,맑음,0,금
2023-04-08,대구 수성구,7,0,없음,0,7.5,0.0,0.0,맑음,1,토
2023-04-09,대구 수성구,6,0,없음,0,9.7,0.0,0.0,맑음,1,일
2023-04-10,대구 수성구,8,0,없음,0,11.9,0.0,0.0,맑음,0,월
2023-04-11,대구 수성구,2,1,야구,0,13.1,0.0,0.0,흐림,0,화
2023-04-12,대구 수성구,6,1,야구,0,9.0,0.0,0.0,맑음,0,수
2023-04-13,대구 수성구,4,1,야구,0,11.0,0.0,0.0,구름조금,0,목
2023-04-14,대구 수성구,6,1,야구,0,15.1,0.0,0.0,흐림,0,금
2023-04-15,대구 수성구,7,1,야구,0,12.3,2.0,0.0,비/눈,1,토
2023-04-16,대구 수성구,5,1,야구,0,10.3,0.0,0.0,구름조금,1,일
2023-04-17,대구 수성구,8,0,없음,0,12.5,0.0,0.0,구름조금,0,월
2023-04-18,대구 수성구,3,0,없음,0,14.2,1.0,0.0,비/눈,0,화
2023-04-19,대구 수성구,6,0,없음,0,18.1,0.0,0.0,맑음,0,수
2023-04-20,대구 수성구,4,0,없음,0,16.3,0.0,0.0,흐림,0,목
2023-04-21,대구 수성구,8,0,없음,0,16.4,0.0,0.0,구름조금,0,금
2023-04-22,대구 수성구,5,0,없음,0,17.1,0.0,0.0,흐림,1,토
2023-04-23,대구 수성구,4,0,없음,0,14.9,0.0,0.0,흐림,1,일
2023-04-24,대구 수성구,5,0,없음,0,14.6,0.0,0.0,구름조금,0,월
2023-04-25,대구 수성구,6,1,야구,0,10.2,0.1,0.0,비/눈,0,화
2023-04-26,대구 수성구,6,1,야구,0,9.1,0.0,0.0,구름조금,0,수
2023-04-27,대구 수성구,6,1,야구,0,11.1,0.0,0.0,맑음,0,목
2023-04-28,대구 수성구,8,0,없음,0,14.2,1.3,0.0,비/눈,0,금
2023-04-29,대구 수성구,9,0,없음,0,13.1,14.2,0.0,비/눈,1,토
2023-04-30,대구 수성구,4,0,없음,0,12.7,0.0,0.0,구름조금,1,일
2023-05-01,대구 수성구,4,0,없음,0,13.8,0.0,0.0,구름조금,0,월
2023-05-02,대구 수성구,9,1,야구,0,15.5,0.0,0.0,구름조금,0,화
2023-05-03,대구 수성구,3,1,야구,0,18.2,0.0,0.0,구름조금,0,수
2023-05-04,대구 수성구,1,1,야구,0,20.1,0.0,0.0,흐림,0,목
2023-05-05,대구 수성구,4,0,없음,0,19.3,9.3,0.0,비/눈,1,금
2023-05-06,대구 수성구,5,0,없음,0,13.5,46.9,0.0,비/눈,1,토
2023-05-07,대구 수성구,5,0,없음,0,12.9,1.7,0.0,비/눈,1,일
2023-05-08,대구 수성구,3,0,없음,0,13.0,0.0,0.0,맑음,0,월
2023-05-09,대구 수성구,9,0,없음,0,14.6,0.0,0.0,맑음,0,화
2023-05-10,대구 수성구,9,0,없음,0,16.1,0.0,0.0,구름조금,0,수
2023-05-11,대구 수성구,8,0,없음,0,17.4,0.0,0.0,맑음,0,목
2023-05-12,대구 수성구,7,1,야구,0,16.9,0.0,0.0,구름조금,0,금
2023-05-13,대구 수성구,5,1,야구,0,16.5,0.0,0.0,구름조금,1,토
2023-05-14,대구 수성구,3,1,야구,0,17.2,0.0,0.0,맑음,1,일
2023-05-15,대구 수성구,8,0,없음,0,19.2,0.0,0.0,맑음,0,월
2023-05-16,대구 수성구,6,1,야구,0,22.1,0.0,0.0,맑음,0,화
2023-05-17,대구 수성구,6,1,야구,0,22.0,0.0,0.0,구름조금,0,수
2023-05-18,대구 수성구,6,1,야구,0,20.9,1.1,0.0,비/눈,0,목
2023-05-19,대구 수성구,7,0,없음,0,21.0,0.0,0.0,구름조금,0,금
2023-05-20,대구 수성구,4,0,없음,0,20.2,0.0,0.0,구름조금,1,토
2023-05-21,대구 수성구,5,0,없음,0,17.1,0.0,0.0,흐림,1,일
2023-05-22,대구 수성구,6,0,없음,0,18.5,0.0,0.0,구름조금,0,월
2023-05-23,대구 수성구,5,0,없음,0,18.7,0.0,0.0,맑음,0,화
2023-05-24,대구 수성구,7,0,없음,0,18.8,0.0,0.0,구름조금,0,수
2023-05-25,대구 수성구,4,0,없음,0,20.1,0.0,0.0,구름조금,0,목
2023-05-26,대구 수성구,9,1,야구,0,20.6,0.0,0.0,흐림,0,금
2023-05-27,대구 수성구,5,1,야구,0,18.9,14.0,0.0,비/눈,1,토
2023-05-28,대구 수성구,3,1,야구,0,19.1,39.4,0.0,비/눈,1,일
2023-05-29,대구 수성구,3,0,없음,0,21.8,7.9,0.0,비/눈,1,월
2023-05-30,대구 수성구,5,0,없음,0,22.3,0.0,0.0,구름조금,0,화
2023-05-31,대구 수성구,10,0,없음,0,21.9,0.0,0.0,구름조금,0,수
2023-06-01,대구 수성구,4,0,없음,0,21.6,0.0,0.0,흐림,0,목
2023-06-02,대구 수성구,7,0,없음,0,19.2,0.0,0.0,구름조금,0,금
2023-06-03,대구 수성구,6,0,없음,0,20.2,0.0,0.0,맑음,1,토
2023-06-04,대구 수성구,2,0,없음,0,20.4,0.0,0.0,구름조금,1,일
2023-06-05,대구 수성구,8,0,없음,0,20.1,0.0,0.0,구름조금,0,월
2023-06-06,대구 수성구,4,1,야구,0,19.5,0.0,0.0,구름조금,1,화
2023-06-07,대구 수성구,8,1,야구,0,20.9,0.0,0.0,흐림,0,수
2023-06-08,대구 수성구,4,1,야구,0,20.2,0.0,0.0,흐림,0,목
2023-06-09,대구 수성구,4,1,야구,0,22.5,2.8,0.0,비/눈,0,금
2023-06-10,대구 수성구,8,1,야구,0,23.1,0.0,0.0,흐림,1,토
2023-06-11,대구 수성구,2,1,야구,0,22.5,0.0,0.0,구름조금,1,일
2023-06-12,대구 수성구,7,0,없음,0,21.0,0.0,0.0,구름조금,0,월
2023-06-13,대구 수성구,8,0,없음,0,21.3,0.0,0.0,맑음,0,화
2023-06-14,대구 수성구,8,0,없음,0,20.8,0.0,0.0,구름조금,0,수
2023-06-15,대구 수성구,4,0,없음,0,21.0,1.1,0.0,비/눈,0,목
2023-06-16,대구 수성구,5,0,없음,0,22.2,0.0,0.0,맑음,0,금
2023-06-17,대구 수성구,10,0,없음,0,22.5,0.0,0.0,구름조금,1,토
2023-06-18,대구 수성구,2,0,없음,0,23.7,0.0,0.0,구름조금,1,일
2023-06-19,대구 수성구,9,0,없음,0,26.2,0.0,0.0,구름조금,0,월
2023-06-20,대구 수성구,11,1,야구,0,23.7,4.0,0.0,비/눈,0,화
2023-06-21,대구 수성구,5,1,야구,0,20.2,31.5,0.0,비/눈,0,수
2023-06-22,대구 수성구,8,1,야구,0,21.8,0.2,0.0,비/눈,0,목
2023-06-23,대구 수성구,2,0,없음,0,23.5,0.0,0.0,구름조금,0,금
2023-06-24,대구 수성구,3,0,없음,0,25.0,0.0,0.0,맑음,1,토
2023-06-25,대구 수성구,1,0,없음,0,26.6,0.0,0.0,구름조금,1,일
2023-06-26,대구 수성구,7,0,없음,0,24.2,31.1,0.0,비/눈,0,월
2023-06-27,대구 수성구,4,0,없음,0,25.1,1.0,0.0,비/눈,0,화
2023-06-28,대구 수성구,7,0,없음,0,25.3,0.0,0.0,구름조금,0,수
2023-06-29,대구 수성구,6,0,없음,0,24.1,58.6,0.0,비/눈,0,목
2023-06-30,대구 수성구,5,1,야구,0,25.1,1.2,0.0,비/눈,0,금
2023-07-01,대구 수성구,11,1,야구,0,26.1,0.0,0.0,맑음,1,토
2023-07-02,대구 수성구,4,1,야구,0,25.3,0.0,0.0,구름조금,1,일
2023-07-03,대구 수성구,2,0,없음,0,27.5,0.0,0.0,구름조금,0,월
2023-07-04,대구 수성구,6,0,없음,0,24.9,22.1,0.0,비/눈,0,화
2023-07-05,대구 수성구,6,0,없음,0,23.8,22.4,0.0,비/눈,0,수
2023-07-06,대구 수성구,7,0,없음,0,26.2,0.0,0.0,구름조금,0,목
2023-07-07,대구 수성구,8,0,없음,0,25.1,0.0,0.0,흐림,0,금
2023-07-08,대구 수성구,6,0,없음,0,24.3,1.3,0.0,비/눈,1,토
2023-07-09,대구 수성구,1,0,없음,0,24.9,31.2,0.0,비/눈,1,일
2023-07-10,대구 수성구,8,0,없음,0,26.2,21.2,0.0,비/눈,0,월
2023-07-11,대구 수성구,3,0,없음,0,24.0,49.6,0.0,비/눈,0,화
2023-07-12,대구 수성구,10,0,없음,0,25.9,0.2,0.0,비/눈,0,수
2023-07-13,대구 수성구,5,0,없음,0,24.9,60.7,0.0,비/눈,0,목
2023-07-14,대구 수성구,7,0,없음,0,24.5,84.6,0.0,비/눈,0,금
2023-07-15,대구 수성구,11,0,없음,0,24.1,9.6,0.0,비/눈,1,토
2023-07-16,대구 수성구,4,0,없음,0,24.2,0.2,0.0,비/눈,1,일
2023-07-17,대구 수성구,7,0,없음,0,24.7,7.8,0.0,비/눈,0,월
2023-07-18,대구 수성구,5,0,없음,0,24.1,60.7,0.0,비/눈,0,화
2023-07-19,대구 수성구,5,0,없음,0,25.7,0.0,0.0,맑음,0,수
2023-07-20,대구 수성구,4,0,없음,0,26.2,0.0,0.0,맑음,0,목
2023-07-21,대구 수성구,8,1,야구,0,27.7,0.0,0.0,맑음,0,금
2023-07-22,대구 수성구,5,1,야구,0,26.8,11.5,0.0,비/눈,1,토
2023-07-23,대구 수성구,5,1,야구,0,24.5,83.2,0.0,비/눈,1,일
2023-07-24,대구 수성구,7,0,없음,0,26.0,3.2,0.0,비/눈,0,월
2023-07-25,대구 수성구,5,1,야구,0,26.9,1.4,0.0,비/눈,0,화
2023-07-26,대구 수성구,3,1,야구,0,27.0,19.6,0.0,비/눈,0,수
2023-07-27,대구 수성구,5,1,야구,0,27.6,0.0,0.0,구름조금,0,목
2023-07-28,대구 수성구,5,0,없음,0,28.8,0.0,0.0,맑음,0,금
2023-07-29,대구 수성구,5,0,없음,0,29.0,0.0,0.0,맑음,1,토
2023-07-30,대구 수성구,2,0,없음,0,28.0,0.0,0.0,구름조금,1,일
2023-07-31,대구 수성구,2,0,없음,0,27.9,0.0,0.0,구름조금,0,월
2023-08-01,대구 수성구,4,0,없음,0,29.1,0.0,0.0,구름조금,0,화
2023-08-02,대구 수성구,3,0,없음,0,28.4,0.0,0.0,구름조금,0,수
2023-08-03,대구 수성구,13,0,없음,0,28.2,0.0,0.0,구름조금,0,목
2023-08-04,대구 수성구,1,1,야구,0,29.2,0.0,0.0,구름조금,0,금
2023-08-05,대구 수성구,7,1,야구,0,29.1,0.0,0.0,구름조금,1,토
2023-08-06,대구 수성구,8,1,야구,0,28.4,0.4,0.0,비/눈,1,일
2023-08-07,대구 수성구,8,0,없음,0,30.2,0.0,0.0,구름조금,0,월
2023-08-08,대구 수성구,3,0,없음,0,30.8,0.0,0.0,맑음,0,화
2023-08-09,대구 수성구,6,0,없음,0,29.0,0.1,0.0,비/눈,0,수
2023-08-10,대구 수성구,7,0,없음,0,22.1,91.7,0.0,비/눈,0,목
2023-08-11,대구 수성구,11,0,없음,0,24.1,30.7,0.0,비/눈,0,금
2023-08-12,대구 수성구,2,0,없음,0,23.7,0.6,0.0,비/눈,1,토
2023-08-13,대구 수성구,0,0,없음,0,26.8,0.0,0.0,흐림,1,일
2023-08-14,대구 수성구,6,0,없음,0,27.7,0.0,0.0,구름조금,0,월
2023-08-15,대구 수성구,3,1,야구,0,27.7,0.0,0.0,구름조금,1,화
2023-08-16,대구 수성구,4,1,야구,0,27.0,0.0,0.0,구름조금,0,수
2023-08-17,대구 수성구,4,1,야구,0,27.0,0.0,0.0,구름조금,0,목
2023-08-18,대구 수성구,11,1,야구,0,27.9,0.0,0.0,구름조금,0,금
2023-08-19,대구 수성구,1,1,야구,0,27.7,0.0,0.0,맑음,1,토
2023-08-20,대구 수성구,4,1,야구,0,27.6,0.0,0.0,구름조금,1,일
2023-08-21,대구 수성구,2,0,없음,0,28.6,0.0,0.0,구름조금,0,월
2023-08-22,대구 수성구,5,0,없음,0,28.2,0.3,0.0,비/눈,0,화
2023-08-23,대구 수성구,3,0,없음,0,24.9,23.4,0.0,비/눈,0,수
2023-08-24,대구 수성구,7,0,없음,0,25.6,3.1,0.0,비/눈,0,목
2023-08-25,대구 수성구,14,1,야구,0,25.9,0.0,0.0,구름조금,0,금
2023-08-26,대구 수성구,5,1,야구,0,25.0,0.0,0.0,구름조금,1,토
2023-08-27,대구 수성구,5,1,야구,0,25.7,0.0,0.0,흐림,1,일
2023-08-28,대구 수성구,3,0,없음,0,23.7,25.6,0.0,비/눈,0,월
2023-08-29,대구 수성구,5,0,없음,0,24.1,20.1,0.0,비/눈,0,화
2023-08-30,대구 수성구,10,0,없음,0,22.0,4.7,0.0,비/눈,0,수
2023-08-31,대구 수성구,4,0,없음,0,22.9,0.0,0.0,흐림,0,목
2023-09-01,대구 수성구,4,1,야구,0,23.5,0.0,0.0,맑음,0,금
2023-09-02,대구 수성구,4,1,야구,0,24.4,0.0,0.0,구름조금,1,토
2023-09-03,대구 수성구,2,1,야구,0,25.7,5.8,0.0,비/눈,1,일
2023-09-04,대구 수성구,4,0,없음,0,26.7,4.0,0.0,비/눈,0,월
2023-09-05,대구 수성구,0,0,없음,0,27.3,0.0,0.0,구름조금,0,화
2023-09-06,대구 수성구,4,0,없음,0,26.8,0.0,0.0,맑음,0,수
2023-09-07,대구 수성구,7,0,없음,0,26.0,0.0,0.0,맑음,0,목
2023-09-08,대구 수성구,5,0,없음,0,24.2,0.0,0.0,맑음,0,금
2023-09-09,대구 수성구,10,0,없음,0,24.6,0.0,0.0,맑음,1,토
2023-09-10,대구 수성구,2,0,없음,0,24.6,0.0,0.0,구름조금,1,일
2023-09-11,대구 수성구,4,0,없음,0,24.6,0.0,0.0,구름조금,0,월
2023-09-12,대구 수성구,3,1,야구,0,24.7,0.0,0.0,구름조금,0,화
2023-09-13,대구 수성구,3,0,없음,0,21.7,34.8,0.0,비/눈,0,수
2023-09-14,대구 수성구,8,1,야구,0,22.6,0.3,0.0,비/눈,0,목
2023-09-15,대구 수성구,7,0,없음,0,22.3,5.0,0.0,비/눈,0,금
2023-09-16,대구 수성구,7,0,없음,0,23.8,4.2,0.0,비/눈,1,토
2023-09-17,대구 수성구,4,1,야구,0,24.7,0.0,0.0,흐림,1,일
2023-09-18,대구 수성구,10,0,없음,0,24.4,0.0,0.0,구름조금,0,월
2023-09-19,대구 수성구,6,0,없음,0,23.2,0.0,0.0,흐림,0,화
2023-09-20,대구 수성구,6,1,야구,0,20.9,36.6,0.0,비/눈,0,수
2023-09-21,대구 수성구,9,1,야구,0,20.0,0.0,0.0,흐림,0,목
2023-09-22,대구 수성구,3,1,야구,0,19.4,0.0,0.0,맑음,0,금
2023-09-23,대구 수성구,7,0,없음,0,20.9,0.0,0.0,구름조금,1,토
2023-09-24,대구 수성구,3,0,없음,0,21.3,0.0,0.0,구름조금,1,일
2023-09-25,대구 수성구,7,0,없음,0,21.7,0.0,0.0,흐림,0,월
2023-09-26,대구 수성구,5,0,없음,0,20.1,32.7,0.0,비/눈,0,화
2023-09-27,대구 수성구,9,0,없음,0,21.2,10.6,0.0,비/눈,0,수
2023-09-28,대구 수성구,6,0,없음,0,21.9,0.0,0.0,구름조금,1,목
2023-09-29,대구 수성구,2,0,없음,0,20.7,0.0,0.0,구름조금,1,금
2023-09-30,대구 수성구,5,1,야구,0,18.9,1.6,0.0,비/눈,1,토
2023-10-01,대구 수성구,3,0,없음,0,17.3,0.0,0.0,맑음,1,일
2023-10-02,대구 수성구,6,0,없음,0,16.7,0.0,0.0,맑음,1,월
2023-10-03,대구 수성구,2,0,없음,0,16.6,0.0,0.0,구름조금,1,화
2023-10-04,대구 수성구,6,1,야구,0,17.3,2.2,0.0,비/눈,0,수
2023-10-05,대구 수성구,7,1,야구,0,14.7,0.0,0.0,맑음,0,목
2023-10-06,대구 수성구,5,0,없음,0,14.3,0.0,0.0,구름조금,0,금
2023-10-07,대구 수성구,9,0,없음,0,15.7,0.0,0.0,흐림,1,토
2023-10-08,대구 수성구,3,0,없음,0,17.1,0.0,0.0,흐림,1,일
2023-10-09,대구 수성구,5,0,없음,0,17.6,1.5,0.0,비/눈,1,월
2023-10-10,대구 수성구,5,0,없음,0,16.0,0.0,0.0,맑음,0,화
2023-10-11,대구 수성구,5,0,없음,0,16.6,0.0,0.0,맑음,0,수
2023-10-12,대구 수성구,4,0,없음,0,16.4,0.0,0.0,구름조금,0,목
2023-10-13,대구 수성구,5,0,없음,0,16.9,0.0,0.0,흐림,0,금
2023-10-14,대구 수성구,6,1,야구,0,14.4,5.6,0.0,비/눈,1,토
2023-10-15,대구 수성구,4,0,없음,0,15.0,0.0,0.0,구름조금,1,일
2023-10-16,대구 수성구,6,0,없음,0,14.2,0.0,0.0,맑음,0,월
2023-10-17,대구 수성구,8,0,없음,0,12.2,0.0,0.0,맑음,0,화
2023-10-18,대구 수성구,4,0,없음,0,14.0,0.0,0.0,구름조금,0,수
2023-10-19,대구 수성구,11,0,없음,0,15.5,24.1,0.0,비/눈,0,목
2023-10-20,대구 수성구,4,0,없음,0,12.3,0.0,0.0,맑음,0,금
2023-10-21,대구 수성구,7,0,없음,0,9.8,2.4,0.0,비/눈,1,토
2023-10-22,대구 수성구,0,0,없음,0,10.9,0.0,0.0,구름조금,1,일
2023-10-23,대구 수성구,4,0,없음,0,14.2,0.0,0.0,맑음,0,월
2023-10-24,대구 수성구,4,0,없음,0,13.5,0.0,0.0,구름조금,0,화
2023-10-25,대구 수성구,6,0,없음,0,14.8,0.0,0.0,맑음,0,수
2023-10-26,대구 수성구,3,0,없음,0,17.1,0.0,0.0,흐림,0,목
2023-10-27,대구 수성구,5,0,없음,0,15.3,0.0,0.0,구름조금,0,금
2023-10-28,대구 수성구,7,0,없음,0,13.3,0.0,0.0,맑음,1,토
2023-10-29,대구 수성구,3,0,없음,0,13.5,0.0,0.0,맑음,1,일
2023-10-30,대구 수성구,4,0,없음,0,13.4,0.0,0.0,맑음,0,월
2023-10-31,대구 수성구,7,0,없음,0,14.7,0.0,0.0,구름조금,0,화
2023-11-01,대구 수성구,4,0,없음,0,17.8,0.0,0.0,흐림,0,수
2023-11-02,대구 수성구,7,0,없음,0,19.6,0.0,0.0,맑음,0,목
2023-11-03,대구 수성구,7,0,없음,0,18.5,2.0,0.0,비/눈,0,금
2023-11-04,대구 수성구,6,0,없음,0,18.0,0.0,0.0,흐림,1,토
2023-11-05,대구 수성구,3,0,없음,0,18.0,22.1,0.0,비/눈,1,일
2023-11-06,대구 수성구,4,0,없음,0,15.0,54.2,0.0,비/눈,0,월
2023-11-07,대구 수성구,3,0,없음,0,6.3,2.5,0.0,비/눈,0,화
2023-11-08,대구 수성구,6,0,없음,0,7.3,0.0,0.0,맑음,0,수
2023-11-09,대구 수성구,5,0,없음,0,11.4,0.0,0.0,구름조금,0,목
2023-11-10,대구 수성구,5,0,없음,0,4.8,0.0,0.0,맑음,0,금
2023-11-11,대구 수성구,5,0,없음,0,1.8,0.0,0.0,구름조금,1,토
2023-11-12,대구 수성구,3,0,없음,0,1.7,0.0,0.0,맑음,1,일
2023-11-13,대구 수성구,6,0,없음,0,1.7,0.0,0.0,맑음,0,월
2023-11-14,대구 수성구,7,0,없음,0,4.0,0.0,0.0,맑음,0,화
2023-11-15,대구 수성구,6,0,없음,0,5.9,0.0,0.0,구름조금,0,수
